Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
42816,2023-11-20 00:00:00,2024-07-17 00:00:00,3.1,607.43,10456.0,1728.0,378.0,191.0,0.0,3086.0,222.0
42817,2023-11-20 01:00:00,2024-07-17 00:00:00,3.1,618.96,10353.0,1577.0,374.0,191.0,0.0,2778.0,224.0
42818,2023-11-20 02:00:00,2024-07-17 00:00:00,3.1,633.27,10617.0,1574.0,369.0,182.0,0.0,2510.0,224.0
42819,2023-11-20 03:00:00,2024-07-17 00:00:00,3.1,653.23,11261.0,1622.0,370.0,172.0,0.0,2194.0,224.0
42820,2023-11-20 04:00:00,2024-07-17 00:00:00,3.1,664.5,11782.0,1799.0,373.0,199.0,0.0,1971.0,224.0
42821,2023-11-20 05:00:00,2024-07-17 00:00:00,3.1,685.4,13876.0,2218.0,377.0,202.0,0.0,1751.0,234.0
42822,2023-11-20 06:00:00,2024-07-17 00:00:00,3.1,692.73,15068.0,2462.0,379.0,203.0,101.0,1599.0,240.0
42823,2023-11-20 07:00:00,2024-07-17 00:00:00,3.1,695.63,15682.0,2452.0,375.0,188.0,291.0,1459.0,246.0
42824,2023-11-20 08:00:00,2024-07-17 00:00:00,3.1,695.36,15730.0,2433.0,375.0,183.0,524.0,1265.0,246.0
42825,2023-11-20 09:00:00,2024-07-17 00:00:00,3.1,694.37,15587.0,2202.0,377.0,170.0,725.0,1159.0,247.0
42826,2023-11-20 10:00:00,2024-07-17 00:00:00,3.1,693.7,15583.0,2192.0,379.0,129.0,878.0,1078.0,244.0
42827,2023-11-20 11:00:00,2024-07-17 00:00:00,3.1,698.14,15742.0,2194.0,380.0,151.0,797.0,1026.0,248.0
42828,2023-11-20 12:00:00,2024-07-17 00:00:00,3.1,703.18,15960.0,2263.0,374.0,181.0,610.0,1042.0,246.0
42829,2023-11-20 13:00:00,2024-07-17 00:00:00,3.1,708.83,15983.0,2471.0,374.0,197.0,355.0,1040.0,246.0
42830,2023-11-20 14:00:00,2024-07-17 00:00:00,3.1,712.51,16384.0,2482.0,379.0,249.0,153.0,1131.0,245.0
42831,2023-11-20 15:00:00,2024-07-17 00:00:00,3.1,718.2,17099.0,2488.0,383.0,295.0,10.0,1156.0,241.0
42832,2023-11-20 16:00:00,2024-07-17 00:00:00,3.1,712.33,16523.0,2471.0,386.0,308.0,0.0,1251.0,241.0
42833,2023-11-20 17:00:00,2024-07-17 00:00:00,3.1,708.68,16090.0,2463.0,385.0,311.0,0.0,1291.0,243.0
42834,2023-11-20 18:00:00,2024-07-17 00:00:00,3.1,710.06,15920.0,2469.0,386.0,307.0,0.0,1223.0,246.0
42835,2023-11-20 19:00:00,2024-07-17 00:00:00,3.1,707.49,15559.0,2436.0,390.0,295.0,0.0,1263.0,245.0
42836,2023-11-20 20:00:00,2024-07-17 00:00:00,3.1,707.77,14905.0,2140.0,389.0,279.0,0.0,1258.0,245.0
42837,2023-11-20 21:00:00,2024-07-17 00:00:00,3.1,707.74,14363.0,1975.0,388.0,274.0,0.0,1228.0,245.0
42838,2023-11-20 22:00:00,2024-07-17 00:00:00,3.1,709.53,13910.0,1933.0,389.0,237.0,0.0,1159.0,244.0
42839,2023-11-20 23:00:00,2024-07-17 00:00:00,3.1,706.16,13018.0,1836.0,387.0,224.0,0.0,1149.0,235.0
