Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
36360,2023-02-24 00:00:00,2024-07-17 00:00:00,3.1,572.53,1373.0,1112.0,0.0,0.0,0.0,90.0,363.0,26.0
36361,2023-02-24 01:00:00,2024-07-17 00:00:00,3.1,579.72,1402.0,1351.0,0.0,0.0,0.0,31.0,356.0,28.0
36362,2023-02-24 02:00:00,2024-07-17 00:00:00,3.1,588.12,1407.0,1355.0,0.0,0.0,0.0,0.0,340.0,26.0
36363,2023-02-24 03:00:00,2024-07-17 00:00:00,3.1,591.48,1407.0,1360.0,0.0,0.0,0.0,0.0,321.0,26.0
36364,2023-02-24 04:00:00,2024-07-17 00:00:00,3.1,597.15,1404.0,1250.0,0.0,0.0,0.0,0.0,310.0,27.0
36365,2023-02-24 05:00:00,2024-07-17 00:00:00,3.1,614.82,1405.0,1109.0,0.0,0.0,0.0,0.0,252.0,27.0
36366,2023-02-24 06:00:00,2024-07-17 00:00:00,3.1,609.68,1405.0,1103.0,0.0,0.0,0.0,0.0,277.0,26.0
36367,2023-02-24 07:00:00,2024-07-17 00:00:00,3.1,617.54,1404.0,1109.0,0.0,0.0,0.0,0.0,239.0,26.0
36368,2023-02-24 08:00:00,2024-07-17 00:00:00,3.1,623.2,1408.0,1098.0,0.0,0.0,0.0,0.0,217.0,26.0
36369,2023-02-24 09:00:00,2024-07-17 00:00:00,3.1,618.77,1402.0,1113.0,0.0,0.0,0.0,0.0,232.0,27.0
36370,2023-02-24 10:00:00,2024-07-17 00:00:00,3.1,621.38,1406.0,1115.0,0.0,0.0,0.0,0.0,221.0,27.0
36371,2023-02-24 11:00:00,2024-07-17 00:00:00,3.1,627.94,1404.0,1195.0,0.0,0.0,0.0,0.0,174.0,35.0
36372,2023-02-24 12:00:00,2024-07-17 00:00:00,3.1,618.92,1404.0,1302.0,0.0,0.0,0.0,0.0,192.0,28.0
36373,2023-02-24 13:00:00,2024-07-17 00:00:00,3.1,617.9,1403.0,1252.0,0.0,0.0,0.0,0.0,207.0,27.0
36374,2023-02-24 14:00:00,2024-07-17 00:00:00,3.1,635.96,1403.0,1190.0,0.0,0.0,0.0,0.0,138.0,27.0
36375,2023-02-24 15:00:00,2024-07-17 00:00:00,3.1,640.06,1405.0,1164.0,0.0,0.0,0.0,10.0,118.0,34.0
36376,2023-02-24 16:00:00,2024-07-17 00:00:00,3.1,629.66,1403.0,1144.0,0.0,0.0,0.0,78.0,103.0,29.0
36377,2023-02-24 17:00:00,2024-07-17 00:00:00,3.1,592.16,1402.0,1300.0,0.0,0.0,0.0,234.0,106.0,28.0
36378,2023-02-24 18:00:00,2024-07-17 00:00:00,3.1,580.55,1403.0,1029.0,0.0,0.0,0.0,350.0,103.0,28.0
36379,2023-02-24 19:00:00,2024-07-17 00:00:00,3.1,574.57,1367.0,774.0,0.0,0.0,0.0,391.0,118.0,28.0
36380,2023-02-24 20:00:00,2024-07-17 00:00:00,3.1,567.82,1360.0,630.0,0.0,0.0,0.0,427.0,136.0,38.0
36381,2023-02-24 21:00:00,2024-07-17 00:00:00,3.1,557.41,1362.0,727.0,0.0,0.0,0.0,431.0,169.0,32.0
36382,2023-02-24 22:00:00,2024-07-17 00:00:00,3.1,554.44,1406.0,738.0,0.0,0.0,0.0,447.0,188.0,28.0
36383,2023-02-24 23:00:00,2024-07-17 00:00:00,3.1,549.5,1404.0,859.0,0.0,0.0,0.0,434.0,211.0,26.0
