Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39264,2023-06-25 00:00:00,171.78,598.0,152.0,2087.0,668.0,0.0,30.0,17.0
39265,2023-06-25 01:00:00,178.53,635.0,152.0,2086.0,684.0,0.0,15.0,18.0
39266,2023-06-25 02:00:00,173.92,613.0,154.0,2087.0,683.0,2.0,31.0,16.0
39267,2023-06-25 03:00:00,169.63,596.0,153.0,2087.0,622.0,77.0,53.0,15.0
39268,2023-06-25 04:00:00,161.72,598.0,153.0,2086.0,640.0,306.0,58.0,15.0
39269,2023-06-25 05:00:00,148.79,602.0,153.0,2085.0,756.0,693.0,45.0,17.0
39270,2023-06-25 06:00:00,140.32,598.0,152.0,2086.0,758.0,1048.0,41.0,16.0
39271,2023-06-25 07:00:00,140.72,593.0,151.0,2085.0,571.0,1249.0,20.0,18.0
39272,2023-06-25 08:00:00,140.36,594.0,148.0,2085.0,526.0,1321.0,16.0,16.0
39273,2023-06-25 09:00:00,144.46,596.0,147.0,2086.0,366.0,1318.0,24.0,15.0
39274,2023-06-25 10:00:00,148.73,593.0,146.0,2085.0,182.0,1294.0,51.0,14.0
39275,2023-06-25 11:00:00,155.19,608.0,144.0,2084.0,181.0,1102.0,69.0,15.0
39276,2023-06-25 12:00:00,155.09,595.0,146.0,2084.0,182.0,1018.0,80.0,15.0
39277,2023-06-25 13:00:00,158.85,600.0,147.0,2084.0,273.0,804.0,82.0,16.0
39278,2023-06-25 14:00:00,152.88,601.0,153.0,2083.0,702.0,536.0,84.0,15.0
39279,2023-06-25 15:00:00,152.71,611.0,152.0,2085.0,1009.0,256.0,67.0,17.0
39280,2023-06-25 16:00:00,155.2,611.0,156.0,2083.0,1052.0,126.0,67.0,19.0
39281,2023-06-25 17:00:00,154.41,599.0,159.0,2085.0,1084.0,34.0,80.0,19.0
39282,2023-06-25 18:00:00,157.95,663.0,159.0,2085.0,1328.0,1.0,74.0,20.0
39283,2023-06-25 19:00:00,169.02,679.0,159.0,2085.0,1074.0,1.0,69.0,18.0
39284,2023-06-25 20:00:00,172.07,629.0,160.0,2086.0,807.0,0.0,38.0,19.0
39285,2023-06-25 21:00:00,173.3,610.0,154.0,2087.0,684.0,0.0,34.0,18.0
39286,2023-06-25 22:00:00,175.96,602.0,154.0,2088.0,582.0,0.0,38.0,18.0
39287,2023-06-25 23:00:00,175.42,606.0,154.0,2087.0,570.0,0.0,77.0,18.0
