UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-12-07 00:00:00,2024-07-17 00:00:00,3.1,3.781918010739125,275.23013570207314,274.11476778746294,0.0,0.7079491452835736,2339.74881,335.34247,2052.54067,105.62716,0.0,392.00001,19.70134
2023-12-07 01:00:00,2024-07-17 00:00:00,3.1,3.545584868931296,274.1368865389196,272.92744531712333,0.0,0.262452056215969,2336.89099,336.92191,2051.48898,118.4828,0.0,432.99999,20.20064
2023-12-07 02:00:00,2024-07-17 00:00:00,3.1,3.545584868931296,274.1368865389196,272.92744531712333,0.0,0.262452056215969,2373.20771,338.4769,2049.86677,115.80236,0.0,425.00002,22.00132
2023-12-07 03:00:00,2024-07-17 00:00:00,3.1,3.545584868931296,274.1368865389196,272.92744531712333,0.0,0.262452056215969,2360.61565,340.98674,2044.86779,154.52861,0.0,396.99998,20.94451
2023-12-07 04:00:00,2024-07-17 00:00:00,3.1,3.5854910408116414,273.83357665396386,272.2756637621194,0.2486944487221818,0.4244805747875789,2380.16014,335.08858,2045.77053,225.47346,0.0,340.00001,21.29472
2023-12-07 05:00:00,2024-07-17 00:00:00,3.1,3.5854910408116414,273.83357665396386,272.2756637621194,0.2486944487221818,0.4244805747875789,2316.08554,339.94563,2046.75514,295.05319,0.0,345.0,21.4972
2023-12-07 06:00:00,2024-07-17 00:00:00,3.1,3.5854910408116414,273.83357665396386,272.2756637621194,0.2486944487221818,0.4244805747875789,2281.96716,338.78556,2047.60649,320.17191,9.0,414.0,22.31105
2023-12-07 07:00:00,2024-07-17 00:00:00,3.1,3.985028664209913,275.176686304502,272.0445419758624,102.17166832600776,0.1216757844675176,2240.59322,336.25984,2046.90761,279.8462,51.0,454.0,22.23161
2023-12-07 08:00:00,2024-07-17 00:00:00,3.1,3.985028664209913,275.176686304502,272.0445419758624,102.17166832600776,0.1216757844675176,2213.81271,331.12226,2046.56629,247.53616,106.0,472.99999,22.35627
2023-12-07 09:00:00,2024-07-17 00:00:00,3.1,3.985028664209913,275.176686304502,272.0445419758624,102.17166832600776,0.1216757844675176,2222.90716,334.49143,2044.86028,192.92244,162.0,475.00001,22.45883
2023-12-07 10:00:00,2024-07-17 00:00:00,3.1,3.856188339907532,276.06896419297675,271.9487573631087,153.44459726690076,0.2810005819436908,2222.89439,330.46563,2044.15253,125.31795,168.0,469.0,22.21055
2023-12-07 11:00:00,2024-07-17 00:00:00,3.1,3.856188339907532,276.06896419297675,271.9487573631087,153.44459726690076,0.2810005819436908,2234.82481,328.41256,2044.08647,105.51246,121.0,465.00002,22.39285
2023-12-07 12:00:00,2024-07-17 00:00:00,3.1,3.856188339907532,276.06896419297675,271.9487573631087,153.44459726690076,0.2810005819436908,2271.56405,331.03929,2042.59319,142.97594,71.0,460.0,22.95598
2023-12-07 13:00:00,2024-07-17 00:00:00,3.1,3.261200434328549,275.0628122715117,271.94436257377026,72.12511167721264,0.1944417968064383,2225.64712,329.7214,2044.46303,230.1805,25.0,448.0,22.71168
