UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-04-18 00:00:00,2024-07-17 00:00:00,3.1,2.1166050791305766,280.72939239403934,279.78355030700794,0.0,2.8959897634538168,962.33191,300.82484,1040.12133,0.0,0.0,157.0,24.35465
2023-04-18 01:00:00,2024-07-17 00:00:00,3.1,1.9572830220469248,280.8604510427398,279.93744730142873,0.0,1.0939790307134594,980.39399,301.63366,1043.92627,5.83304,0.0,182.00001,24.31903
2023-04-18 02:00:00,2024-07-17 00:00:00,3.1,1.9572830220469248,280.8604510427398,279.93744730142873,0.0,1.0939790307134594,1012.35924,300.28748,1035.49112,104.04739,0.0,170.0,25.08707
2023-04-18 03:00:00,2024-07-17 00:00:00,3.1,1.9572830220469248,280.8604510427398,279.93744730142873,0.0,1.0939790307134594,1062.6049,302.07037,1047.34619,167.67896,0.0,149.0,26.4697
2023-04-18 04:00:00,2024-07-17 00:00:00,3.1,2.1883340040138366,281.7539656783936,280.0757687324714,17.02367814322224,2.2075436179695687,1092.7688,305.38846,1045.44559,246.08925,0.0,171.0,25.20085
2023-04-18 05:00:00,2024-07-17 00:00:00,3.1,2.1883340040138366,281.7539656783936,280.0757687324714,17.02367814322224,2.2075436179695687,1118.12275,305.9029,1052.90643,322.27315,35.0,193.99999,25.9808
2023-04-18 06:00:00,2024-07-17 00:00:00,3.1,2.1883340040138366,281.7539656783936,280.0757687324714,17.02367814322224,2.2075436179695687,1119.45999,306.25086,1071.35972,406.72644,131.00001,136.0,25.48702
2023-04-18 07:00:00,2024-07-17 00:00:00,3.1,2.8494500358922057,283.4301486295252,280.2421754504552,207.8879669815389,0.9128512292149116,1110.1295,304.58,1063.44444,416.06965,292.0,131.0,25.87191
2023-04-18 08:00:00,2024-07-17 00:00:00,3.1,2.8494500358922057,283.4301486295252,280.2421754504552,207.8879669815389,0.9128512292149116,1081.81434,304.62883,1066.08304,378.4957,486.99999,99.0,26.68662
2023-04-18 09:00:00,2024-07-17 00:00:00,3.1,2.8494500358922057,283.4301486295252,280.2421754504552,207.8879669815389,0.9128512292149116,1067.33258,304.81367,1063.46474,298.34585,651.99999,118.0,26.43454
2023-04-18 10:00:00,2024-07-17 00:00:00,3.1,3.241407154145149,285.19143730254314,280.22063931566254,303.0992878066429,1.5280062509178935,1034.59956,305.96995,1064.94506,233.17049,746.00002,104.0,26.2045
2023-04-18 11:00:00,2024-07-17 00:00:00,3.1,3.241407154145149,285.19143730254314,280.22063931566254,303.0992878066429,1.5280062509178935,1014.23698,303.73156,1067.09704,208.83707,740.99997,112.0,26.1005
2023-04-18 12:00:00,2024-07-17 00:00:00,3.1,3.241407154145149,285.19143730254314,280.22063931566254,303.0992878066429,1.5280062509178935,1011.5293,303.08733,1075.74491,178.366,685.00002,123.0,26.13075
2023-04-18 13:00:00,2024-07-17 00:00:00,3.1,2.724694608716966,285.5353911536081,280.3806489303489,341.8286176848819,0.3833821541914053,1033.57956,303.75255,1076.53379,293.8135,519.00001,94.0,26.03002
2023-04-18 14:00:00,2024-07-17 00:00:00,3.1,2.724694608716966,285.5353911536081,280.3806489303489,341.8286176848819,0.3833821541914053,1077.28377,302.87479,1077.70861,465.09238,345.0,73.0,26.27589
2023-04-18 15:00:00,2024-07-17 00:00:00,3.1,2.724694608716966,285.5353911536081,280.3806489303489,341.8286176848819,0.3833821541914053,1125.20447,305.25154,1078.34014,728.96988,191.99999,38.0,26.63789
2023-04-18 16:00:00,2024-07-17 00:00:00,3.1,1.885968829368467,282.19275955996073,279.65149492185725,203.0370693853673,0.6007357242620817,1149.81438,305.79822,1080.01186,985.96376,62.0,48.0,26.73248
2023-04-18 17:00:00,2024-07-17 00:00:00,3.1,1.885968829368467,282.19275955996073,279.65149492185725,203.0370693853673,0.6007357242620817,1191.88096,305.48211,1081.95771,1029.89546,7.0,88.0,26.89156
