Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42240,2023-10-27 00:00:00,374.73,1264.0,200.0,1080.0,38.0,0.0,155.0,24.0
42241,2023-10-27 01:00:00,378.03,1276.0,201.0,1081.0,39.0,0.0,141.0,24.0
42242,2023-10-27 02:00:00,381.86,1301.0,203.0,1081.0,38.0,0.0,139.0,24.0
42243,2023-10-27 03:00:00,381.28,1312.0,209.0,1080.0,69.0,1.0,123.0,24.0
42244,2023-10-27 04:00:00,384.28,1445.0,210.0,1080.0,183.0,14.0,104.0,24.0
42245,2023-10-27 05:00:00,356.78,1601.0,205.0,1080.0,450.0,166.0,98.0,23.0
42246,2023-10-27 06:00:00,332.91,1699.0,201.0,1080.0,468.0,546.0,83.0,25.0
42247,2023-10-27 07:00:00,316.72,1728.0,199.0,1080.0,420.0,826.0,101.0,25.0
42248,2023-10-27 08:00:00,307.66,1749.0,195.0,1080.0,381.0,951.0,175.0,24.0
42249,2023-10-27 09:00:00,311.46,1684.0,196.0,1079.0,55.0,1072.0,232.0,24.0
42250,2023-10-27 10:00:00,312.23,1668.0,194.0,1079.0,42.0,977.0,306.0,24.0
42251,2023-10-27 11:00:00,326.14,1747.0,193.0,1080.0,42.0,803.0,402.0,23.0
42252,2023-10-27 12:00:00,346.43,1681.0,195.0,1080.0,43.0,494.0,379.0,24.0
42253,2023-10-27 13:00:00,367.94,1738.0,198.0,1080.0,180.0,250.0,319.0,24.0
42254,2023-10-27 14:00:00,367.43,1645.0,200.0,1079.0,307.0,70.0,280.0,23.0
42255,2023-10-27 15:00:00,329.3,1637.0,202.0,1080.0,702.0,1.0,358.0,25.0
42256,2023-10-27 16:00:00,289.77,1565.0,200.0,1079.0,1060.0,1.0,429.0,26.0
42257,2023-10-27 17:00:00,303.17,1625.0,201.0,1079.0,924.0,1.0,464.0,25.0
42258,2023-10-27 18:00:00,355.21,1531.0,200.0,1079.0,183.0,0.0,467.0,24.0
42259,2023-10-27 19:00:00,363.61,1403.0,199.0,1079.0,91.0,0.0,338.0,25.0
42260,2023-10-27 20:00:00,363.12,1390.0,197.0,1079.0,67.0,0.0,353.0,24.0
42261,2023-10-27 21:00:00,360.95,1365.0,195.0,1079.0,39.0,0.0,371.0,25.0
42262,2023-10-27 22:00:00,359.99,1366.0,184.0,1079.0,39.0,0.0,382.0,23.0
42263,2023-10-27 23:00:00,358.75,1352.0,186.0,1080.0,40.0,0.0,374.0,24.0
