UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-10-27 00:00:00,1264.0,200.0,1080.0,38.0,0.0,155.0,24.0
2023-10-27 01:00:00,1276.0,201.0,1081.0,39.0,0.0,141.0,24.0
2023-10-27 02:00:00,1301.0,203.0,1081.0,38.0,0.0,139.0,24.0
2023-10-27 03:00:00,1312.0,209.0,1080.0,69.0,1.0,123.0,24.0
2023-10-27 04:00:00,1445.0,210.0,1080.0,183.0,14.0,104.0,24.0
2023-10-27 05:00:00,1601.0,205.0,1080.0,450.0,166.0,98.0,23.0
2023-10-27 06:00:00,1699.0,201.0,1080.0,468.0,546.0,83.0,25.0
2023-10-27 07:00:00,1728.0,199.0,1080.0,420.0,826.0,101.0,25.0
2023-10-27 08:00:00,1749.0,195.0,1080.0,381.0,951.0,175.0,24.0
2023-10-27 09:00:00,1684.0,196.0,1079.0,55.0,1072.0,232.0,24.0
2023-10-27 10:00:00,1668.0,194.0,1079.0,42.0,977.0,306.0,24.0
2023-10-27 11:00:00,1747.0,193.0,1080.0,42.0,803.0,402.0,23.0
2023-10-27 12:00:00,1681.0,195.0,1080.0,43.0,494.0,379.0,24.0
2023-10-27 13:00:00,1738.0,198.0,1080.0,180.0,250.0,319.0,24.0
2023-10-27 14:00:00,1645.0,200.0,1079.0,307.0,70.0,280.0,23.0
2023-10-27 15:00:00,1637.0,202.0,1080.0,702.0,1.0,358.0,25.0
2023-10-27 16:00:00,1565.0,200.0,1079.0,1060.0,1.0,429.0,26.0
2023-10-27 17:00:00,1625.0,201.0,1079.0,924.0,1.0,464.0,25.0
2023-10-27 18:00:00,1531.0,200.0,1079.0,183.0,0.0,467.0,24.0
2023-10-27 19:00:00,1403.0,199.0,1079.0,91.0,0.0,338.0,25.0
2023-10-27 20:00:00,1390.0,197.0,1079.0,67.0,0.0,353.0,24.0
2023-10-27 21:00:00,1365.0,195.0,1079.0,39.0,0.0,371.0,25.0
2023-10-27 22:00:00,1366.0,184.0,1079.0,39.0,0.0,382.0,23.0
2023-10-27 23:00:00,1352.0,186.0,1080.0,40.0,0.0,374.0,24.0
