UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-08-31 00:00:00,1281.0,143.0,1974.0,68.0,0.0,24.0,17.0
2023-08-31 01:00:00,1248.0,141.0,1974.0,69.0,0.0,24.0,17.0
2023-08-31 02:00:00,1247.0,150.0,1975.0,68.0,0.0,17.0,18.0
2023-08-31 03:00:00,1294.0,151.0,1976.0,70.0,3.0,7.0,17.0
2023-08-31 04:00:00,1264.0,147.0,1975.0,118.0,145.0,3.0,17.0
2023-08-31 05:00:00,1365.0,144.0,1973.0,389.0,593.0,3.0,16.0
2023-08-31 06:00:00,1363.0,145.0,1974.0,418.0,1160.0,7.0,18.0
2023-08-31 07:00:00,1249.0,143.0,1975.0,116.0,1528.0,20.0,18.0
2023-08-31 08:00:00,1241.0,139.0,1974.0,63.0,1684.0,26.0,17.0
2023-08-31 09:00:00,1242.0,138.0,1974.0,58.0,1710.0,43.0,17.0
2023-08-31 10:00:00,1249.0,138.0,1974.0,50.0,1584.0,61.0,17.0
2023-08-31 11:00:00,1241.0,140.0,1975.0,59.0,1490.0,56.0,17.0
2023-08-31 12:00:00,1254.0,140.0,1975.0,59.0,1278.0,33.0,17.0
2023-08-31 13:00:00,1387.0,144.0,1976.0,160.0,913.0,34.0,16.0
2023-08-31 14:00:00,1428.0,147.0,1973.0,221.0,538.0,36.0,18.0
2023-08-31 15:00:00,1501.0,148.0,1974.0,268.0,199.0,25.0,18.0
2023-08-31 16:00:00,1643.0,148.0,1974.0,792.0,27.0,22.0,18.0
2023-08-31 17:00:00,1657.0,148.0,1974.0,968.0,0.0,35.0,18.0
2023-08-31 18:00:00,1490.0,147.0,1976.0,871.0,0.0,77.0,18.0
2023-08-31 19:00:00,1346.0,148.0,1977.0,707.0,0.0,207.0,17.0
2023-08-31 20:00:00,1333.0,148.0,1975.0,395.0,0.0,172.0,17.0
2023-08-31 21:00:00,1313.0,156.0,1976.0,212.0,0.0,191.0,18.0
2023-08-31 22:00:00,1238.0,151.0,1974.0,107.0,0.0,316.0,19.0
2023-08-31 23:00:00,1211.0,151.0,1974.0,67.0,0.0,403.0,19.0
