UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-12-19 00:00:00,2024-07-17 00:00:00,3.1,1.5857028994910625,277.44190264527776,272.74823435362146,0.0,0.0,2129.10561,380.64599,2052.23005,49.59799,0.0,128.0,17.42596
2023-12-19 01:00:00,2024-07-17 00:00:00,3.1,1.847070475240232,276.64553728088293,272.3246337581276,0.0,0.0,2131.21024,382.59928,2051.17916,54.31512,0.0,170.0,17.90553
2023-12-19 02:00:00,2024-07-17 00:00:00,3.1,1.847070475240232,276.64553728088293,272.3246337581276,0.0,0.0,2165.70945,384.48769,2049.55797,51.1043,0.0,117.0,19.84875
2023-12-19 03:00:00,2024-07-17 00:00:00,3.1,1.847070475240232,276.64553728088293,272.3246337581276,0.0,0.0,2154.37528,387.29733,2044.5599,86.95964,0.0,79.0,18.77606
2023-12-19 04:00:00,2024-07-17 00:00:00,3.1,1.8818850273285688,276.4222284008356,272.1973380398398,0.2288922451866188,0.0,2171.4734,380.7109,2045.4631,150.66225,0.0,65.0,19.1672
2023-12-19 05:00:00,2024-07-17 00:00:00,3.1,1.8818850273285688,276.4222284008356,272.1973380398398,0.2288922451866188,0.0,2113.87316,386.21923,2046.44816,215.12281,1.0,51.0,19.39069
2023-12-19 06:00:00,2024-07-17 00:00:00,3.1,1.8818850273285688,276.4222284008356,272.1973380398398,0.2288922451866188,0.0,2080.65861,384.91381,2047.29929,232.59628,167.0,50.0,20.272
2023-12-19 07:00:00,2024-07-17 00:00:00,3.1,2.006016542289144,281.16794475185105,274.20025637535235,180.11392350483703,0.0,2041.62594,381.84107,2046.60063,188.30411,597.00002,35.0,20.24716
2023-12-19 08:00:00,2024-07-17 00:00:00,3.1,2.006016542289144,281.16794475185105,274.20025637535235,180.11392350483703,0.0,2018.35304,376.15657,2046.25954,161.93127,964.99999,15.0,20.43751
2023-12-19 09:00:00,2024-07-17 00:00:00,3.1,2.006016542289144,281.16794475185105,274.20025637535235,180.11392350483703,0.0,2027.20638,379.5471,2044.5549,112.41769,1181.99998,11.0,20.59806
2023-12-19 10:00:00,2024-07-17 00:00:00,3.1,2.522733797296831,283.1197834730516,275.0066573176956,265.1808395753094,0.0,2024.47751,374.93624,2043.84805,50.75364,1230.00003,2.0,20.44664
2023-12-19 11:00:00,2024-07-17 00:00:00,3.1,2.522733797296831,283.1197834730516,275.0066573176956,265.1808395753094,0.0,2035.40162,372.64049,2043.78222,42.99818,1093.0,0.0,20.67913
2023-12-19 12:00:00,2024-07-17 00:00:00,3.1,2.522733797296831,283.1197834730516,275.0066573176956,265.1808395753094,0.0,2072.4806,375.58446,2042.28951,94.91888,795.00001,0.0,21.25432
2023-12-19 13:00:00,2024-07-17 00:00:00,3.1,2.4850155995454006,279.91139259847114,275.42635788364794,128.38935832147695,0.0,2032.51564,373.96094,2044.1606,186.06075,383.0,0.0,21.11818
2023-12-19 14:00:00,2024-07-17 00:00:00,3.1,2.4850155995454006,279.91139259847114,275.42635788364794,128.38935832147695,0.0,2033.57811,376.81609,2064.08989,325.36947,31.0,1.0,21.2729
2023-12-19 15:00:00,2024-07-17 00:00:00,3.1,2.4850155995454006,279.91139259847114,275.42635788364794,128.38935832147695,0.0,2047.88935,377.41009,2069.20712,482.31424,0.0,1.0,21.48719
2023-12-19 16:00:00,2024-07-17 00:00:00,3.1,2.882322756998205,279.09549391351254,275.33307883638963,64.19439725244612,0.0011259992217252,2040.41437,379.94842,2072.4072,605.4033,0.0,8.0,20.44837
2023-12-19 17:00:00,2024-07-17 00:00:00,3.1,2.882322756998205,279.09549391351254,275.33307883638963,64.19439725244612,0.0011259992217252,2055.81178,379.57814,2075.22629,620.44109,0.0,17.0,21.14041
2023-12-19 18:00:00,2024-07-17 00:00:00,3.1,2.882322756998205,279.09549391351254,275.33307883638963,64.19439725244612,0.0011259992217252,2033.34315,375.4852,2075.81603,524.61338,0.0,29.0,21.91283
2023-12-19 19:00:00,2024-07-17 00:00:00,3.1,3.20998329027073,278.6198054040987,275.3917859905079,0.0,0.0013161186023671,2052.04613,374.48043,2076.93366,352.94227,0.0,31.0,22.13371
2023-12-19 20:00:00,2024-07-17 00:00:00,3.1,3.20998329027073,278.6198054040987,275.3917859905079,0.0,0.0013161186023671,2062.18258,375.89786,2077.47963,151.90653,0.0,37.0,22.34998
2023-12-19 21:00:00,2024-07-17 00:00:00,3.1,3.20998329027073,278.6198054040987,275.3917859905079,0.0,0.0013161186023671,2075.49275,374.72241,2077.03803,18.30156,0.0,31.0,21.8465
2023-12-19 22:00:00,2024-07-17 00:00:00,3.1,3.2635423936150243,278.0822681713174,274.98203498767566,0.0,0.0032033273240212,2095.99323,375.71332,2082.20983,0.0,0.0,45.0,23.3423
2023-12-19 23:00:00,2024-07-17 00:00:00,3.1,3.2635423936150243,278.0822681713174,274.98203498767566,0.0,0.0032033273240212,2081.65137,376.80955,2080.97828,0.0,0.0,55.0,23.60726
2023-12-20 00:00:00,2024-07-17 00:00:00,3.1,3.2635423936150243,278.0822681713174,274.98203498767566,0.0,0.0032033273240212,2195.65474,376.29072,2014.21561,37.44197,17.36137,75.02094,21.87395
2023-12-20 01:00:00,2024-07-17 00:00:00,3.1,3.160498161299833,277.5216184730664,274.5010969927196,0.0,0.0067905709265159,2196.19175,378.20809,2013.27069,44.9766,0.0,84.70472,22.3921
2023-12-20 02:00:00,2024-07-17 00:00:00,3.1,3.160498161299833,277.5216184730664,274.5010969927196,0.0,0.0067905709265159,2231.26504,380.06444,2011.76956,42.11204,0.0,87.85256,24.05667
2023-12-20 03:00:00,2024-07-17 00:00:00,3.1,3.160498161299833,277.5216184730664,274.5010969927196,0.0,0.0067905709265159,2219.53358,382.84526,2006.88064,64.58049,23.23099,91.52963,23.01502
