UTC time,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-08-31 07:00:00,34759.53088,3241.23133,49028.27857,31997.44091,242.34163,889.61361,82.78624,1143.28615
2021-08-31 08:00:00,35455.4822,3243.91096,51582.76348,31986.49394,277.07678,876.34496,83.77376,1249.10336
2021-08-31 09:00:00,35478.76931,3101.89566,53041.91171,32081.09637,298.26864,905.02478,73.31903,1285.82513
2021-08-31 10:00:00,35446.62926,2713.27026,54536.07633,32080.83755,269.29084,974.78897,50.07194,1343.71819
2021-08-31 11:00:00,35968.29851,2417.35838,55026.00181,32073.52571,334.94016,1043.60604,70.64805,1319.96717
2021-08-31 12:00:00,36063.47631,2085.24002,54594.92394,32117.55016,274.84902,1177.64029,133.50362,1485.28544
2021-08-31 13:00:00,35613.25872,1910.03658,54602.81827,32051.17973,276.52773,1231.91763,157.95782,1355.37708
2021-08-31 14:00:00,35090.60633,1561.42439,53729.49547,32002.9504,256.20842,1319.29987,151.16604,1445.24473
2021-08-31 15:00:00,34712.76516,1342.15103,52560.67613,32039.69229,279.93126,1369.75668,122.73358,1470.7006
2021-08-31 16:00:00,34582.11957,1208.65365,50627.49954,32062.77491,272.5451,1522.86681,110.22629,1376.62943
2021-08-31 17:00:00,33551.41946,1309.4325,47864.40268,32031.98051,276.34548,1594.78022,104.07806,1335.60172
2021-08-31 18:00:00,33348.01448,1500.76882,45668.04094,32000.2668,264.68671,1629.15233,63.7932,1463.52929
2021-08-31 19:00:00,32653.96639,1822.06039,42882.55573,31955.02616,291.56661,1623.84184,37.81803,1518.36302
2021-08-31 20:00:00,32327.12475,2178.56485,39811.68144,32054.77387,293.14608,1668.12875,63.55436,1529.04911
2021-08-31 21:00:00,32157.72802,2092.70785,38030.09542,31935.61556,306.00017,1641.27406,80.71388,1591.65242
2021-08-31 22:00:00,32093.24475,1908.39931,37062.52893,31937.3084,300.81696,1603.38108,79.82872,1684.21658
2021-08-31 23:00:00,31239.96528,1842.35393,35643.02409,31930.12948,310.87003,1493.58867,80.13024,1669.13791
2021-08-29 00:00:00,34461.37078,2488.31095,54224.93578,32276.64573,398.93298,1666.30649,5.08265,1955.38754
2021-08-29 01:00:00,32850.20682,1553.51799,51144.73874,32253.63924,386.06121,1414.77771,17.14788,1829.32504
2021-08-29 02:00:00,31315.82589,1105.95571,48506.77578,32300.03284,365.47898,1128.38752,59.7969,1865.03096
2021-08-29 03:00:00,29119.85918,970.19512,44776.71996,32315.48391,358.45133,868.24771,0,2130.81025
2021-08-29 04:00:00,26977.7597,1045.87621,40089.79999,32321.59009,355.61957,790.84316,0,2172.57865
2021-08-29 05:00:00,24817.58655,1092.72941,37877.50315,32318.65821,347.35788,792.85846,0,2157.27146
2021-08-29 06:00:00,23081.82763,970.27094,36755.58687,32302.6169,336.00413,880.07373,2.94584,2179.34036
2021-08-29 07:00:00,23285.83744,994.01477,35658.33539,32309.85379,327.93918,898.36647,20.42544,2252.98078
2021-08-29 08:00:00,22715.25754,938.40874,35069.28061,32284.67429,314.67753,837.48772,0,2251.59453
2021-08-29 09:00:00,22396.64532,815.9726,34997.37463,32250.15986,286.43074,872.85409,0,2202.50176
2021-08-29 10:00:00,23305.32394,702.65228,37241.98469,32262.74815,271.3561,930.25136,0,2167.38719
2021-08-29 11:00:00,24344.10402,784.95688,40183.32044,32290.53688,267.12405,1045.67383,87.21358,2080.564
2021-08-29 12:00:00,25399.52277,923.63045,42531.44451,32264.86317,250.03579,1126.39124,647.97822,1877.94484
2021-08-29 13:00:00,26492.04397,1154.5886,46468.74535,32245.75824,259.01156,1329.63328,1272.87627,1694.72451
2021-08-29 14:00:00,28217.11444,1183.19815,49760.40036,32248.40027,267.23209,1539.64371,1673.97817,1572.84069
2021-08-29 15:00:00,30857.64276,1432.73735,53871.1883,32333.98396,274.85548,1727.38169,1823.3144,1258.75622
2021-08-29 16:00:00,31388.08087,2126.48949,56891.78553,32232.43977,298.5391,1803.83636,1877.54234,1460.02966
2021-08-29 17:00:00,32109.68258,3101.58279,59654.19531,32163.89809,307.22725,1804.62097,1843.71457,1036.41603
2021-08-29 18:00:00,33444.86198,4147.00912,62015.68693,32183.33972,329.23506,1825.05131,1850.6899,1135.21365
2021-08-29 19:00:00,34683.45076,4994.86455,62665.2962,32147.44689,344.92264,1818.54935,1768.3674,1190.87177
2021-08-29 20:00:00,33183.56147,5251.4799,62151.8794,32211.38317,358.98438,1897.97525,1508.34064,1225.81681
2021-08-29 21:00:00,34975.8171,5051.5158,61855.39923,32247.14601,368.38785,1921.87679,1097.62195,1221.49518
2021-08-29 22:00:00,34248.08069,4454.9521,59688.5716,32216.49976,366.32111,1899.91927,608.60609,1299.71763
2021-08-29 23:00:00,33905.68861,3826.14028,59189.44993,32218.27107,378.49931,1885.36938,195.25662,1227.18247
2021-08-30 00:00:00,32845.41021,2374.86944,52305.37084,32123.19609,219.54512,1617.20014,61.74056,817.75291
2021-08-30 01:00:00,33260.11799,1913.69328,48613.66198,32150.59719,197.45635,1517.9896,0,774.29773
2021-08-30 02:00:00,32318.69216,1427.95695,47010.19189,32277.48952,216.20702,1486.94416,0,855.32384
2021-08-30 03:00:00,31368.31531,1174.67762,44991.58084,32230.38271,217.56294,1416.33037,0,960.5198
2021-08-30 04:00:00,31069.29584,1230.13457,43391.79211,32234.72402,228.12794,1223.70543,0,931.36123
2021-08-30 05:00:00,29092.7119,1598.41646,42592.56315,32221.1239,251.36309,1079.22845,0,1125.74627
2021-08-30 06:00:00,28314.85167,1920.80999,43488.36831,32265.73331,251.51297,988.0922,0,1061.59828
2021-08-30 07:00:00,28161.31597,2182.17248,45430.66876,32233.89136,242.34163,888.11966,0,1069.64467
2021-08-30 08:00:00,27690.20956,2211.37262,47880.18409,32223.26293,277.07678,876.15808,78.1087,1122.89207
2021-08-30 09:00:00,27298.95704,2063.14417,49747.55174,32318.5411,298.26864,918.5696,133.05404,1167.81918
2021-08-30 10:00:00,27595.42408,1668.52205,51824.38117,32320.26322,269.29084,1005.52965,123.31495,1233.07303
2021-08-30 11:00:00,28673.56481,1331.6974,53489.5485,32311.24155,334.94016,1089.35133,163.2329,1215.90967
2021-08-30 12:00:00,29611.59986,981.33243,53813.89929,32355.97159,274.84902,1249.29573,323.12355,1376.53152
2021-08-30 13:00:00,30398.30134,868.69519,54548.23785,32287.68932,276.52773,1322.3783,494.39956,1201.43431
2021-08-30 14:00:00,31340.46978,726.28955,54798.45866,32238.4464,256.20842,1432.65003,747.8145,1303.24397
2021-08-30 15:00:00,32533.83644,764.67546,55206.96375,32276.89342,279.93126,1494.33147,889.42937,1283.79664
2021-08-30 16:00:00,33419.35404,991.17169,54989.23516,32298.38216,272.5451,1668.62885,1031.19359,1163.31022
2021-08-30 17:00:00,33091.74877,1422.34651,53755.4567,32266.10514,276.34548,1750.03458,1065.31045,1108.26804
2021-08-30 18:00:00,33491.48759,2117.98109,53438.73986,32233.75551,264.68671,1779.68777,952.47301,1224.36467
2021-08-30 19:00:00,33527.94318,2829.74293,52751.77087,32187.45735,291.56661,1767.42289,832.1803,1281.85212
2021-08-30 20:00:00,32908.71652,3405.3569,51124.00665,32289.5713,293.14608,1810.51199,813.36944,1283.89894
2021-08-30 21:00:00,33121.17293,3430.04625,50672.85846,32166.46985,306.00017,1773.89679,723.85208,1302.90757
2021-08-30 22:00:00,33001.13172,3196.48639,50166.54041,32167.91383,300.81696,1723.87256,506.42553,1402.86253
2021-08-30 23:00:00,32617.65558,2902.70993,47822.58771,32159.11293,310.87003,1588.656,254.20458,1377.85452
2021-08-31 00:00:00,31369.49228,2191.84984,48270.07984,32021.55235,219.54512,1524.41841,53.28825,888.44619
2021-08-31 01:00:00,32641.00341,1941.14779,47754.21844,32048.81584,197.45635,1447.11068,31.79997,846.63368
2021-08-31 02:00:00,32647.57948,1610.59058,48314.13328,32174.1014,216.20702,1427.46952,0,920.6267
2021-08-31 03:00:00,32839.25216,1448.78309,48456.89653,32127.19134,217.56294,1370.26393,3.56608,1019.6276
2021-08-31 04:00:00,33006.92314,1613.94733,48595.03094,32131.35113,228.12794,1202.4623,38.26975,983.67675
2021-08-31 05:00:00,32579.25472,2105.72324,48603.27242,32118.09707,251.36309,1070.96987,79.60353,1166.31416
2021-08-31 06:00:00,32067.02456,2564.04151,50242.98481,32162.48573,251.51297,979.69365,77.72922,1095.21526
2021-08-31 07:00:00,32649.13008,2922.81358,52105.67661,32130.86629,242.34163,886.25742,63.42628,1094.90989
2021-08-31 08:00:00,32541.79731,2888.57826,54016.05259,32120.0985,277.07678,871.24683,61.32547,1134.44653
2021-08-31 09:00:00,32086.19463,2681.06881,54683.07061,32215.08271,298.26864,897.56055,56.88044,1176.43401
2021-08-31 10:00:00,31725.23965,2218.94902,55380.61358,32215.94114,269.29084,964.99082,37.84012,1230.98422
2021-08-31 11:00:00,32101.19394,1877.12545,55120.78796,32207.66489,334.94016,1032.62094,51.08762,1204.50919
2021-08-31 12:00:00,32181.64098,1539.71853,53343.6608,32252.08751,274.84902,1165.50622,90.65298,1354.91208
2021-08-31 13:00:00,32012.73232,1394.33316,52503.67281,32184.63848,276.52773,1219.5668,106.12072,1177.62708
2021-08-31 14:00:00,31824.80538,1149.9394,50934.0655,32135.83707,256.20842,1307.06916,130.61699,1266.25742
2021-08-31 15:00:00,31797.56936,1046.58367,49672.43089,32173.54103,279.93126,1358.43551,149.32639,1239.97265
2021-08-31 16:00:00,31916.8376,1058.6332,48266.73117,32195.72423,272.5451,1512.45155,202.97839,1121.16915
2021-08-31 17:00:00,31133.68336,1307.22758,46142.99867,32164.09308,276.34548,1586.40762,241.34744,1059.14199
2021-08-31 18:00:00,30806.85807,1721.60953,45486.42446,32132.02042,264.68671,1623.32213,191.97726,1172.71569
2021-08-31 19:00:00,30160.01006,2234.60277,44326.36011,32086.18309,291.56661,1620.5086,129.35312,1225.80299
2021-08-31 20:00:00,29772.35149,2731.11151,42884.84844,32187.26587,293.14608,1667.01795,128.01297,1231.11628
2021-08-31 21:00:00,29818.15042,2714.13176,43029.95141,32065.88245,306.00017,1642.09037,144.98161,1244.52864
2021-08-31 22:00:00,30001.33914,2547.99416,43489.34471,32067.43476,300.81696,1605.57756,144.58129,1338.73533
2021-08-31 23:00:00,29908.66239,2448.3382,43037.83851,32059.34121,310.87003,1497.56067,127.63791,1314.06505
2021-09-01 00:00:00,27916.71017,1520.83612,41568.46706,31890.29996,219.54512,1402.17149,39.45551,1166.26846
2021-09-01 01:00:00,29349.14107,1408.21044,41956.02308,31917.38486,197.45635,1344.25656,41.93931,1101.32863
2021-09-01 02:00:00,29541.56103,1260.47343,43123.98537,32040.59639,216.20702,1340.75893,14.74955,1141.49933
2021-09-01 03:00:00,29893.76816,1212.44846,43920.22368,31993.93928,217.56294,1302.69323,25.98627,1232.85527
2021-09-01 04:00:00,30117.65796,1492.01875,44507.81748,31997.86602,228.12794,1163.98527,61.8027,1286.83087
2021-09-01 05:00:00,29957.44344,2084.04923,44804.77862,31985.05815,251.36309,1062.26262,93.61368,1575.62913
2021-09-01 06:00:00,29593.57173,2597.96095,46441.42802,32029.16223,251.51297,982.43779,92.43586,1615.67196
2021-09-01 07:00:00,30235.08602,3040.18019,48117.79134,31997.82913,242.34163,906.39062,94.66908,1714.19921
2021-09-01 08:00:00,30256.63805,3062.59412,49812.8327,31986.88216,277.07678,899.71582,94.59418,2128.7071
2021-09-01 09:00:00,29869.06355,2943.75169,50376.79054,32081.48576,298.26864,925.21817,73.75712,2141.46486
2021-09-01 10:00:00,29581.05245,2564.26584,51011.13914,32081.23046,269.29084,988.14205,29.95373,2306.52499
2021-09-01 11:00:00,29755.24578,2254.39035,50706.03777,32073.9157,334.94016,1047.12762,27.20691,2375.58497
2021-09-01 12:00:00,29595.88596,1895.0977,49178.46602,32117.94131,274.84902,1160.0897,68.22412,2672.47645
2021-09-01 13:00:00,29202.85165,1697.77667,48334.43504,32051.56795,276.52773,1196.26657,91.5025,2655.0576
2021-09-01 14:00:00,28667.83644,1332.90993,46803.09514,32003.33687,256.20842,1259.8715,101.03377,2873.63683
2021-09-01 15:00:00,28129.22963,1109.468,45392.94741,32040.0811,279.93126,1294.80088,80.13007,3075.94297
2021-09-01 16:00:00,27853.72846,999.5547,43783.01504,32063.16196,272.5451,1422.28808,67.05593,2981.35658
2021-09-01 17:00:00,26801.53237,1122.13496,41541.42457,32032.36464,276.34548,1475.27942,54.71964,3023.13534
2021-09-01 18:00:00,26347.81657,1383.7921,40472.22271,32000.64975,264.68671,1502.88044,9.12024,3169.88262
2021-09-01 19:00:00,25801.87707,1768.88628,38908.48462,31955.40794,291.56661,1493.2741,0,3295.60499
2021-09-01 20:00:00,25466.44871,2146.05773,37329.60699,32055.15858,293.14608,1528.67211,42.5867,3256.82964
2021-09-01 21:00:00,25699.86866,2072.52428,37115.95575,31935.99441,306.00017,1502.96087,90.9616,3483.7492
2021-09-01 22:00:00,26125.39098,1869.88896,37446.23,31937.68667,300.81696,1471.10357,107.19703,3636.56387
2021-09-01 23:00:00,26327.70539,1738.89424,37284.26796,31930.50541,310.87003,1379.04152,105.89941,3611.48439
2021-08-30 00:00:00,32323.97916,2433.44859,51479.21149,32286.2711,248.76565,2001.81265,0,2453.91795
2021-08-30 01:00:00,30659.35198,1326.02367,48873.48399,32257.52323,248.03845,1777.11202,0,2072.54704
2021-08-30 02:00:00,29216.44514,763.90025,46523.40894,32305.05515,247.98121,1467.60959,36.77964,2082.95865
2021-08-30 03:00:00,27194.03424,612.50538,42807.4168,32320.59581,250.2763,1139.35031,7.90268,2188.60447
2021-08-30 04:00:00,25223.73563,853.36071,37808.51008,32328.23029,250.62087,982.47577,0,1991.27946
2021-08-30 05:00:00,23076.41452,1039.61218,35725.99225,32324.43999,246.21951,943.26274,0,1749.12871
2021-08-30 06:00:00,21493.35647,921.5648,34281.70689,32307.85704,244.34989,1024.02478,7.97244,1702.65232
2021-08-30 07:00:00,21565.76791,865.85331,33103.17605,32312.02503,244.54565,1041.33805,3.58738,1448.08579
2021-08-30 08:00:00,21067.25033,794.55538,32337.48802,32288.65022,234.60125,962.91505,0,1585.94215
2021-08-30 09:00:00,20682.8004,723.19509,32256.43287,32253.9449,224.30866,970.73002,0,1271.85795
2021-08-30 10:00:00,21492.45156,640.19685,34135.64019,32265.94294,230.91854,1016.79915,0,1135.63707
2021-08-30 11:00:00,22478.57174,703.79555,37043.25057,32293.43187,221.11569,1144.36654,142.43006,1195.38432
2021-08-30 12:00:00,23420.516,849.37026,39237.25992,32266.09401,216.50283,1218.32238,571.49389,829.68429
2021-08-30 13:00:00,24533.50801,1128.97575,42980.08662,32248.50391,217.37125,1420.9166,1087.28921,741.04299
2021-08-30 14:00:00,26088.28385,1189.13478,46411.12365,32245.11296,219.56316,1632.05568,1499.6691,666.6943
2021-08-30 15:00:00,28669.63926,1476.45964,50276.71379,32335.64577,217.4519,1851.73997,1725.85219,487.99582
2021-08-30 16:00:00,29320.81915,2108.01869,53557.22706,32232.20027,212.83199,1975.36694,1790.59221,827.60658
2021-08-30 17:00:00,30194.28453,3022.44911,56469.91107,32163.22002,229.19449,1991.64116,1679.80921,447.2591
2021-08-30 18:00:00,31500.00475,3981.50447,59329.72879,32182.6839,226.94478,2032.76909,1605.36986,822.10649
2021-08-30 19:00:00,32947.5167,4748.43813,59970.09848,32147.29523,222.01983,2028.79955,1496.53233,825.7055
2021-08-30 20:00:00,31615.89622,5077.09669,59793.7039,32210.10373,229.62506,2115.04445,1268.97238,973.8943
2021-08-30 21:00:00,33218.05546,4993.18242,59498.31584,32244.22877,232.67049,2150.70431,902.14508,985.1388
2021-08-30 22:00:00,32502.89671,4441.63887,57626.62675,32216.20874,243.16837,2118.60936,472.67274,1037.47412
2021-08-30 23:00:00,32110.43219,3717.97071,56960.93229,32214.01817,249.11051,2111.93138,129.21044,1158.53966
2021-08-31 00:00:00,31001.74639,2239.43785,51462.47899,32068.89924,219.54512,1744.73525,45.28939,902.22205
2021-08-31 01:00:00,31516.40755,1830.23589,49240.65869,32096.22655,197.45635,1628.96997,0,860.72973
2021-08-31 02:00:00,30951.11816,1382.53771,47971.03573,32222.26046,216.20702,1580.64858,0,933.35225
2021-08-31 03:00:00,30218.1251,1171.64646,46242.44981,32175.25905,217.56294,1489.49454,0,1031.14586
2021-08-31 04:00:00,30003.04854,1249.46436,44720.75812,32179.50316,228.12794,1267.92095,36.53434,993.87147
2021-08-31 05:00:00,28206.69922,1632.94281,43734.22427,32166.08807,251.36309,1087.46789,75.99548,1174.21965
2021-08-31 06:00:00,27313.77654,1979.45624,44313.94545,32210.57979,251.51297,979.86491,54.21957,1101.7662
2021-08-31 07:00:00,26699.22972,2232.12945,45685.80046,32178.85612,242.34163,858.3416,15.93852,1099.83323
2021-08-31 08:00:00,25846.3052,2224.97128,47292.81088,32168.15333,277.07678,832.88534,48.03784,1136.69808
2021-08-31 09:00:00,24834.57199,2012.75995,48135.22901,32263.27456,298.26864,868.21947,76.73423,1178.11281
2021-08-31 10:00:00,24464.36008,1528.96535,49173.81188,32264.53526,269.29084,951.63569,51.63129,1230.57714
2021-08-31 11:00:00,24934.60477,1153.40021,49704.84716,32255.91178,334.94016,1039.5468,40.26717,1202.28753
2021-08-31 12:00:00,25285.24729,826.66004,48684.41798,32300.47786,274.84902,1214.16625,61.92289,1350.69899
2021-08-31 13:00:00,25840.26625,767.99576,48346.32535,32232.64061,276.52773,1303.11747,87.72504,1172.98765
2021-08-31 14:00:00,26676.93742,699.08657,47612.77514,32183.63367,256.20842,1435.94968,184.41655,1259.04997
2021-08-31 15:00:00,27881.91026,779.2185,47351.53193,32221.68369,279.93126,1515.88471,271.4576,1231.43275
2021-08-31 16:00:00,28961.32137,1032.71801,47009.02021,32243.54308,272.5451,1717.78357,418.49964,1112.95715
2021-08-31 17:00:00,29068.44164,1459.73968,45900.19846,32211.61095,276.34548,1825.3916,516.89799,1049.56885
2021-08-31 18:00:00,29754.42611,2132.24996,46250.34052,32179.40947,264.68671,1872.09551,474.82598,1162.65085
2021-08-31 19:00:00,30210.01244,2819.85285,46267.23575,32133.35783,291.56661,1874.39356,406.31174,1214.88081
2021-08-31 20:00:00,29877.14118,3356.68025,45785.39263,32234.92077,293.14608,1935.14092,407.80502,1220.83062
2021-08-31 21:00:00,30292.07314,3330.25749,46600.47896,32112.73747,306.00017,1905.6297,406.62465,1233.15248
2021-08-31 22:00:00,30344.04414,3061.95756,47307.82565,32114.23884,300.81696,1855.85546,325.43265,1326.2389
2021-08-31 23:00:00,30346.18323,2762.76374,46491.71592,32105.81562,310.87003,1711.71724,208.88879,1301.63439
2021-09-01 00:00:00,27826.60687,2118.21764,47759.31377,31966.71327,219.54512,1555.46151,39.91856,1057.62926
2021-09-01 01:00:00,28776.85527,1851.22948,47614.29036,31993.90239,197.45635,1471.33008,39.8702,989.4484
2021-09-01 02:00:00,28862.83219,1506.65147,47685.78047,32118.32134,216.20702,1447.81368,12.79129,1012.54377
2021-09-01 03:00:00,29178.30817,1345.96878,47302.10471,32071.51667,217.56294,1386.04346,24.45262,1099.01482
2021-09-01 04:00:00,29653.87957,1508.16124,46829.01297,32075.57926,228.12794,1210.12896,60.13619,1112.03007
2021-09-01 05:00:00,29579.90584,2026.10002,46322.44901,32062.51141,251.36309,1073.61713,88.75153,1334.15489
2021-09-01 06:00:00,29261.74666,2506.69281,47271.94499,32106.7812,251.51297,981.7676,81.73436,1341.15973
2021-09-01 07:00:00,29618.34406,2849.326,48499.52154,32075.28121,242.34163,885.67653,79.38795,1419.48249
2021-09-01 08:00:00,29474.74952,2800.51575,49676.86444,32064.43906,277.07678,871.02772,79.38741,1742.16904
2021-09-01 09:00:00,28415.83023,2547.63241,49734.11366,32159.264,298.26864,901.64023,63.42677,1765.12264
2021-09-01 10:00:00,27376.13473,1996.92973,49897.21121,32159.65749,269.29084,974.4734,25.45791,1880.69754
2021-09-01 11:00:00,26964.5632,1589.66379,49249.45709,32151.78235,334.94016,1046.84464,25.93109,1906.74051
2021-09-01 12:00:00,26243.22538,1224.86935,46993.89696,32196.03926,274.84902,1187.94505,66.57347,2152.83239
2021-09-01 13:00:00,25657.09621,1085.86358,45683.08464,32129.03935,276.52773,1247.98742,89.28316,2126.11343
2021-09-01 14:00:00,25265.86821,878.65828,43861.83533,32080.47626,256.20842,1342.78269,100.47954,2282.35957
2021-09-01 15:00:00,25233.9395,815.96314,42588.66842,32117.7797,279.93126,1397.75199,82.13547,2446.90301
2021-09-01 16:00:00,25643.846,898.44731,41543.46415,32140.33766,272.5451,1558.54358,70.08265,2379.3911
2021-09-01 17:00:00,25554.74686,1210.51155,39939.23464,32109.05491,276.34548,1635.58642,55.60734,2402.84652
2021-09-01 18:00:00,26015.92845,1725.9084,40089.23766,32077.13157,264.68671,1671.07778,6.73297,2557.07295
2021-09-01 19:00:00,26281.34133,2330.20203,39839.42549,32031.54369,291.56661,1666.12789,0,2647.38847
2021-09-01 20:00:00,26405.30343,2860.1621,39553.47952,32132.06961,293.14608,1712.32525,39.60656,2640.65572
2021-09-01 21:00:00,26648.22785,2828.70977,40753.56878,32011.6137,306.00017,1684.34978,92.08092,2833.1537
2021-09-01 22:00:00,26816.53635,2620.63627,42089.74203,32013.22398,300.81696,1644.01702,110.89997,2953.92709
2021-09-01 23:00:00,26652.93571,2450.95534,42528.89142,32005.51163,310.87003,1527.95936,108.45673,2945.2562
2021-09-02 00:00:00,24889.94778,1608.99838,41706.91609,31830.71788,219.54512,1410.00524,42.75824,2718.62015
2021-09-02 01:00:00,26233.88437,1492.54084,42455.01095,31857.72138,197.45635,1351.12487,37.11425,2698.00712
2021-09-02 02:00:00,26495.332,1304.96107,43179.09376,31979.99134,216.20702,1346.56001,6.568,2647.36429
2021-09-02 03:00:00,26898.61573,1268.55529,43490.77675,31933.449,217.56294,1307.22463,18.70302,2631.07687
2021-09-02 04:00:00,27196.39985,1547.74701,43522.35767,31937.26975,228.12794,1166.75805,56.84675,2624.38211
2021-09-02 05:00:00,27188.27318,2175.13208,43336.84646,31924.66449,251.36309,1062.75696,89.94892,2810.04903
2021-09-02 06:00:00,26934.02513,2746.857,44358.5341,31968.63975,251.51297,981.85755,84.49517,2763.88593
2021-09-02 07:00:00,27472.94487,3148.11801,45461.54088,31937.43605,242.34163,904.43903,79.66214,2723.13788
2021-09-02 08:00:00,27502.79871,3082.03417,46478.21999,31926.40828,277.07678,896.86824,77.79111,2992.05436
2021-09-02 09:00:00,26981.71795,2790.02075,46441.24721,32020.83914,298.26864,921.82516,61.90092,2931.56324
2021-09-02 10:00:00,26568.39498,2155.17225,46533.63576,32020.0785,269.29084,984.41627,26.07138,2974.41843
2021-09-02 11:00:00,26447.36829,1703.973,45800.7184,32013.19998,334.94016,1043.5842,27.67787,2937.22462
2021-09-02 12:00:00,25997.08765,1340.22393,43720.8296,32057.04583,274.84902,1157.36248,66.24992,3116.15852
2021-09-02 13:00:00,25442.69688,1218.4536,42380.10347,31991.16023,276.52773,1194.47508,87.14959,3041.05639
2021-09-02 14:00:00,24762.94519,1004.26419,40542.29163,31943.18797,256.20842,1259.43258,101.66236,3113.67459
2021-09-02 15:00:00,24063.44896,902.75524,39076.21823,31979.49713,279.93126,1295.49872,90.93255,3216.09806
2021-09-02 16:00:00,23736.63184,929.06954,37781.21806,32002.98437,272.5451,1424.68018,91.03349,3088.30575
2021-09-02 17:00:00,22814.86531,1160.81817,36003.91913,31972.5659,276.34548,1479.34161,85.748,3012.02675
2021-09-02 18:00:00,22559.2021,1544.78595,35720.51179,31941.01321,264.68671,1508.09241,35.08428,3085.63582
2021-09-02 19:00:00,22373.20875,2041.27606,35033.17574,31896.04193,291.56661,1499.48474,7.3396,3188.62314
2021-09-02 20:00:00,22199.77321,2461.22439,34553.37763,31995.18827,293.14608,1536.05227,47.95879,3151.66369
2021-09-02 21:00:00,22579.54447,2329.53763,35385.61051,31877.03068,306.00017,1510.86519,96.51594,3298.73329
2021-09-02 22:00:00,23087.4264,2060.83229,36583.30218,31878.78676,300.81696,1479.09467,116.1549,3398.28276
2021-09-02 23:00:00,23405.55055,1881.99478,37288.4104,31872.02007,310.87003,1386.5924,113.72489,3343.22928
2021-08-31 00:00:00,35542.53566,2102.88777,54817.15118,32426.9281,106.91259,2645.2249,5.36794,975.0679
2021-08-31 01:00:00,33694.15229,1311.46236,50931.16887,32416.60709,103.0743,2342.48828,5.03067,942.68205
2021-08-31 02:00:00,31667.18532,986.7568,46974.98385,32441.23792,102.92004,1872.68015,39.37815,894.56719
2021-08-31 03:00:00,28703.55877,951.90771,43160.9907,32437.08984,109.28327,1438.08803,0.56529,1018.2464
2021-08-31 04:00:00,26403.51696,1075.42477,38483.27957,32427.9821,110.69203,1242.48295,0,1147.81345
2021-08-31 05:00:00,24489.32624,1161.37381,36456.11966,32439.42211,109.78113,1137.55248,0,1134.97889
2021-08-31 06:00:00,23098.08448,1042.88841,34508.56657,32428.44996,111.09464,1172.30033,10.11277,1107.62839
2021-08-31 07:00:00,23680.33946,1064.85857,33960.35942,32425.79974,111.16037,1190.52386,2.87184,1141.88781
2021-08-31 08:00:00,23795.05747,1100.28738,34443.02343,32394.44028,109.58034,1080.67766,0,1097.84673
2021-08-31 09:00:00,24226.05478,1023.00068,35793.33992,32366.60002,108.15793,1101.29376,0,1079.94521
2021-08-31 10:00:00,25312.72501,946.61504,37967.22651,32389.30496,110.85549,1131.57762,0,1088.20969
2021-08-31 11:00:00,27309.14107,931.65798,40809.50349,32424.45881,111.97377,1252.62438,6.19035,1064.47919
2021-08-31 12:00:00,28116.66831,1063.29662,42547.41397,32386.21322,109.28026,1295.0571,356.65414,990.55146
2021-08-31 13:00:00,29164.87113,1488.78829,45756.90725,32354.8362,112.19313,1501.60325,820.1045,909.94832
2021-08-31 14:00:00,30734.43962,1822.89925,49748.87529,32387.36501,109.90182,1750.59597,1209.03811,952.51168
2021-08-31 15:00:00,33139.18705,2262.27722,53195.35019,32448.11118,114.16492,1973.52214,1421.78115,942.17453
2021-08-31 16:00:00,33569.55034,2936.95566,56458.13649,32370.25975,119.62111,2077.15311,1522.11326,1096.44932
2021-08-31 17:00:00,33803.30423,3675.47717,58003.4786,32284.15783,117.96035,2136.60767,1507.62606,950.26563
2021-08-31 18:00:00,34878.16393,4361.72101,60265.00558,32311.68775,116.03763,2181.82843,1474.95779,1125.88564
2021-08-31 19:00:00,35610.77635,4798.55275,60398.05913,32288.60396,105.29873,2200.26731,1320.63672,1160.89724
2021-08-31 20:00:00,34441.96952,4648.89074,60473.01001,32326.47011,104.17615,2317.27162,1025.67282,1156.96848
2021-08-31 21:00:00,35795.92667,4214.36047,60419.9412,32359.97914,104.36619,2350.39237,652.21119,1340.61236
2021-08-31 22:00:00,35167.0671,3643.13851,58325.1642,32305.68229,103.87429,2327.35222,303.63834,1423.92874
2021-08-31 23:00:00,34816.29615,3110.86656,56458.85613,32364.79709,102.88708,2277.74367,71.11144,1279.93736
2021-09-01 00:00:00,32415.29913,1945.07049,50551.13108,32184.39255,219.54512,1826.21507,115.10163,1170.3819
2021-09-01 01:00:00,32992.87427,1696.69094,49319.74659,32211.87738,197.45635,1698.54928,69.57084,1105.37185
2021-09-01 02:00:00,32441.9817,1400.69062,48572.24118,32339.73705,216.20702,1640.56531,26.99802,1113.64935
2021-09-01 03:00:00,31730.76485,1328.37761,47354.41049,32292.51196,217.56294,1537.6445,29.3059,1187.94436
2021-09-01 04:00:00,31588.02968,1538.15808,46209.45493,32296.9616,228.12794,1297.40458,58.60506,1180.69014
