UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,2.14978497999038,286.130552982952,4.20468242451754,0.559452176039221,23812.6378,13673.48476,139.33844,1811.4837,8066.22056,0.0,57807.99873,18829.331,69.97486,1037.39583
2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,2.28779440313796,285.780949479211,0.0,0.774309508654068,25102.10888,13504.56014,194.5175,1797.69208,8127.63039,0.0,52461.99973,18898.20793,70.56874,1047.16662
2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,2.28779440313796,285.780949479211,0.0,0.774309508654068,26067.52591,13263.92734,197.83348,1782.04626,8117.18661,0.0,47068.99836,19096.09474,70.49701,1054.68255
2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,2.28779440313796,285.780949479211,0.0,0.774309508654068,27161.38622,13230.78398,150.17714,1744.22094,8123.63286,57.0,42529.00117,19281.92592,70.80402,1051.14324
2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,2.2191697115099,286.995317379498,22.2128304753255,1.4758519555054,27695.97754,13405.85577,109.29289,1735.68192,8158.08033,2991.99999,38486.99975,19462.62351,71.08226,1055.62495
2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,2.2191697115099,286.995317379498,22.2128304753255,1.4758519555054,28006.11151,13425.64519,151.48653,1718.90127,8228.8282,13863.99968,34178.99816,19643.29348,70.46803,1066.07044
2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,2.2191697115099,286.995317379498,22.2128304753255,1.4758519555054,28097.38182,13803.24808,268.47206,1709.21699,8163.44027,32000.99926,31921.99929,19692.98828,68.95572,1067.31419
2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,2.5722524329835,289.957815223361,324.547112272244,0.569891002413452,27924.02544,13842.35387,0.0,1687.40555,8278.94091,52122.99936,29805.0002,19715.91259,67.74777,1060.62329
2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,2.5722524329835,289.957815223361,324.547112272244,0.569891002413452,27855.6573,14210.6979,130.75476,1694.80392,8275.75963,70626.99864,28267.0,19540.18653,66.05687,1065.91264
2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,2.5722524329835,289.957815223361,324.547112272244,0.569891002413452,27742.80676,14975.86508,314.73047,1698.23306,8165.62023,84755.99692,27644.99939,19267.47506,64.52684,1075.18945
2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,2.80002147427663,291.664636030776,428.101275100728,1.38415821378966,27653.13528,15758.01652,374.9359,1702.25536,8129.52733,93486.00475,27136.99912,18960.2328,64.44073,1079.37827
2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,2.80002147427663,291.664636030776,428.101275100728,1.38415821378966,28367.84921,16660.9864,388.20215,1694.9216,8156.41937,96085.00231,27351.00041,18789.98644,63.54868,1067.33772
2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,2.80002147427663,291.664636030776,428.101275100728,1.38415821378966,29116.79863,17246.33637,376.11961,1694.35892,8192.42555,92687.00262,29004.00064,18732.98761,63.39723,1060.74352
2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,3.12191754975141,291.346681262828,412.489080511181,0.894579613675298,29972.65418,17476.02769,355.51072,1700.35905,8200.06683,84316.99581,30538.99987,18800.44813,62.99384,1047.52146
2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,3.12191754975141,291.346681262828,412.489080511181,0.894579613675298,30826.66744,17381.53356,283.32501,1711.37764,8179.71855,70482.00239,31883.99981,18935.7739,63.52611,1049.78122
2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,3.12191754975141,291.346681262828,412.489080511181,0.894579613675298,31392.19551,17216.40826,174.57524,1703.84359,8200.07287,51949.99874,32803.99813,18986.17663,63.28995,1044.03395
2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,2.96149094874111,288.891150962452,274.330316403877,1.92887562105295,31537.30124,17142.40028,161.26823,1683.74348,8136.88431,31018.99943,31652.00038,19088.84784,63.00337,1046.27702
2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,2.96149094874111,288.891150962452,274.330316403877,1.92887562105295,31431.88758,17318.61535,241.95649,1691.62651,8176.84315,12696.00013,28259.00061,19208.68961,63.74836,1050.09082
2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,2.96149094874111,288.891150962452,274.330316403877,1.92887562105295,31014.20232,16821.73495,315.83894,1679.42813,8275.63581,2485.99993,23893.99981,19320.54893,64.54439,1041.6242
2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,2.95470479782163,287.234641848116,4.33084290463673,0.885641949362233,30424.84389,16693.73459,306.61164,1685.63383,8276.80366,31.0,22427.00014,19395.24029,66.09922,1026.45431
2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,2.95470479782163,287.234641848116,4.33084290463673,0.885641949362233,29911.87235,16324.1106,333.35991,1697.03363,8243.8778,0.0,21833.99993,19259.50828,67.81954,1025.98802
2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,2.95470479782163,287.234641848116,4.33084290463673,0.885641949362233,30359.83953,16098.10343,388.12759,1709.16228,8192.53211,0.0,21277.99952,19095.18893,70.11624,1015.85247
2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,2.99285361656335,286.547991627814,2.16500387448443,1.98408453760238,30819.79573,15620.34886,406.47896,1752.00728,8224.3915,0.0,18277.00031,18906.47378,71.32854,1011.58141
2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,2.99285361656335,286.547991627814,2.16500387448443,1.98408453760238,31319.98895,15473.38505,398.83955,1813.65668,8267.29822,0.0,18343.00051,18811.64257,72.60325,1015.3035
2023-08-05 00:00:00,2024-07-17 00:00:00,3.1,2.99285361656335,286.547991627814,2.16500387448443,1.98408453760238,26665.60274,14730.24082,138.56811,1815.37627,8076.72215,2514.27759,18523.55366,18963.70522,70.22415,1037.39583
2023-08-05 01:00:00,2024-07-17 00:00:00,3.1,3.13486807155328,286.080807699637,0.0,1.49344650413888,27813.97439,14602.17998,195.40728,1801.5061,8138.25708,0.0,18500.67991,19070.56686,70.60468,1047.16662
2023-08-05 02:00:00,2024-07-17 00:00:00,3.1,3.13486807155328,286.080807699637,0.0,1.49344650413888,28603.02723,14399.09795,199.96172,1785.79068,8127.70114,0.0,18621.82771,19302.92211,70.3748,1054.68255
2023-08-05 03:00:00,2024-07-17 00:00:00,3.1,3.13486807155328,286.080807699637,0.0,1.49344650413888,29566.86477,14454.64867,146.74875,1747.8019,8133.99683,759.26566,18855.11655,19504.95604,70.56858,1051.14324
2023-08-05 04:00:00,2024-07-17 00:00:00,3.1,3.47971745506697,286.592912004183,12.1439790997867,3.07213379690861,30036.37526,14724.18312,98.86075,1739.30174,8168.52626,5908.14029,19119.79468,19683.10868,70.70693,1055.62495
2023-08-05 05:00:00,2024-07-17 00:00:00,3.1,3.47971745506697,286.592912004183,12.1439790997867,3.07213379690861,30344.19053,14788.85186,147.97436,1722.47803,8239.26508,15486.15428,19560.26548,19843.1816,70.00368,1066.07044
2023-08-05 06:00:00,2024-07-17 00:00:00,3.1,3.47971745506697,286.592912004183,12.1439790997867,3.07213379690861,30438.26385,15197.21298,276.78129,1712.78779,8173.64893,30287.63466,20316.78585,19858.83699,68.4463,1067.31419
2023-08-05 07:00:00,2024-07-17 00:00:00,3.1,4.24589102491398,287.767770505753,184.582236722008,1.47541086569892,30288.86879,15235.66346,0.0,1690.9104,8289.37476,47561.57808,21159.72798,19846.13577,67.25877,1060.62329
2023-08-05 08:00:00,2024-07-17 00:00:00,3.1,4.24589102491398,287.767770505753,184.582236722008,1.47541086569892,30277.54076,15643.5623,124.51371,1698.26272,8286.14128,66257.23306,22255.08532,19643.40251,65.62607,1065.91264
2023-08-05 09:00:00,2024-07-17 00:00:00,3.1,4.24589102491398,287.767770505753,184.582236722008,1.47541086569892,30218.6522,16466.89317,324.16248,1701.61387,8175.70161,83147.62819,23969.52482,19355.31195,64.21077,1075.18945
2023-08-05 10:00:00,2024-07-17 00:00:00,3.1,5.03445950367603,288.27635904771,247.822287322006,3.00140462504446,30147.8221,17316.52597,385.66898,1705.59229,8139.66049,95940.10275,24973.67114,19053.75214,64.17086,1079.37827
2023-08-05 11:00:00,2024-07-17 00:00:00,3.1,5.03445950367603,288.27635904771,247.822287322006,3.00140462504446,30841.58514,18337.55304,390.64776,1698.2156,8166.61465,101692.27804,26311.78458,18906.33152,63.44017,1067.33772
2023-08-05 12:00:00,2024-07-17 00:00:00,3.1,5.03445950367603,288.27635904771,247.822287322006,3.00140462504446,31521.55379,18984.30846,375.50373,1697.60511,8202.69935,98257.41293,27228.37708,18890.71908,63.40352,1060.74352
2023-08-05 13:00:00,2024-07-17 00:00:00,3.1,5.44282877352942,287.958334310307,285.564452460541,1.44471679028814,32288.31094,19274.9968,365.29996,1703.70099,8210.34408,86595.34254,27981.86194,18998.64672,63.1579,1047.52146
2023-08-05 14:00:00,2024-07-17 00:00:00,3.1,5.44282877352942,287.958334310307,285.564452460541,1.44471679028814,33068.00989,19191.48141,294.89785,1714.71416,8189.94101,69007.43879,28362.39396,19166.79544,63.86214,1049.78122
