UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-11-19 00:00:00,2024-07-17 00:00:00,3.1,5.65852795349303,281.737943991073,0.0,1.40623642812777,23237.014,18205.07071,379.73172,1483.76035,6907.70658,0.0,132847.99933,20564.82272,112.7999,1695.52907
2023-11-19 01:00:00,2024-07-17 00:00:00,3.1,5.49299964421736,282.04057042812,0.0,0.863775434828393,21294.15885,17158.63892,427.71478,1476.57528,6955.30131,0.0,134935.99801,20603.19034,112.51002,1688.58547
2023-11-19 02:00:00,2024-07-17 00:00:00,3.1,5.49299964421736,282.04057042812,0.0,0.863775434828393,18969.0792,16097.34622,426.75324,1466.78849,6957.20861,0.0,136733.00252,20793.84332,111.65095,1685.89386
2023-11-19 03:00:00,2024-07-17 00:00:00,3.1,5.49299964421736,282.04057042812,0.0,0.863775434828393,17748.54406,15340.94911,399.96759,1442.72837,6980.29726,0.0,138713.99479,20959.90075,111.03441,1671.84757
2023-11-19 04:00:00,2024-07-17 00:00:00,3.1,5.22654931086414,281.766947282681,0.0,1.69206700450456,17690.66983,15033.62116,385.31718,1430.91906,7005.66898,0.0,140868.99719,21146.76955,111.24532,1666.83027
2023-11-19 05:00:00,2024-07-17 00:00:00,3.1,5.22654931086414,281.766947282681,0.0,1.69206700450456,18927.34443,14893.23532,404.29843,1417.76148,7077.43802,0.0,145619.99853,21400.93867,110.53152,1679.13195
2023-11-19 06:00:00,2024-07-17 00:00:00,3.1,5.22654931086414,281.766947282681,0.0,1.69206700450456,20833.91655,15241.75016,480.62182,1408.57244,7037.21516,352.00001,147041.9971,21518.14701,108.78227,1682.24883
2023-11-19 07:00:00,2024-07-17 00:00:00,3.1,5.07250882524934,282.029588680916,20.2839212940993,0.692122300554531,23356.03044,15424.73954,14.71899,1392.32169,7127.91699,4661.99992,147644.9999,21683.74667,106.99892,1675.19007
2023-11-19 08:00:00,2024-07-17 00:00:00,3.1,5.07250882524934,282.029588680916,20.2839212940993,0.692122300554531,26886.3544,16159.14187,392.27537,1403.60489,7130.44511,14664.00007,148449.99627,21608.73645,104.95636,1684.98166
2023-11-19 09:00:00,2024-07-17 00:00:00,3.1,5.07250882524934,282.029588680916,20.2839212940993,0.692122300554531,30274.75621,17300.17383,521.06584,1413.58182,7053.48826,26096.00119,150055.00019,21434.76377,104.4582,1703.40573
2023-11-19 10:00:00,2024-07-17 00:00:00,3.1,5.23962101495784,282.419433604358,55.8234629571052,1.48297716651468,32776.26553,18294.22294,576.74847,1421.31197,7011.66138,34255.00108,152361.00273,21182.73933,105.86634,1708.40967
2023-11-19 11:00:00,2024-07-17 00:00:00,3.1,5.23962101495784,282.419433604358,55.8234629571052,1.48297716651468,34934.37751,19404.19511,619.49295,1417.59098,7031.70249,37396.99979,153933.00368,21085.54221,106.54355,1690.28731
2023-11-19 12:00:00,2024-07-17 00:00:00,3.1,5.23962101495784,282.419433604358,55.8234629571052,1.48297716651468,36151.7106,20125.497,618.35826,1421.05412,7059.02163,34101.99944,152958.00359,21085.44513,106.60184,1674.08184
2023-11-19 13:00:00,2024-07-17 00:00:00,3.1,4.74726666094207,281.549303637291,69.5552527789844,0.676238969410929,37049.40992,20449.59381,560.17059,1418.97689,7066.2975,23690.99907,148977.99787,21089.10797,106.56697,1642.97352
2023-11-19 14:00:00,2024-07-17 00:00:00,3.1,4.74726666094207,281.549303637291,69.5552527789844,0.676238969410929,37740.4517,20484.04946,480.32109,1430.46485,7051.98261,9578.00009,143977.00281,21134.06385,108.09744,1640.64701
2023-11-19 15:00:00,2024-07-17 00:00:00,3.1,4.74726666094207,281.549303637291,69.5552527789844,0.676238969410929,38395.54051,20551.52088,405.77957,1438.8935,7071.0362,1111.00002,140425.00735,21068.98586,108.57352,1629.74653
2023-11-19 16:00:00,2024-07-17 00:00:00,3.1,4.34809390467045,280.539759981966,35.1979220394428,1.38025282581349,39367.22716,20925.74117,383.38485,1426.23969,7025.77653,0.0,134283.9973,21033.94654,107.80672,1628.66822
2023-11-19 17:00:00,2024-07-17 00:00:00,3.1,4.34809390467045,280.539759981966,35.1979220394428,1.38025282581349,40776.35984,21670.84472,486.86419,1427.67218,7053.15089,0.0,127145.99797,21050.29753,108.69715,1627.98419
2023-11-19 18:00:00,2024-07-17 00:00:00,3.1,4.34809390467045,280.539759981966,35.1979220394428,1.38025282581349,42013.9758,21808.73192,517.8392,1424.79258,7131.36662,0.0,120488.0001,20977.3771,110.52032,1619.09814
2023-11-19 19:00:00,2024-07-17 00:00:00,3.1,3.9679322202142,280.068993332256,0.0,0.648597358100103,43318.71441,22200.07979,530.60435,1439.16773,7131.54911,0.0,115372.99893,21047.4606,112.00068,1603.16108
2023-11-19 20:00:00,2024-07-17 00:00:00,3.1,3.9679322202142,280.068993332256,0.0,0.648597358100103,44113.12188,22097.57942,575.08746,1447.8354,7108.89058,0.0,110805.00294,20872.81136,113.43399,1603.75699
2023-11-19 21:00:00,2024-07-17 00:00:00,3.1,3.9679322202142,280.068993332256,0.0,0.648597358100103,44684.31924,21980.8196,624.56918,1448.60622,7077.74346,0.0,106233.00055,20710.45075,115.3715,1591.84497
2023-11-19 22:00:00,2024-07-17 00:00:00,3.1,3.73019535881122,279.69248078439,0.0,1.21498571110015,43769.01436,21286.48242,620.31384,1473.45083,7107.20762,0.0,103669.99691,20598.75013,115.79169,1587.83897
2023-11-19 23:00:00,2024-07-17 00:00:00,3.1,3.73019535881122,279.69248078439,0.0,1.21498571110015,41735.20488,20701.1192,592.17912,1533.50523,7148.74803,0.0,104159.99904,20488.77301,116.75721,1588.85735
2023-11-20 00:00:00,2024-07-17 00:00:00,3.1,3.73019535881122,279.69248078439,0.0,1.21498571110015,34455.85592,25323.62531,930.2697,1531.07346,6906.59287,5633.05336,96360.47419,20609.21667,113.62515,1732.93859
2023-11-20 01:00:00,2024-07-17 00:00:00,3.1,3.61057769729492,279.365013641451,0.0,0.407737473080916,31051.78664,23707.03501,975.2787,1522.93462,6954.17423,1038.40642,95771.82385,20650.79534,113.4076,1725.04503
2023-11-20 02:00:00,2024-07-17 00:00:00,3.1,3.61057769729492,279.365013641451,0.0,0.407737473080916,27103.54275,22083.44921,974.62569,1512.30211,6956.09339,0.0,94299.17722,20839.50713,112.59935,1721.77325
2023-11-20 03:00:00,2024-07-17 00:00:00,3.1,3.61057769729492,279.365013641451,0.0,0.407737473080916,24995.45501,20853.95844,950.34532,1486.25455,6979.19801,0.0,93450.40969,20997.37413,112.01356,1707.12965
2023-11-20 04:00:00,2024-07-17 00:00:00,3.1,3.6395677405461297,279.147860015558,0.0,0.734096878038512,24739.91412,20256.4268,938.68503,1474.91758,7004.56109,0.0,92597.95811,21173.87607,112.28631,1701.57241
2023-11-20 05:00:00,2024-07-17 00:00:00,3.1,3.6395677405461297,279.147860015558,0.0,0.734096878038512,26436.77959,19937.34051,960.98442,1461.23674,7076.331,0.0,92020.1834,21417.42557,111.61268,1713.9796
2023-11-20 06:00:00,2024-07-17 00:00:00,3.1,3.6395677405461297,279.147860015558,0.0,0.734096878038512,29158.46836,20099.59272,1040.63994,1451.97619,7036.13273,0.0,91049.00552,21526.90982,109.88181,1717.20291
2023-11-20 07:00:00,2024-07-17 00:00:00,3.1,3.5558210235054,279.353836629795,16.567643367103,0.278076053806128,32894.72822,20189.32818,561.62412,1434.92266,7126.81041,8363.14469,90649.76926,21689.14871,108.08101,1710.12321
2023-11-20 08:00:00,2024-07-17 00:00:00,3.1,3.5558210235054,279.353836629795,16.567643367103,0.278076053806128,38343.21427,21039.40421,946.62182,1445.64509,7129.34413,18681.67092,89276.41554,21617.44736,106.01014,1720.17075
