UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-04-18 00:00:00,54797.0,18125.0,0.0,1468.0,5659.0,0.0,57787.0,19394.0,116.0,1507.0
2023-04-18 01:00:00,58037.0,18148.0,0.0,1468.0,5545.0,0.0,58074.0,19333.0,116.0,1626.0
2023-04-18 02:00:00,59594.0,18312.0,0.0,1468.0,5465.0,0.0,60102.0,19439.0,113.0,1556.0
2023-04-18 03:00:00,61977.0,19780.0,0.0,1468.0,5533.0,3.0,63343.0,19678.0,112.0,1538.0
2023-04-18 04:00:00,68583.0,21382.0,0.0,1470.0,5636.0,832.0,64694.0,20360.0,108.0,1497.0
2023-04-18 05:00:00,72289.0,23170.0,0.0,1468.0,5723.0,8528.0,61775.0,20803.0,108.0,1580.0
2023-04-18 06:00:00,74932.0,24817.0,0.0,1468.0,6241.0,22123.0,56873.0,20869.0,108.0,1680.0
2023-04-18 07:00:00,74499.0,24967.0,0.0,1468.0,5867.0,37907.0,55478.0,20607.0,102.0,1708.0
2023-04-18 08:00:00,71129.0,24658.0,0.0,1468.0,5668.0,52736.0,59281.0,20183.0,106.0,1646.0
2023-04-18 09:00:00,67339.0,22023.0,0.0,1468.0,5696.0,62439.0,63402.0,19816.0,108.0,1541.0
2023-04-18 10:00:00,64776.0,19550.0,0.0,1468.0,5790.0,69878.0,66331.0,19349.0,106.0,1591.0
2023-04-18 11:00:00,63789.0,17860.0,0.0,1468.0,5903.0,71835.0,70014.0,19156.0,107.0,1471.0
2023-04-18 12:00:00,65703.0,17009.0,0.0,1468.0,5878.0,68478.0,75038.0,19205.0,108.0,1525.0
2023-04-18 13:00:00,66813.0,16471.0,0.0,1468.0,5816.0,60798.0,76867.0,19334.0,108.0,1480.0
2023-04-18 14:00:00,68345.0,16773.0,0.0,1468.0,5827.0,48551.0,79907.0,19564.0,108.0,1446.0
2023-04-18 15:00:00,70437.0,17034.0,0.0,1468.0,5757.0,33164.0,81330.0,20052.0,107.0,1522.0
2023-04-18 16:00:00,72277.0,20273.0,0.0,1470.0,5749.0,16446.0,84186.0,20745.0,108.0,1552.0
2023-04-18 17:00:00,72468.0,21857.0,0.0,1468.0,5954.0,4355.0,81228.0,21037.0,108.0,1654.0
2023-04-18 18:00:00,71858.0,21927.0,0.0,1468.0,5961.0,164.0,85251.0,20892.0,108.0,1624.0
2023-04-18 19:00:00,70074.0,21697.0,0.0,1468.0,5823.0,0.0,92361.0,20630.0,108.0,1579.0
2023-04-18 20:00:00,66506.0,19108.0,0.0,1468.0,5827.0,0.0,95185.0,20093.0,112.0,1576.0
2023-04-18 21:00:00,62500.0,17943.0,0.0,1468.0,5552.0,0.0,93760.0,19718.0,112.0,1577.0
2023-04-18 22:00:00,57750.0,15958.0,0.0,1468.0,5752.0,0.0,89502.0,19414.0,112.0,1580.0
2023-04-18 23:00:00,55024.0,15811.0,0.0,1469.0,5612.0,0.0,84591.0,19339.0,113.0,1540.0
