UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-08-09 00:00:00,2024-07-17 00:00:00,3.1,2.56836577962343,285.263075685608,3.0953783005194,0.729121057811608,27013.81061,20915.16837,133.87955,1559.63229,7648.10018,0.0,86526.00103,19030.71208,71.43265,1037.39583
2023-08-09 01:00:00,2024-07-17 00:00:00,3.1,2.41944116328756,284.628250916291,0.0,0.0876103703330743,28213.19885,20886.9328,200.82287,1550.91776,7704.52367,0.0,83900.99784,19139.85245,72.21178,1047.16662
2023-08-09 02:00:00,2024-07-17 00:00:00,3.1,2.41944116328756,284.628250916291,0.0,0.0876103703330743,29048.92886,20696.23791,212.91526,1539.77458,7698.53818,0.0,81815.00237,19380.36415,72.27182,1054.68255
2023-08-09 03:00:00,2024-07-17 00:00:00,3.1,2.41944116328756,284.628250916291,0.0,0.0876103703330743,30059.33545,20593.84856,125.88187,1512.52759,7710.99064,26.0,79436.99961,19594.12216,72.65244,1051.14324
2023-08-09 04:00:00,2024-07-17 00:00:00,3.1,2.24614506158854,286.624470445234,25.3421398288007,0.148263883040097,30546.06652,20682.72904,35.36534,1501.47555,7742.16234,2090.99993,75647.99672,19782.00579,73.06321,1055.62495
2023-08-09 05:00:00,2024-07-17 00:00:00,3.1,2.24614506158854,286.624470445234,25.3421398288007,0.148263883040097,30848.29161,20393.41761,126.59748,1487.47903,7813.27865,11262.0001,69754.00245,19951.37919,72.52517,1066.07044
2023-08-09 06:00:00,2024-07-17 00:00:00,3.1,2.24614506158854,286.624470445234,25.3421398288007,0.148263883040097,30924.61697,20199.37077,327.35555,1478.17529,7756.97337,28699.99971,64843.99967,19969.24759,71.03787,1067.31419
2023-08-09 07:00:00,2024-07-17 00:00:00,3.1,2.86115656664752,290.817538714965,396.473851715408,0.0660152814890787,30745.15621,19658.02858,0.0,1460.63722,7863.5238,49606.99975,64138.99848,19954.02346,69.77468,1060.62329
2023-08-09 08:00:00,2024-07-17 00:00:00,3.1,2.86115656664752,290.817538714965,396.473851715408,0.0660152814890787,30703.82576,19434.52503,86.52749,1471.02109,7862.40297,69414.99842,63911.00163,19740.25798,67.99701,1065.91264
2023-08-09 09:00:00,2024-07-17 00:00:00,3.1,2.86115656664752,290.817538714965,396.473851715408,0.0660152814890787,30632.20811,19760.17603,381.57066,1479.48211,7764.23975,85631.00196,64668.99946,19434.18141,66.37882,1075.18945
