UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-03-12 00:00:00,2024-07-17 00:00:00,3.1,3.027801493565888,275.90963762174823,270.25289119649267,0.0,0.0854808379545323,1427.62907,2214.52027,6014.16503,0.01762,58.41427,0.0,416.99999,504.59889,0.0,261.98647
2023-03-12 01:00:00,2024-07-17 00:00:00,3.1,3.296099796409089,275.7548143349111,270.4514741207992,0.0,0.0124362401429536,1434.27003,2199.83916,6032.46012,0.0191,58.50887,0.0,361.0,507.62527,0.0,265.18701
2023-03-12 02:00:00,2024-07-17 00:00:00,3.1,3.296099796409089,275.7548143349111,270.4514741207992,0.0,0.0124362401429536,1434.62751,2161.36404,6036.65599,0.01324,58.09117,0.0,316.00001,511.37836,0.0,269.73213
2023-03-12 03:00:00,2024-07-17 00:00:00,3.1,3.296099796409089,275.7548143349111,270.4514741207992,0.0,0.0124362401429536,1443.03522,2214.694,6039.86636,0.00163,58.16974,0.0,283.00001,510.7237,0.0,282.48252
2023-03-12 04:00:00,2024-07-17 00:00:00,3.1,3.3634593604304204,276.06978442517243,270.7867177905073,3.912178071402942,0.0184669460556708,1450.98685,2253.58944,6040.554,0.0,58.58171,0.0,236.0,506.0375,0.0,303.55004
2023-03-12 05:00:00,2024-07-17 00:00:00,3.1,3.3634593604304204,276.06978442517243,270.7867177905073,3.912178071402942,0.0184669460556708,1458.35354,2276.54476,6043.2138,0.0,58.45427,375.0,177.0,502.30725,0.0,315.96322
2023-03-12 06:00:00,2024-07-17 00:00:00,3.1,3.3634593604304204,276.06978442517243,270.7867177905073,3.912178071402942,0.0184669460556708,1457.34417,2332.15907,6021.13787,0.0,58.68087,2194.99993,113.00001,500.78377,0.0,326.12623
2023-03-12 07:00:00,2024-07-17 00:00:00,3.1,4.67293910347852,280.3839110147332,270.9759917906449,235.3098120409876,0.0017147147059561,1460.69182,2372.73153,6064.37734,0.00777,58.32777,4660.9999,75.0,499.15339,0.0,335.94455
2023-03-12 08:00:00,2024-07-17 00:00:00,3.1,4.67293910347852,280.3839110147332,270.9759917906449,235.3098120409876,0.0017147147059561,1468.42573,2431.83133,6091.15798,0.00416,57.1539,6437.99985,72.0,499.22298,0.0,345.32225
2023-03-12 09:00:00,2024-07-17 00:00:00,3.1,4.67293910347852,280.3839110147332,270.9759917906449,235.3098120409876,0.0017147147059561,1467.12503,2489.37741,6085.66226,0.0,56.78605,7515.00021,62.0,511.01355,0.01826,353.03276
