UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-12-24 00:00:00,12.0,60.0,698.0,0.0,222.0,2.0,0.0,16.0
2023-12-24 01:00:00,12.0,60.0,698.0,0.0,184.0,2.0,0.0,15.0
2023-12-24 02:00:00,12.0,60.0,698.0,0.0,186.0,2.0,0.0,16.0
2023-12-24 03:00:00,16.0,60.0,698.0,0.0,185.0,2.0,0.0,16.0
2023-12-24 04:00:00,18.0,62.0,699.0,0.0,311.0,2.0,0.0,16.0
2023-12-24 05:00:00,16.0,62.0,698.0,0.0,506.0,2.0,0.0,16.0
2023-12-24 06:00:00,15.0,62.0,698.0,0.0,569.0,3.0,0.0,16.0
2023-12-24 07:00:00,17.0,63.0,698.0,0.0,791.0,19.0,0.0,18.0
2023-12-24 08:00:00,18.0,62.0,698.0,0.0,793.0,56.0,0.0,16.0
2023-12-24 09:00:00,18.0,64.0,699.0,0.0,788.0,78.0,0.0,17.0
2023-12-24 10:00:00,18.0,64.0,699.0,0.0,769.0,79.0,0.0,16.0
2023-12-24 11:00:00,19.0,64.0,698.0,0.0,724.0,78.0,0.0,14.0
2023-12-24 12:00:00,19.0,65.0,699.0,0.0,711.0,59.0,0.0,14.0
2023-12-24 13:00:00,19.0,64.0,699.0,0.0,746.0,34.0,1.0,12.0
2023-12-24 14:00:00,19.0,66.0,699.0,0.0,735.0,11.0,0.0,13.0
2023-12-24 15:00:00,19.0,68.0,699.0,0.0,750.0,2.0,0.0,14.0
2023-12-24 16:00:00,19.0,68.0,699.0,0.0,785.0,1.0,0.0,15.0
2023-12-24 17:00:00,19.0,67.0,699.0,0.0,766.0,1.0,0.0,16.0
2023-12-24 18:00:00,19.0,66.0,699.0,0.0,706.0,2.0,0.0,16.0
2023-12-24 19:00:00,18.0,65.0,699.0,0.0,664.0,1.0,1.0,17.0
2023-12-24 20:00:00,18.0,62.0,698.0,0.0,594.0,1.0,1.0,16.0
2023-12-24 21:00:00,18.0,65.0,699.0,0.0,515.0,1.0,1.0,16.0
2023-12-24 22:00:00,18.0,62.0,699.0,0.0,372.0,1.0,1.0,16.0
2023-12-24 23:00:00,18.0,56.0,699.0,0.0,256.0,2.0,1.0,17.0
