Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
36432,2023-02-27 00:00:00,2024-07-17 00:00:00,3.1,260.01,337.0,57.0,698.0,0.0,117.0,0.0,2.0,20.0
36433,2023-02-27 01:00:00,2024-07-17 00:00:00,3.1,260.2,337.0,58.0,698.0,0.0,117.0,0.0,2.0,20.0
36434,2023-02-27 02:00:00,2024-07-17 00:00:00,3.1,259.29,335.0,58.0,698.0,0.0,117.0,0.0,2.0,20.0
36435,2023-02-27 03:00:00,2024-07-17 00:00:00,3.1,257.24,328.0,61.0,698.0,0.0,116.0,0.0,0.0,20.0
36436,2023-02-27 04:00:00,2024-07-17 00:00:00,3.1,288.9,406.0,62.0,698.0,0.0,127.0,0.0,0.0,20.0
36437,2023-02-27 05:00:00,2024-07-17 00:00:00,3.1,293.68,522.0,70.0,697.0,0.0,337.0,0.0,0.0,20.0
36438,2023-02-27 06:00:00,2024-07-17 00:00:00,3.1,265.43,542.0,113.0,697.0,0.0,610.0,6.0,0.0,20.0
36439,2023-02-27 07:00:00,2024-07-17 00:00:00,3.1,260.71,542.0,114.0,697.0,0.0,635.0,22.0,1.0,20.0
36440,2023-02-27 08:00:00,2024-07-17 00:00:00,3.1,250.79,526.0,114.0,697.0,0.0,672.0,36.0,0.0,21.0
36441,2023-02-27 09:00:00,2024-07-17 00:00:00,3.1,224.47,438.0,71.0,697.0,0.0,615.0,47.0,0.0,21.0
36442,2023-02-27 10:00:00,2024-07-17 00:00:00,3.1,195.38,344.0,65.0,697.0,0.0,579.0,51.0,0.0,20.0
36443,2023-02-27 11:00:00,2024-07-17 00:00:00,3.1,182.56,287.0,62.0,697.0,0.0,486.0,51.0,0.0,20.0
36444,2023-02-27 12:00:00,2024-07-17 00:00:00,3.1,192.33,283.0,60.0,697.0,0.0,378.0,46.0,1.0,21.0
36445,2023-02-27 13:00:00,2024-07-17 00:00:00,3.1,191.96,282.0,60.0,697.0,0.0,390.0,33.0,0.0,21.0
36446,2023-02-27 14:00:00,2024-07-17 00:00:00,3.1,209.28,317.0,61.0,697.0,0.0,378.0,22.0,0.0,21.0
36447,2023-02-27 15:00:00,2024-07-17 00:00:00,3.1,232.26,431.0,64.0,698.0,0.0,549.0,9.0,0.0,21.0
36448,2023-02-27 16:00:00,2024-07-17 00:00:00,3.1,248.62,528.0,62.0,698.0,0.0,672.0,1.0,0.0,19.0
36449,2023-02-27 17:00:00,2024-07-17 00:00:00,3.1,253.17,542.0,63.0,698.0,0.0,669.0,0.0,0.0,21.0
36450,2023-02-27 18:00:00,2024-07-17 00:00:00,3.1,254.04,543.0,65.0,698.0,0.0,666.0,0.0,0.0,21.0
36451,2023-02-27 19:00:00,2024-07-17 00:00:00,3.1,258.98,543.0,65.0,698.0,0.0,623.0,0.0,1.0,21.0
36452,2023-02-27 20:00:00,2024-07-17 00:00:00,3.1,267.9,528.0,64.0,698.0,0.0,517.0,0.0,1.0,20.0
36453,2023-02-27 21:00:00,2024-07-17 00:00:00,3.1,255.4,431.0,62.0,698.0,0.0,377.0,0.0,1.0,20.0
36454,2023-02-27 22:00:00,2024-07-17 00:00:00,3.1,233.2,319.0,60.0,698.0,0.0,229.0,0.0,1.0,20.0
36455,2023-02-27 23:00:00,2024-07-17 00:00:00,3.1,229.91,283.0,56.0,698.0,0.0,142.0,0.0,1.0,20.0
