Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
37008,2023-03-23 00:00:00,2024-07-17 00:00:00,3.1,258.57,320.0,56.0,698.0,0.0,85.0,0.0,0.0,20.0
37009,2023-03-23 01:00:00,2024-07-17 00:00:00,3.1,261.61,326.0,57.0,698.0,0.0,85.0,0.0,0.0,20.0
37010,2023-03-23 02:00:00,2024-07-17 00:00:00,3.1,262.29,327.0,57.0,697.0,0.0,85.0,0.0,0.0,20.0
37011,2023-03-23 03:00:00,2024-07-17 00:00:00,3.1,259.16,320.0,59.0,698.0,0.0,85.0,0.0,0.0,20.0
37012,2023-03-23 04:00:00,2024-07-17 00:00:00,3.1,256.15,326.0,60.0,698.0,0.0,116.0,0.0,0.0,19.0
37013,2023-03-23 05:00:00,2024-07-17 00:00:00,3.1,245.63,422.0,63.0,697.0,0.0,416.0,11.0,1.0,19.0
37014,2023-03-23 06:00:00,2024-07-17 00:00:00,3.1,226.08,436.0,63.0,697.0,0.0,588.0,42.0,0.0,19.0
37015,2023-03-23 07:00:00,2024-07-17 00:00:00,3.1,198.51,336.0,62.0,699.0,0.0,487.0,79.0,0.0,19.0
37016,2023-03-23 08:00:00,2024-07-17 00:00:00,3.1,180.62,265.0,58.0,700.0,0.0,353.0,111.0,0.0,20.0
37017,2023-03-23 09:00:00,2024-07-17 00:00:00,3.1,193.39,275.0,55.0,697.0,0.0,248.0,141.0,0.0,20.0
37018,2023-03-23 10:00:00,2024-07-17 00:00:00,3.1,201.7,282.0,52.0,697.0,0.0,188.0,155.0,0.0,20.0
37019,2023-03-23 11:00:00,2024-07-17 00:00:00,3.1,195.68,279.0,50.0,697.0,0.0,219.0,159.0,0.0,20.0
37020,2023-03-23 12:00:00,2024-07-17 00:00:00,3.1,199.11,275.0,52.0,697.0,0.0,188.0,150.0,0.0,19.0
37021,2023-03-23 13:00:00,2024-07-17 00:00:00,3.1,195.53,278.0,48.0,697.0,0.0,249.0,118.0,0.0,19.0
37022,2023-03-23 14:00:00,2024-07-17 00:00:00,3.1,208.42,323.0,49.0,698.0,0.0,325.0,90.0,0.0,19.0
37023,2023-03-23 15:00:00,2024-07-17 00:00:00,3.1,200.95,333.0,49.0,698.0,0.0,464.0,44.0,0.0,19.0
37024,2023-03-23 16:00:00,2024-07-17 00:00:00,3.1,223.24,430.0,51.0,697.0,0.0,608.0,11.0,0.0,19.0
37025,2023-03-23 17:00:00,2024-07-17 00:00:00,3.1,253.01,529.0,56.0,697.0,0.0,632.0,0.0,0.0,21.0
37026,2023-03-23 18:00:00,2024-07-17 00:00:00,3.1,250.43,536.0,60.0,697.0,0.0,676.0,0.0,0.0,20.0
37027,2023-03-23 19:00:00,2024-07-17 00:00:00,3.1,253.02,535.0,61.0,698.0,0.0,651.0,0.0,0.0,20.0
37028,2023-03-23 20:00:00,2024-07-17 00:00:00,3.1,236.36,426.0,58.0,698.0,0.0,502.0,0.0,0.0,20.0
37029,2023-03-23 21:00:00,2024-07-17 00:00:00,3.1,215.98,327.0,57.0,697.0,0.0,371.0,0.0,0.0,19.0
37030,2023-03-23 22:00:00,2024-07-17 00:00:00,3.1,211.87,273.0,54.0,698.0,0.0,223.0,0.0,0.0,20.0
37031,2023-03-23 23:00:00,2024-07-17 00:00:00,3.1,255.59,322.0,53.0,698.0,0.0,102.0,0.0,0.0,20.0
