UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-07-04 00:00:00,244.0,28.0,683.0,0.0,455.0,0.0,2.0,18.0
2023-07-04 01:00:00,242.0,24.0,684.0,0.0,478.0,0.0,2.0,17.0
2023-07-04 02:00:00,243.0,28.0,684.0,0.0,490.0,0.0,2.0,17.0
2023-07-04 03:00:00,292.0,27.0,684.0,0.0,540.0,1.0,2.0,18.0
2023-07-04 04:00:00,370.0,28.0,685.0,0.0,651.0,7.0,2.0,17.0
2023-07-04 05:00:00,380.0,31.0,685.0,0.0,861.0,29.0,2.0,18.0
2023-07-04 06:00:00,331.0,31.0,685.0,0.0,912.0,59.0,2.0,18.0
2023-07-04 07:00:00,297.0,29.0,685.0,0.0,931.0,108.0,1.0,18.0
2023-07-04 08:00:00,296.0,26.0,685.0,0.0,862.0,161.0,1.0,18.0
2023-07-04 09:00:00,295.0,26.0,685.0,0.0,831.0,174.0,1.0,18.0
2023-07-04 10:00:00,296.0,27.0,685.0,0.0,735.0,172.0,1.0,17.0
2023-07-04 11:00:00,360.0,27.0,684.0,0.0,652.0,181.0,1.0,17.0
2023-07-04 12:00:00,381.0,27.0,684.0,0.0,634.0,201.0,1.0,18.0
2023-07-04 13:00:00,408.0,26.0,684.0,0.0,653.0,146.0,0.0,18.0
2023-07-04 14:00:00,409.0,27.0,683.0,0.0,623.0,102.0,0.0,18.0
2023-07-04 15:00:00,394.0,27.0,683.0,0.0,785.0,78.0,0.0,19.0
2023-07-04 16:00:00,410.0,28.0,684.0,0.0,677.0,44.0,0.0,17.0
2023-07-04 17:00:00,410.0,32.0,684.0,0.0,737.0,18.0,1.0,18.0
2023-07-04 18:00:00,410.0,32.0,684.0,0.0,825.0,2.0,1.0,18.0
2023-07-04 19:00:00,410.0,26.0,685.0,0.0,821.0,0.0,2.0,18.0
2023-07-04 20:00:00,478.0,28.0,685.0,0.0,758.0,0.0,2.0,18.0
2023-07-04 21:00:00,379.0,28.0,686.0,0.0,664.0,0.0,2.0,18.0
2023-07-04 22:00:00,479.0,28.0,686.0,0.0,737.0,0.0,0.0,17.0
2023-07-04 23:00:00,484.0,29.0,686.0,0.0,629.0,0.0,0.0,60.0
