UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-03-14 00:00:00,178.0,61.0,698.0,0.0,118.0,0.0,0.0,19.0
2023-03-14 01:00:00,176.0,61.0,698.0,0.0,121.0,0.0,0.0,19.0
2023-03-14 02:00:00,175.0,63.0,698.0,0.0,122.0,0.0,0.0,19.0
2023-03-14 03:00:00,177.0,64.0,698.0,0.0,123.0,0.0,1.0,19.0
2023-03-14 04:00:00,177.0,60.0,698.0,0.0,207.0,0.0,1.0,19.0
2023-03-14 05:00:00,176.0,63.0,698.0,0.0,433.0,1.0,1.0,19.0
2023-03-14 06:00:00,176.0,63.0,698.0,0.0,603.0,11.0,1.0,19.0
2023-03-14 07:00:00,176.0,67.0,698.0,0.0,658.0,32.0,0.0,19.0
2023-03-14 08:00:00,175.0,66.0,698.0,0.0,523.0,49.0,0.0,20.0
2023-03-14 09:00:00,175.0,64.0,698.0,0.0,357.0,54.0,1.0,20.0
2023-03-14 10:00:00,177.0,60.0,698.0,0.0,245.0,47.0,0.0,20.0
2023-03-14 11:00:00,175.0,59.0,698.0,0.0,267.0,38.0,0.0,20.0
2023-03-14 12:00:00,177.0,64.0,698.0,0.0,346.0,35.0,1.0,19.0
2023-03-14 13:00:00,176.0,56.0,698.0,0.0,419.0,21.0,0.0,20.0
2023-03-14 14:00:00,176.0,56.0,698.0,0.0,484.0,14.0,0.0,20.0
2023-03-14 15:00:00,176.0,56.0,698.0,0.0,468.0,8.0,0.0,20.0
2023-03-14 16:00:00,176.0,58.0,698.0,0.0,535.0,2.0,0.0,19.0
2023-03-14 17:00:00,176.0,62.0,698.0,0.0,583.0,0.0,0.0,20.0
2023-03-14 18:00:00,176.0,64.0,698.0,0.0,709.0,0.0,0.0,20.0
2023-03-14 19:00:00,176.0,62.0,698.0,0.0,690.0,0.0,0.0,20.0
2023-03-14 20:00:00,176.0,67.0,698.0,0.0,557.0,0.0,0.0,20.0
2023-03-14 21:00:00,175.0,65.0,698.0,0.0,394.0,0.0,0.0,20.0
2023-03-14 22:00:00,175.0,61.0,698.0,0.0,337.0,0.0,0.0,20.0
2023-03-14 23:00:00,177.0,58.0,698.0,0.0,293.0,0.0,1.0,19.0
