Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
42912,2023-11-24 00:00:00,2024-07-17 00:00:00,3.1,169.62,269.0,59.0,697.0,0.0,293.0,2.0,0.0,14.0
42913,2023-11-24 01:00:00,2024-07-17 00:00:00,3.1,175.95,269.0,59.0,697.0,0.0,246.0,1.0,0.0,14.0
42914,2023-11-24 02:00:00,2024-07-17 00:00:00,3.1,179.4,268.0,59.0,697.0,0.0,217.0,2.0,0.0,14.0
42915,2023-11-24 03:00:00,2024-07-17 00:00:00,3.1,178.37,266.0,62.0,697.0,0.0,222.0,1.0,0.0,14.0
42916,2023-11-24 04:00:00,2024-07-17 00:00:00,3.1,158.65,270.0,65.0,697.0,0.0,397.0,1.0,0.0,15.0
42917,2023-11-24 05:00:00,2024-07-17 00:00:00,3.1,160.39,321.0,65.0,697.0,0.0,572.0,2.0,0.0,14.0
42918,2023-11-24 06:00:00,2024-07-17 00:00:00,3.1,177.99,443.0,69.0,697.0,0.0,805.0,4.0,0.0,17.0
42919,2023-11-24 07:00:00,2024-07-17 00:00:00,3.1,194.05,522.0,69.0,697.0,0.0,850.0,22.0,0.0,16.0
42920,2023-11-24 08:00:00,2024-07-17 00:00:00,3.1,204.0,524.0,65.0,697.0,0.0,705.0,63.0,0.0,16.0
42921,2023-11-24 09:00:00,2024-07-17 00:00:00,3.1,205.34,469.0,65.0,697.0,0.0,507.0,99.0,0.0,16.0
42922,2023-11-24 10:00:00,2024-07-17 00:00:00,3.1,230.79,520.0,64.0,698.0,0.0,409.0,108.0,0.0,16.0
42923,2023-11-24 11:00:00,2024-07-17 00:00:00,3.1,244.9,511.0,63.0,698.0,0.0,289.0,104.0,0.0,16.0
42924,2023-11-24 12:00:00,2024-07-17 00:00:00,3.1,243.09,519.0,62.0,697.0,0.0,339.0,84.0,0.0,16.0
42925,2023-11-24 13:00:00,2024-07-17 00:00:00,3.1,224.07,523.0,60.0,698.0,0.0,526.0,49.0,0.0,17.0
42926,2023-11-24 14:00:00,2024-07-17 00:00:00,3.1,228.73,528.0,69.0,698.0,0.0,543.0,12.0,0.0,16.0
42927,2023-11-24 15:00:00,2024-07-17 00:00:00,3.1,204.39,528.0,65.0,698.0,0.0,773.0,1.0,0.0,16.0
42928,2023-11-24 16:00:00,2024-07-17 00:00:00,3.1,197.98,527.0,69.0,698.0,0.0,842.0,2.0,0.0,14.0
42929,2023-11-24 17:00:00,2024-07-17 00:00:00,3.1,205.32,526.0,71.0,698.0,0.0,764.0,2.0,0.0,14.0
42930,2023-11-24 18:00:00,2024-07-17 00:00:00,3.1,204.29,526.0,68.0,698.0,0.0,770.0,2.0,0.0,16.0
42931,2023-11-24 19:00:00,2024-07-17 00:00:00,3.1,199.5,521.0,67.0,698.0,0.0,807.0,1.0,0.0,15.0
42932,2023-11-24 20:00:00,2024-07-17 00:00:00,3.1,208.11,526.0,67.0,698.0,0.0,734.0,1.0,0.0,14.0
42933,2023-11-24 21:00:00,2024-07-17 00:00:00,3.1,217.37,526.0,64.0,697.0,0.0,644.0,1.0,0.0,16.0
42934,2023-11-24 22:00:00,2024-07-17 00:00:00,3.1,200.23,413.0,63.0,697.0,0.0,494.0,1.0,0.0,16.0
42935,2023-11-24 23:00:00,2024-07-17 00:00:00,3.1,182.12,313.0,58.0,697.0,0.0,338.0,2.0,1.0,15.0
