UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-12-26 00:00:00,3395.0,6752.0,5580.0,4899.0,0.0,5955.0,192.0
2023-12-26 01:00:00,3436.0,6788.0,5579.0,4984.0,0.0,4876.0,191.0
2023-12-26 02:00:00,3259.0,6495.0,5576.0,4527.0,0.0,3761.0,193.0
2023-12-26 03:00:00,3370.0,5929.0,5576.0,4852.0,0.0,2837.0,191.0
2023-12-26 04:00:00,3420.0,6801.0,5579.0,5151.0,0.0,3357.0,192.0
2023-12-26 05:00:00,3470.0,6934.0,5580.0,5449.0,0.0,3390.0,185.0
2023-12-26 06:00:00,3783.0,6793.0,5580.0,5708.0,161.0,3368.0,184.0
2023-12-26 07:00:00,3291.0,6596.0,5580.0,5379.0,967.0,3366.0,187.0
2023-12-26 08:00:00,3259.0,6170.0,5581.0,5226.0,1887.0,2831.0,184.0
2023-12-26 09:00:00,3303.0,5605.0,5578.0,5550.0,2215.0,1814.0,186.0
2023-12-26 10:00:00,3357.0,5709.0,5576.0,5535.0,2350.0,1183.0,188.0
2023-12-26 11:00:00,3408.0,5772.0,5576.0,5307.0,2101.0,1045.0,188.0
2023-12-26 12:00:00,3414.0,6267.0,5576.0,5255.0,1367.0,910.0,189.0
2023-12-26 13:00:00,3427.0,6939.0,5577.0,5341.0,576.0,1170.0,189.0
2023-12-26 14:00:00,3463.0,6419.0,5580.0,6654.0,70.0,1916.0,195.0
2023-12-26 15:00:00,3464.0,6303.0,5581.0,6884.0,0.0,2952.0,196.0
2023-12-26 16:00:00,3432.0,6263.0,5584.0,7719.0,0.0,3753.0,196.0
2023-12-26 17:00:00,3435.0,6299.0,5584.0,7971.0,0.0,3838.0,195.0
2023-12-26 18:00:00,3440.0,6337.0,5580.0,8303.0,0.0,3915.0,188.0
2023-12-26 19:00:00,3397.0,6276.0,5581.0,8187.0,0.0,4854.0,188.0
2023-12-26 20:00:00,3385.0,6175.0,5581.0,7412.0,0.0,5519.0,188.0
2023-12-26 21:00:00,3398.0,6278.0,5580.0,6552.0,0.0,6334.0,188.0
2023-12-26 22:00:00,3340.0,6198.0,5581.0,5179.0,0.0,7577.0,188.0
2023-12-26 23:00:00,3366.0,6298.0,5583.0,5416.0,0.0,8106.0,190.0
