Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
41952,2023-10-15 00:00:00,180.21,2921.0,4492.0,5549.0,4394.0,0.0,3987.0,199.0
41953,2023-10-15 01:00:00,179.02,2903.0,4458.0,5548.0,4758.0,0.0,3672.0,199.0
41954,2023-10-15 02:00:00,182.0,2884.0,4453.0,5549.0,4403.0,0.0,3608.0,199.0
41955,2023-10-15 03:00:00,181.71,2890.0,4506.0,5548.0,4504.0,0.0,3615.0,200.0
41956,2023-10-15 04:00:00,190.51,3105.0,4551.0,5547.0,4553.0,16.0,3254.0,199.0
41957,2023-10-15 05:00:00,199.31,3512.0,4491.0,5555.0,4483.0,339.0,3152.0,197.0
41958,2023-10-15 06:00:00,207.63,3751.0,4570.0,5564.0,4533.0,972.0,2282.0,202.0
41959,2023-10-15 07:00:00,207.35,3719.0,4642.0,5560.0,4533.0,1587.0,1675.0,199.0
41960,2023-10-15 08:00:00,203.2,3716.0,4616.0,5561.0,4663.0,1936.0,1613.0,198.0
41961,2023-10-15 09:00:00,197.87,3703.0,4595.0,5560.0,4685.0,2203.0,1876.0,193.0
41962,2023-10-15 10:00:00,195.34,3646.0,4476.0,5566.0,4606.0,2146.0,2029.0,194.0
41963,2023-10-15 11:00:00,193.22,3554.0,4448.0,5564.0,4532.0,1946.0,2264.0,189.0
41964,2023-10-15 12:00:00,193.58,3597.0,4487.0,5565.0,4768.0,1468.0,2620.0,193.0
41965,2023-10-15 13:00:00,194.97,3691.0,4522.0,5565.0,4819.0,898.0,3282.0,192.0
41966,2023-10-15 14:00:00,197.33,3667.0,4539.0,5567.0,4585.0,294.0,3791.0,191.0
41967,2023-10-15 15:00:00,198.51,3709.0,4730.0,5564.0,4843.0,13.0,3964.0,193.0
41968,2023-10-15 16:00:00,196.92,3707.0,4777.0,5563.0,4883.0,0.0,4159.0,194.0
41969,2023-10-15 17:00:00,197.44,3609.0,4797.0,5555.0,4483.0,0.0,4240.0,197.0
41970,2023-10-15 18:00:00,200.75,3728.0,4818.0,5541.0,4896.0,0.0,3820.0,191.0
41971,2023-10-15 19:00:00,199.83,3456.0,4798.0,5542.0,4994.0,0.0,3048.0,190.0
41972,2023-10-15 20:00:00,212.11,3717.0,4685.0,5542.0,4828.0,0.0,2528.0,191.0
41973,2023-10-15 21:00:00,207.7,3732.0,4825.0,5547.0,5216.0,0.0,2740.0,191.0
41974,2023-10-15 22:00:00,197.74,3670.0,4853.0,5548.0,5133.0,0.0,3787.0,195.0
41975,2023-10-15 23:00:00,172.09,3471.0,4623.0,5555.0,4145.0,0.0,7280.0,194.0
