UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-05-04 00:00:00,4878.0,1999.0,5619.0,9915.0,0.0,1954.0,121.0
2023-05-04 01:00:00,4416.0,1935.0,5621.0,9962.0,0.0,1779.0,124.0
2023-05-04 02:00:00,4397.0,1931.0,5621.0,10015.0,0.0,2154.0,124.0
2023-05-04 03:00:00,4407.0,1955.0,5622.0,10358.0,4.0,2296.0,119.0
2023-05-04 04:00:00,4596.0,2099.0,5618.0,11524.0,119.0,1756.0,120.0
2023-05-04 05:00:00,5310.0,2127.0,5625.0,11054.0,266.0,1731.0,121.0
2023-05-04 06:00:00,5288.0,2119.0,5514.0,11092.0,499.0,2492.0,118.0
2023-05-04 07:00:00,5257.0,2088.0,5423.0,11010.0,798.0,2635.0,126.0
2023-05-04 08:00:00,4992.0,2091.0,5503.0,10482.0,1059.0,2816.0,127.0
2023-05-04 09:00:00,4765.0,2088.0,5503.0,10653.0,1320.0,2026.0,130.0
2023-05-04 10:00:00,4802.0,2101.0,5534.0,10732.0,1399.0,1576.0,139.0
2023-05-04 11:00:00,4805.0,2013.0,5401.0,11247.0,1528.0,1084.0,136.0
2023-05-04 12:00:00,4976.0,2114.0,5354.0,11046.0,1308.0,1196.0,136.0
2023-05-04 13:00:00,4959.0,2115.0,5388.0,10892.0,1101.0,1318.0,133.0
2023-05-04 14:00:00,5007.0,2151.0,5406.0,11363.0,776.0,1369.0,132.0
2023-05-04 15:00:00,5157.0,2160.0,5532.0,11985.0,405.0,1351.0,131.0
2023-05-04 16:00:00,5144.0,2151.0,5537.0,11815.0,113.0,1423.0,136.0
2023-05-04 17:00:00,5154.0,2169.0,5538.0,11915.0,8.0,1727.0,135.0
2023-05-04 18:00:00,4703.0,2153.0,5537.0,11889.0,0.0,1409.0,136.0
2023-05-04 19:00:00,5041.0,2141.0,5567.0,11517.0,0.0,592.0,136.0
2023-05-04 20:00:00,5172.0,2150.0,5571.0,10966.0,0.0,189.0,137.0
2023-05-04 21:00:00,5118.0,1978.0,5571.0,11177.0,0.0,17.0,131.0
2023-05-04 22:00:00,4883.0,1897.0,5579.0,9801.0,0.0,0.0,124.0
2023-05-04 23:00:00,4814.0,1923.0,5589.0,9706.0,0.0,81.0,119.0
