UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-12-22 00:00:00,2722.0,147.0,1786.0,164.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 01:00:00,2718.0,146.0,1564.0,138.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 02:00:00,2724.0,146.0,1422.0,131.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 03:00:00,2717.0,145.0,1462.0,121.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 04:00:00,2714.0,145.0,1416.0,213.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 05:00:00,2711.0,146.0,1868.0,178.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 06:00:00,2726.0,142.0,2016.0,174.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 07:00:00,2737.0,141.0,2009.0,213.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 08:00:00,2762.0,142.0,2068.0,96.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 09:00:00,2684.0,142.0,2109.0,70.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 10:00:00,2669.0,146.0,2047.0,60.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 11:00:00,2653.0,144.0,2024.0,60.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 12:00:00,2612.0,145.0,2030.0,89.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 13:00:00,2618.0,144.0,2009.0,141.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 14:00:00,2662.0,142.0,2040.0,209.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 15:00:00,2667.0,147.0,2083.0,220.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 16:00:00,2677.0,146.0,2011.0,254.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 17:00:00,2708.0,152.0,1993.0,260.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 18:00:00,2703.0,151.0,1992.0,212.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 19:00:00,2713.0,156.0,2006.0,219.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 20:00:00,2735.0,149.0,1826.0,210.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 21:00:00,2612.0,138.0,1770.0,172.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 22:00:00,2248.0,140.0,1835.0,108.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-12-22 23:00:00,2224.0,139.0,1745.0,19.0,30.0,27.0,0.0,0.0,0.0,0.0
