UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-24 00:00:00,377.0,107.0,24.0,4.0,1684.0,310.0
2023-06-24 01:00:00,316.0,89.0,22.0,4.0,1685.0,309.0
2023-06-24 02:00:00,322.0,88.0,22.0,8.0,1543.0,307.0
2023-06-24 03:00:00,335.0,89.0,22.0,90.0,1321.0,309.0
2023-06-24 04:00:00,355.0,92.0,22.0,279.0,1063.0,310.0
2023-06-24 05:00:00,272.0,91.0,22.0,629.0,996.0,308.0
2023-06-24 06:00:00,263.0,92.0,22.0,1090.0,1022.0,311.0
2023-06-24 07:00:00,320.0,88.0,21.0,1536.0,1203.0,308.0
2023-06-24 08:00:00,275.0,89.0,21.0,1998.0,1282.0,277.0
2023-06-24 09:00:00,310.0,88.0,21.0,2146.0,1306.0,232.0
2023-06-24 10:00:00,311.0,87.0,21.0,2142.0,1259.0,227.0
2023-06-24 11:00:00,283.0,89.0,21.0,2056.0,1205.0,245.0
2023-06-24 12:00:00,292.0,90.0,21.0,1938.0,1122.0,248.0
2023-06-24 13:00:00,351.0,89.0,21.0,1727.0,959.0,249.0
2023-06-24 14:00:00,336.0,87.0,21.0,1486.0,849.0,252.0
2023-06-24 15:00:00,372.0,85.0,21.0,1216.0,692.0,313.0
2023-06-24 16:00:00,376.0,93.0,23.0,780.0,622.0,321.0
2023-06-24 17:00:00,358.0,101.0,24.0,444.0,491.0,324.0
2023-06-24 18:00:00,449.0,218.0,50.0,187.0,360.0,335.0
2023-06-24 19:00:00,473.0,231.0,112.0,51.0,291.0,352.0
2023-06-24 20:00:00,477.0,211.0,50.0,5.0,296.0,328.0
2023-06-24 21:00:00,342.0,101.0,24.0,4.0,305.0,320.0
2023-06-24 22:00:00,377.0,93.0,23.0,4.0,249.0,317.0
2023-06-24 23:00:00,343.0,93.0,23.0,4.0,175.0,318.0
