UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-09-23 00:00:00,119.0,84.0,23.0,0.0,567.0,222.0
2023-09-23 01:00:00,119.0,85.0,23.0,0.0,452.0,200.0
2023-09-23 02:00:00,129.0,91.0,25.0,0.0,431.0,203.0
2023-09-23 03:00:00,123.0,87.0,24.0,0.0,489.0,213.0
2023-09-23 04:00:00,123.0,97.0,24.0,0.0,545.0,298.0
2023-09-23 05:00:00,126.0,102.0,25.0,34.0,617.0,313.0
2023-09-23 06:00:00,122.0,101.0,24.0,161.0,741.0,244.0
2023-09-23 07:00:00,118.0,101.0,23.0,369.0,537.0,372.0
2023-09-23 08:00:00,108.0,79.0,21.0,791.0,620.0,411.0
2023-09-23 09:00:00,107.0,78.0,21.0,1213.0,822.0,280.0
2023-09-23 10:00:00,107.0,78.0,21.0,1328.0,1275.0,265.0
2023-09-23 11:00:00,108.0,80.0,21.0,1309.0,1643.0,344.0
2023-09-23 12:00:00,107.0,79.0,21.0,1347.0,2101.0,267.0
2023-09-23 13:00:00,122.0,97.0,24.0,1105.0,2399.0,284.0
2023-09-23 14:00:00,135.0,96.0,26.0,825.0,2502.0,337.0
2023-09-23 15:00:00,138.0,104.0,27.0,509.0,2196.0,357.0
2023-09-23 16:00:00,165.0,189.0,32.0,137.0,2148.0,344.0
2023-09-23 17:00:00,143.0,123.0,28.0,4.0,2314.0,344.0
2023-09-23 18:00:00,139.0,115.0,27.0,0.0,2289.0,339.0
2023-09-23 19:00:00,135.0,113.0,26.0,0.0,2249.0,319.0
2023-09-23 20:00:00,135.0,107.0,26.0,0.0,2336.0,266.0
2023-09-23 21:00:00,134.0,97.0,26.0,0.0,2272.0,299.0
2023-09-23 22:00:00,150.0,146.0,29.0,0.0,1962.0,229.0
2023-09-23 23:00:00,142.0,115.0,28.0,0.0,1882.0,272.0
