UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-08-10 00:00:00,2024-07-17 00:00:00,3.1,5.543152787329533,286.67645694111104,283.7806255586903,4.942350092204961,0.0698771887284972,448.6902,88.20153,27.47012,0.0,3667.99992,242.08089
2023-08-10 01:00:00,2024-07-17 00:00:00,3.1,4.888415923356695,286.5269228041398,284.11072967414816,0.0,0.0097196459353602,452.22142,97.1642,28.40091,0.0,3613.00008,237.79608
2023-08-10 02:00:00,2024-07-17 00:00:00,3.1,4.888415923356695,286.5269228041398,284.11072967414816,0.0,0.0097196459353602,450.16808,109.41804,29.04947,0.0,3645.99989,268.05815
2023-08-10 03:00:00,2024-07-17 00:00:00,3.1,4.888415923356695,286.5269228041398,284.11072967414816,0.0,0.0097196459353602,443.08023,118.76564,29.40988,4.0,3620.00003,276.93603
2023-08-10 04:00:00,2024-07-17 00:00:00,3.1,4.351408054188447,287.7567537636688,284.98744285182744,34.02358193828941,0.0254136150172976,437.50205,125.40311,28.08912,59.0,3557.00006,271.67472
2023-08-10 05:00:00,2024-07-17 00:00:00,3.1,4.351408054188447,287.7567537636688,284.98744285182744,34.02358193828941,0.0254136150172976,458.44448,135.37249,28.94347,197.99999,3343.99997,264.84403
2023-08-10 06:00:00,2024-07-17 00:00:00,3.1,4.351408054188447,287.7567537636688,284.98744285182744,34.02358193828941,0.0254136150172976,450.45568,138.32271,31.57129,389.0,3290.0001,273.73461
2023-08-10 07:00:00,2024-07-17 00:00:00,3.1,4.573921094491836,289.8445815997746,285.7217205303268,405.2140463321758,0.0123924682712892,448.95878,137.27705,29.22723,623.99999,3607.0001,273.56303
2023-08-10 08:00:00,2024-07-17 00:00:00,3.1,4.573921094491836,289.8445815997746,285.7217205303268,405.2140463321758,0.0123924682712892,453.11987,142.32662,25.76047,830.0,3756.00002,256.04916
2023-08-10 09:00:00,2024-07-17 00:00:00,3.1,4.573921094491836,289.8445815997746,285.7217205303268,405.2140463321758,0.0123924682712892,451.07374,141.20978,24.93631,967.00002,3661.99993,261.54976
2023-08-10 10:00:00,2024-07-17 00:00:00,3.1,4.835316309283945,291.38170442606014,286.6734183495795,520.3114270497747,0.0217386317393554,437.7029,127.96362,24.33902,1048.00002,3662.99989,261.24933
2023-08-10 11:00:00,2024-07-17 00:00:00,3.1,4.835316309283945,291.38170442606014,286.6734183495795,520.3114270497747,0.0217386317393554,423.06038,113.14037,23.58313,1094.99997,3569.00003,264.72877
2023-08-10 12:00:00,2024-07-17 00:00:00,3.1,4.835316309283945,291.38170442606014,286.6734183495795,520.3114270497747,0.0217386317393554,423.72858,114.98388,25.45295,1149.99998,3536.99995,263.07928
