UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-01-30 00:00:00,376.0,120.0,18.0,0.0,5413.0,504.0
2023-01-30 01:00:00,371.0,116.0,20.0,0.0,5300.0,516.0
2023-01-30 02:00:00,380.0,116.0,20.0,0.0,5301.0,550.0
2023-01-30 03:00:00,425.0,140.0,27.0,0.0,5340.0,560.0
2023-01-30 04:00:00,488.0,160.0,33.0,0.0,5569.0,579.0
2023-01-30 05:00:00,609.0,201.0,36.0,1.0,5578.0,697.0
2023-01-30 06:00:00,627.0,297.0,37.0,3.0,5706.0,858.0
2023-01-30 07:00:00,686.0,302.0,38.0,21.0,5621.0,904.0
2023-01-30 08:00:00,646.0,247.0,34.0,114.0,5356.0,783.0
2023-01-30 09:00:00,611.0,245.0,35.0,317.0,5549.0,792.0
2023-01-30 10:00:00,589.0,233.0,36.0,440.0,5639.0,796.0
2023-01-30 11:00:00,543.0,249.0,37.0,525.0,5809.0,796.0
2023-01-30 12:00:00,553.0,278.0,37.0,549.0,5938.0,840.0
2023-01-30 13:00:00,586.0,232.0,37.0,449.0,5880.0,799.0
2023-01-30 14:00:00,564.0,281.0,38.0,223.0,5992.0,908.0
2023-01-30 15:00:00,591.0,267.0,38.0,43.0,6001.0,839.0
2023-01-30 16:00:00,571.0,241.0,37.0,5.0,6002.0,778.0
2023-01-30 17:00:00,579.0,231.0,37.0,5.0,5935.0,780.0
2023-01-30 18:00:00,574.0,277.0,37.0,5.0,5891.0,776.0
2023-01-30 19:00:00,610.0,268.0,40.0,5.0,5935.0,779.0
2023-01-30 20:00:00,575.0,237.0,39.0,5.0,5854.0,779.0
2023-01-30 21:00:00,491.0,264.0,35.0,2.0,5587.0,638.0
2023-01-30 22:00:00,435.0,235.0,35.0,5.0,5201.0,619.0
2023-01-30 23:00:00,448.0,224.0,34.0,5.0,4894.0,616.0
