Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43128,2023-12-03 00:00:00,2024-07-17 00:00:00,3.1,379.85,897.0,427.0,49.0,0.0,925.0,760.0
43129,2023-12-03 01:00:00,2024-07-17 00:00:00,3.1,370.35,800.0,420.0,48.0,0.0,881.0,761.0
43130,2023-12-03 02:00:00,2024-07-17 00:00:00,3.1,362.2,747.0,416.0,48.0,0.0,878.0,761.0
43131,2023-12-03 03:00:00,2024-07-17 00:00:00,3.1,353.47,709.0,422.0,48.0,0.0,902.0,759.0
43132,2023-12-03 04:00:00,2024-07-17 00:00:00,3.1,362.8,753.0,414.0,50.0,1.0,890.0,737.0
43133,2023-12-03 05:00:00,2024-07-17 00:00:00,3.1,375.03,847.0,437.0,52.0,1.0,934.0,697.0
43134,2023-12-03 06:00:00,2024-07-17 00:00:00,3.1,374.04,869.0,445.0,52.0,1.0,959.0,729.0
43135,2023-12-03 07:00:00,2024-07-17 00:00:00,3.1,385.32,934.0,457.0,51.0,2.0,940.0,739.0
43136,2023-12-03 08:00:00,2024-07-17 00:00:00,3.1,419.06,1030.0,435.0,48.0,13.0,761.0,738.0
43137,2023-12-03 09:00:00,2024-07-17 00:00:00,3.1,388.68,921.0,411.0,45.0,28.0,856.0,742.0
43138,2023-12-03 10:00:00,2024-07-17 00:00:00,3.1,385.56,914.0,413.0,43.0,45.0,857.0,741.0
43139,2023-12-03 11:00:00,2024-07-17 00:00:00,3.1,394.35,939.0,386.0,36.0,52.0,800.0,736.0
43140,2023-12-03 12:00:00,2024-07-17 00:00:00,3.1,370.27,847.0,385.0,36.0,46.0,888.0,735.0
43141,2023-12-03 13:00:00,2024-07-17 00:00:00,3.1,418.19,927.0,389.0,39.0,32.0,637.0,734.0
43142,2023-12-03 14:00:00,2024-07-17 00:00:00,3.1,443.9,1048.0,427.0,43.0,9.0,603.0,739.0
43143,2023-12-03 15:00:00,2024-07-17 00:00:00,3.1,430.67,1104.0,490.0,54.0,0.0,764.0,748.0
43144,2023-12-03 16:00:00,2024-07-17 00:00:00,3.1,426.37,1162.0,558.0,60.0,1.0,863.0,751.0
43145,2023-12-03 17:00:00,2024-07-17 00:00:00,3.1,440.41,1180.0,554.0,58.0,1.0,767.0,750.0
43146,2023-12-03 18:00:00,2024-07-17 00:00:00,3.1,441.17,1200.0,553.0,58.0,0.0,780.0,749.0
43147,2023-12-03 19:00:00,2024-07-17 00:00:00,3.1,420.51,1135.0,539.0,55.0,0.0,882.0,747.0
43148,2023-12-03 20:00:00,2024-07-17 00:00:00,3.1,380.63,1010.0,476.0,51.0,0.0,1099.0,686.0
43149,2023-12-03 21:00:00,2024-07-17 00:00:00,3.1,362.74,945.0,451.0,50.0,0.0,1151.0,746.0
43150,2023-12-03 22:00:00,2024-07-17 00:00:00,3.1,363.06,901.0,449.0,51.0,0.0,1089.0,751.0
43151,2023-12-03 23:00:00,2024-07-17 00:00:00,3.1,361.24,851.0,456.0,51.0,0.0,1043.0,751.0
