Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35400,2023-01-15 00:00:00,2024-07-17 00:00:00,3.1,77.66,237.0,152.0,29.0,0.0,5049.0,534.0
35401,2023-01-15 01:00:00,2024-07-17 00:00:00,3.1,73.52,223.0,138.0,24.0,0.0,5122.0,527.0
35402,2023-01-15 02:00:00,2024-07-17 00:00:00,3.1,63.9,190.0,115.0,19.0,0.0,5356.0,479.0
35403,2023-01-15 03:00:00,2024-07-17 00:00:00,3.1,62.38,193.0,121.0,20.0,0.0,5442.0,417.0
35404,2023-01-15 04:00:00,2024-07-17 00:00:00,3.1,61.87,190.0,116.0,19.0,5.0,5527.0,454.0
35405,2023-01-15 05:00:00,2024-07-17 00:00:00,3.1,62.62,191.0,116.0,19.0,3.0,5674.0,523.0
35406,2023-01-15 06:00:00,2024-07-17 00:00:00,3.1,61.39,190.0,112.0,19.0,0.0,5788.0,524.0
35407,2023-01-15 07:00:00,2024-07-17 00:00:00,3.1,65.44,215.0,116.0,20.0,2.0,5782.0,557.0
35408,2023-01-15 08:00:00,2024-07-17 00:00:00,3.1,65.19,218.0,113.0,20.0,53.0,5816.0,558.0
35409,2023-01-15 09:00:00,2024-07-17 00:00:00,3.1,64.81,215.0,110.0,20.0,166.0,5759.0,559.0
35410,2023-01-15 10:00:00,2024-07-17 00:00:00,3.1,63.34,212.0,108.0,20.0,230.0,5846.0,552.0
35411,2023-01-15 11:00:00,2024-07-17 00:00:00,3.1,64.37,211.0,116.0,19.0,223.0,5759.0,554.0
35412,2023-01-15 12:00:00,2024-07-17 00:00:00,3.1,63.99,207.0,117.0,18.0,156.0,5719.0,537.0
35413,2023-01-15 13:00:00,2024-07-17 00:00:00,3.1,65.12,212.0,117.0,18.0,110.0,5647.0,531.0
35414,2023-01-15 14:00:00,2024-07-17 00:00:00,3.1,72.5,260.0,119.0,19.0,35.0,5462.0,520.0
35415,2023-01-15 15:00:00,2024-07-17 00:00:00,3.1,80.35,324.0,147.0,29.0,2.0,5614.0,488.0
35416,2023-01-15 16:00:00,2024-07-17 00:00:00,3.1,83.61,347.0,165.0,33.0,0.0,5678.0,485.0
35417,2023-01-15 17:00:00,2024-07-17 00:00:00,3.1,83.0,343.0,156.0,33.0,0.0,5620.0,474.0
35418,2023-01-15 18:00:00,2024-07-17 00:00:00,3.1,79.87,340.0,148.0,32.0,0.0,5901.0,505.0
35419,2023-01-15 19:00:00,2024-07-17 00:00:00,3.1,81.75,334.0,151.0,31.0,0.0,5831.0,585.0
35420,2023-01-15 20:00:00,2024-07-17 00:00:00,3.1,81.93,334.0,151.0,31.0,0.0,5743.0,551.0
35421,2023-01-15 21:00:00,2024-07-17 00:00:00,3.1,84.06,348.0,148.0,32.0,0.0,5616.0,521.0
35422,2023-01-15 22:00:00,2024-07-17 00:00:00,3.1,94.99,420.0,146.0,32.0,0.0,5350.0,514.0
35423,2023-01-15 23:00:00,2024-07-17 00:00:00,3.1,100.54,415.0,148.0,33.0,0.0,4992.0,561.0
