UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-26 00:00:00,630.0,94.0,22.0,4.0,1613.0,320.0
2023-06-26 01:00:00,584.0,85.0,20.0,4.0,1845.0,276.0
2023-06-26 02:00:00,573.0,85.0,20.0,7.0,1972.0,276.0
2023-06-26 03:00:00,420.0,166.0,28.0,71.0,1985.0,252.0
2023-06-26 04:00:00,406.0,228.0,55.0,241.0,1969.0,304.0
2023-06-26 05:00:00,385.0,216.0,33.0,596.0,1456.0,301.0
2023-06-26 06:00:00,333.0,213.0,32.0,882.0,1246.0,314.0
2023-06-26 07:00:00,261.0,97.0,21.0,755.0,1370.0,302.0
2023-06-26 08:00:00,300.0,81.0,20.0,678.0,1878.0,322.0
2023-06-26 09:00:00,264.0,80.0,20.0,550.0,2194.0,330.0
2023-06-26 10:00:00,299.0,80.0,20.0,552.0,2213.0,318.0
2023-06-26 11:00:00,228.0,86.0,22.0,597.0,2272.0,249.0
2023-06-26 12:00:00,213.0,87.0,22.0,731.0,2601.0,216.0
2023-06-26 13:00:00,207.0,85.0,22.0,833.0,2726.0,254.0
2023-06-26 14:00:00,202.0,83.0,20.0,821.0,2820.0,243.0
2023-06-26 15:00:00,255.0,87.0,22.0,694.0,3210.0,308.0
2023-06-26 16:00:00,384.0,104.0,30.0,444.0,3421.0,302.0
2023-06-26 17:00:00,371.0,113.0,33.0,257.0,3538.0,306.0
2023-06-26 18:00:00,376.0,92.0,23.0,126.0,3720.0,314.0
2023-06-26 19:00:00,366.0,94.0,23.0,37.0,3854.0,314.0
2023-06-26 20:00:00,243.0,93.0,22.0,4.0,3901.0,318.0
2023-06-26 21:00:00,245.0,93.0,23.0,3.0,3982.0,305.0
2023-06-26 22:00:00,240.0,88.0,22.0,3.0,3954.0,261.0
2023-06-26 23:00:00,260.0,88.0,22.0,3.0,3872.0,295.0
