UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-01-08 00:00:00,206.0,124.0,22.0,0.0,4963.0,466.0
2023-01-08 01:00:00,204.0,124.0,21.0,0.0,5024.0,467.0
2023-01-08 02:00:00,202.0,124.0,21.0,0.0,4986.0,471.0
2023-01-08 03:00:00,203.0,125.0,21.0,0.0,5033.0,465.0
2023-01-08 04:00:00,206.0,127.0,22.0,0.0,4934.0,467.0
2023-01-08 05:00:00,221.0,129.0,25.0,0.0,4730.0,469.0
2023-01-08 06:00:00,218.0,129.0,24.0,0.0,4259.0,470.0
2023-01-08 07:00:00,248.0,138.0,32.0,1.0,3904.0,494.0
2023-01-08 08:00:00,284.0,179.0,40.0,15.0,3526.0,704.0
2023-01-08 09:00:00,345.0,204.0,41.0,61.0,3325.0,794.0
2023-01-08 10:00:00,368.0,202.0,41.0,90.0,3280.0,682.0
2023-01-08 11:00:00,370.0,207.0,42.0,109.0,3193.0,807.0
2023-01-08 12:00:00,368.0,215.0,42.0,119.0,3167.0,753.0
2023-01-08 13:00:00,367.0,239.0,41.0,101.0,3004.0,811.0
2023-01-08 14:00:00,387.0,317.0,46.0,43.0,2873.0,849.0
2023-01-08 15:00:00,403.0,319.0,48.0,1.0,2839.0,902.0
2023-01-08 16:00:00,398.0,322.0,47.0,0.0,2951.0,896.0
2023-01-08 17:00:00,393.0,320.0,46.0,0.0,2879.0,907.0
2023-01-08 18:00:00,396.0,336.0,47.0,0.0,2833.0,873.0
2023-01-08 19:00:00,396.0,301.0,47.0,0.0,2760.0,835.0
2023-01-08 20:00:00,392.0,273.0,46.0,0.0,2612.0,783.0
2023-01-08 21:00:00,377.0,222.0,39.0,0.0,2454.0,687.0
2023-01-08 22:00:00,395.0,205.0,34.0,0.0,2524.0,616.0
2023-01-08 23:00:00,379.0,195.0,32.0,0.0,2632.0,527.0
