Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39408,2023-07-01 00:00:00,2024-07-17 00:00:00,3.1,214.08,335.0,96.0,25.0,22.0,1188.0,290.0
39409,2023-07-01 01:00:00,2024-07-17 00:00:00,3.1,215.39,313.0,94.0,24.0,22.0,1104.0,268.0
39410,2023-07-01 02:00:00,2024-07-17 00:00:00,3.1,220.49,326.0,93.0,24.0,22.0,1094.0,235.0
39411,2023-07-01 03:00:00,2024-07-17 00:00:00,3.1,152.45,253.0,93.0,23.0,35.0,1598.0,233.0
39412,2023-07-01 04:00:00,2024-07-17 00:00:00,3.1,138.61,260.0,93.0,23.0,108.0,1822.0,230.0
39413,2023-07-01 05:00:00,2024-07-17 00:00:00,3.1,139.96,271.0,94.0,23.0,225.0,1775.0,237.0
39414,2023-07-01 06:00:00,2024-07-17 00:00:00,3.1,131.05,273.0,95.0,23.0,356.0,1892.0,239.0
39415,2023-07-01 07:00:00,2024-07-17 00:00:00,3.1,131.89,310.0,95.0,23.0,426.0,2034.0,241.0
39416,2023-07-01 08:00:00,2024-07-17 00:00:00,3.1,122.84,322.0,93.0,23.0,466.0,2296.0,208.0
39417,2023-07-01 09:00:00,2024-07-17 00:00:00,3.1,109.3,310.0,89.0,22.0,626.0,2542.0,199.0
39418,2023-07-01 10:00:00,2024-07-17 00:00:00,3.1,117.09,350.0,88.0,21.0,674.0,2493.0,204.0
39419,2023-07-01 11:00:00,2024-07-17 00:00:00,3.1,102.53,298.0,88.0,21.0,803.0,2637.0,221.0
39420,2023-07-01 12:00:00,2024-07-17 00:00:00,3.1,98.93,238.0,88.0,21.0,1011.0,2020.0,111.0
39421,2023-07-01 13:00:00,2024-07-17 00:00:00,3.1,106.3,277.0,86.0,21.0,702.0,2216.0,98.0
39422,2023-07-01 14:00:00,2024-07-17 00:00:00,3.1,87.09,276.0,86.0,21.0,619.0,3109.0,97.0
39423,2023-07-01 15:00:00,2024-07-17 00:00:00,3.1,82.32,254.0,88.0,22.0,513.0,3242.0,99.0
39424,2023-07-01 16:00:00,2024-07-17 00:00:00,3.1,82.7,255.0,94.0,23.0,446.0,3311.0,101.0
39425,2023-07-01 17:00:00,2024-07-17 00:00:00,3.1,91.15,262.0,97.0,25.0,296.0,3044.0,101.0
39426,2023-07-01 18:00:00,2024-07-17 00:00:00,3.1,96.45,293.0,103.0,25.0,161.0,3180.0,102.0
39427,2023-07-01 19:00:00,2024-07-17 00:00:00,3.1,92.98,266.0,104.0,25.0,61.0,3169.0,103.0
39428,2023-07-01 20:00:00,2024-07-17 00:00:00,3.1,96.77,288.0,103.0,25.0,24.0,3313.0,171.0
39429,2023-07-01 21:00:00,2024-07-17 00:00:00,3.1,95.66,257.0,97.0,25.0,22.0,3136.0,211.0
39430,2023-07-01 22:00:00,2024-07-17 00:00:00,3.1,88.29,251.0,96.0,24.0,22.0,3446.0,223.0
39431,2023-07-01 23:00:00,2024-07-17 00:00:00,3.1,85.52,257.0,98.0,24.0,22.0,3673.0,226.0
