Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39360,2023-06-29 00:00:00,2024-07-17 00:00:00,3.1,366.94,351.0,88.0,22.0,22.0,344.0,340.0
39361,2023-06-29 01:00:00,2024-07-17 00:00:00,3.1,362.12,323.0,88.0,22.0,22.0,322.0,344.0
39362,2023-06-29 02:00:00,2024-07-17 00:00:00,3.1,341.89,290.0,90.0,23.0,22.0,344.0,346.0
39363,2023-06-29 03:00:00,2024-07-17 00:00:00,3.1,366.87,320.0,93.0,23.0,41.0,287.0,348.0
39364,2023-06-29 04:00:00,2024-07-17 00:00:00,3.1,379.24,340.0,95.0,23.0,99.0,226.0,337.0
39365,2023-06-29 05:00:00,2024-07-17 00:00:00,3.1,364.12,351.0,108.0,23.0,226.0,186.0,316.0
39366,2023-06-29 06:00:00,2024-07-17 00:00:00,3.1,298.4,331.0,109.0,22.0,405.0,268.0,316.0
39367,2023-06-29 07:00:00,2024-07-17 00:00:00,3.1,251.15,324.0,108.0,22.0,651.0,325.0,313.0
39368,2023-06-29 08:00:00,2024-07-17 00:00:00,3.1,196.15,302.0,92.0,22.0,1080.0,393.0,313.0
39369,2023-06-29 09:00:00,2024-07-17 00:00:00,3.1,162.06,260.0,92.0,22.0,1362.0,489.0,314.0
39370,2023-06-29 10:00:00,2024-07-17 00:00:00,3.1,172.26,319.0,93.0,22.0,1291.0,627.0,324.0
39371,2023-06-29 11:00:00,2024-07-17 00:00:00,3.1,155.53,296.0,92.0,23.0,1336.0,791.0,311.0
39372,2023-06-29 12:00:00,2024-07-17 00:00:00,3.1,152.83,310.0,90.0,23.0,1194.0,1017.0,316.0
39373,2023-06-29 13:00:00,2024-07-17 00:00:00,3.1,144.68,269.0,94.0,23.0,960.0,1179.0,323.0
39374,2023-06-29 14:00:00,2024-07-17 00:00:00,3.1,169.66,331.0,89.0,23.0,633.0,1232.0,324.0
39375,2023-06-29 15:00:00,2024-07-17 00:00:00,3.1,189.18,355.0,91.0,24.0,501.0,1142.0,327.0
39376,2023-06-29 16:00:00,2024-07-17 00:00:00,3.1,211.2,392.0,106.0,27.0,355.0,1135.0,329.0
39377,2023-06-29 17:00:00,2024-07-17 00:00:00,3.1,183.31,303.0,133.0,27.0,241.0,1324.0,325.0
39378,2023-06-29 18:00:00,2024-07-17 00:00:00,3.1,170.93,267.0,132.0,27.0,129.0,1447.0,327.0
39379,2023-06-29 19:00:00,2024-07-17 00:00:00,3.1,185.73,326.0,132.0,27.0,41.0,1535.0,328.0
39380,2023-06-29 20:00:00,2024-07-17 00:00:00,3.1,180.58,344.0,110.0,27.0,22.0,1650.0,326.0
39381,2023-06-29 21:00:00,2024-07-17 00:00:00,3.1,158.57,315.0,102.0,26.0,22.0,1867.0,323.0
39382,2023-06-29 22:00:00,2024-07-17 00:00:00,3.1,179.67,394.0,101.0,24.0,22.0,1827.0,322.0
39383,2023-06-29 23:00:00,2024-07-17 00:00:00,3.1,153.63,326.0,100.0,24.0,22.0,1998.0,322.0
