UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-10-10 00:00:00,174.0,120.0,26.0,0.0,447.0,168.0
2023-10-10 01:00:00,173.0,121.0,26.0,0.0,494.0,188.0
2023-10-10 02:00:00,173.0,122.0,26.0,0.0,561.0,230.0
2023-10-10 03:00:00,180.0,137.0,28.0,0.0,674.0,331.0
2023-10-10 04:00:00,199.0,175.0,31.0,0.0,725.0,415.0
2023-10-10 05:00:00,218.0,224.0,37.0,2.0,817.0,409.0
2023-10-10 06:00:00,222.0,223.0,44.0,87.0,776.0,442.0
2023-10-10 07:00:00,220.0,218.0,42.0,269.0,814.0,430.0
2023-10-10 08:00:00,190.0,160.0,39.0,423.0,1022.0,442.0
2023-10-10 09:00:00,158.0,161.0,38.0,486.0,1497.0,370.0
2023-10-10 10:00:00,158.0,129.0,37.0,485.0,2261.0,331.0
2023-10-10 11:00:00,162.0,125.0,37.0,454.0,2773.0,262.0
2023-10-10 12:00:00,170.0,131.0,39.0,308.0,3245.0,214.0
2023-10-10 13:00:00,180.0,131.0,41.0,231.0,3454.0,192.0
2023-10-10 14:00:00,188.0,131.0,41.0,132.0,3212.0,249.0
2023-10-10 15:00:00,185.0,146.0,35.0,48.0,3352.0,344.0
2023-10-10 16:00:00,170.0,130.0,33.0,3.0,3614.0,213.0
2023-10-10 17:00:00,165.0,127.0,32.0,0.0,3925.0,194.0
2023-10-10 18:00:00,165.0,125.0,32.0,0.0,4130.0,223.0
2023-10-10 19:00:00,159.0,123.0,31.0,0.0,4424.0,147.0
2023-10-10 20:00:00,145.0,114.0,28.0,0.0,4749.0,62.0
2023-10-10 21:00:00,138.0,113.0,27.0,0.0,4622.0,58.0
2023-10-10 22:00:00,131.0,105.0,25.0,0.0,4783.0,51.0
2023-10-10 23:00:00,130.0,106.0,25.0,0.0,4700.0,50.0
