Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35616,2023-01-24 00:00:00,2024-07-17 00:00:00,3.1,364.1,862.0,488.0,54.0,1.0,942.0,1021.0
35617,2023-01-24 01:00:00,2024-07-17 00:00:00,3.1,352.64,838.0,490.0,54.0,1.0,1023.0,1021.0
35618,2023-01-24 02:00:00,2024-07-17 00:00:00,3.1,357.74,865.0,498.0,54.0,1.0,1012.0,1020.0
35619,2023-01-24 03:00:00,2024-07-17 00:00:00,3.1,363.1,888.0,563.0,56.0,1.0,1014.0,1021.0
35620,2023-01-24 04:00:00,2024-07-17 00:00:00,3.1,344.61,842.0,498.0,55.0,1.0,1119.0,1011.0
35621,2023-01-24 05:00:00,2024-07-17 00:00:00,3.1,340.1,865.0,559.0,60.0,1.0,1227.0,1030.0
35622,2023-01-24 06:00:00,2024-07-17 00:00:00,3.1,330.91,870.0,625.0,61.0,1.0,1363.0,1071.0
35623,2023-01-24 07:00:00,2024-07-17 00:00:00,3.1,339.35,927.0,644.0,61.0,8.0,1350.0,1060.0
35624,2023-01-24 08:00:00,2024-07-17 00:00:00,3.1,346.26,1030.0,632.0,62.0,89.0,1342.0,1040.0
35625,2023-01-24 09:00:00,2024-07-17 00:00:00,3.1,345.1,1041.0,738.0,152.0,226.0,1349.0,1122.0
35626,2023-01-24 10:00:00,2024-07-17 00:00:00,3.1,319.07,903.0,683.0,63.0,304.0,1314.0,1143.0
35627,2023-01-24 11:00:00,2024-07-17 00:00:00,3.1,316.23,848.0,665.0,64.0,319.0,1270.0,1043.0
35628,2023-01-24 12:00:00,2024-07-17 00:00:00,3.1,322.62,922.0,705.0,67.0,286.0,1341.0,1093.0
35629,2023-01-24 13:00:00,2024-07-17 00:00:00,3.1,320.46,897.0,664.0,64.0,196.0,1397.0,1055.0
35630,2023-01-24 14:00:00,2024-07-17 00:00:00,3.1,316.72,901.0,671.0,64.0,87.0,1563.0,1033.0
35631,2023-01-24 15:00:00,2024-07-17 00:00:00,3.1,316.91,1001.0,665.0,65.0,14.0,1770.0,1094.0
35632,2023-01-24 16:00:00,2024-07-17 00:00:00,3.1,318.68,1069.0,681.0,65.0,1.0,1871.0,1107.0
35633,2023-01-24 17:00:00,2024-07-17 00:00:00,3.1,322.14,1106.0,654.0,62.0,1.0,1858.0,1111.0
35634,2023-01-24 18:00:00,2024-07-17 00:00:00,3.1,321.11,1127.0,647.0,65.0,1.0,1893.0,1159.0
35635,2023-01-24 19:00:00,2024-07-17 00:00:00,3.1,295.02,985.0,593.0,62.0,1.0,2043.0,1142.0
35636,2023-01-24 20:00:00,2024-07-17 00:00:00,3.1,297.16,994.0,541.0,60.0,1.0,1991.0,1120.0
35637,2023-01-24 21:00:00,2024-07-17 00:00:00,3.1,288.78,931.0,548.0,62.0,1.0,2030.0,1073.0
35638,2023-01-24 22:00:00,2024-07-17 00:00:00,3.1,257.27,826.0,443.0,55.0,1.0,2276.0,1056.0
35639,2023-01-24 23:00:00,2024-07-17 00:00:00,3.1,239.05,805.0,345.0,53.0,1.0,2484.0,1034.0
