UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-04-23 00:00:00,260.0,182.0,34.0,0.0,2477.0,386.0
2023-04-23 01:00:00,270.0,188.0,36.0,0.0,2237.0,482.0
2023-04-23 02:00:00,271.0,187.0,36.0,0.0,1891.0,515.0
2023-04-23 03:00:00,270.0,187.0,36.0,1.0,1681.0,516.0
2023-04-23 04:00:00,265.0,188.0,35.0,19.0,1571.0,556.0
2023-04-23 05:00:00,268.0,192.0,37.0,137.0,1322.0,626.0
2023-04-23 06:00:00,267.0,170.0,42.0,338.0,1405.0,590.0
2023-04-23 07:00:00,258.0,157.0,41.0,637.0,1400.0,590.0
2023-04-23 08:00:00,244.0,158.0,41.0,946.0,1366.0,600.0
2023-04-23 09:00:00,227.0,152.0,35.0,1201.0,1485.0,434.0
2023-04-23 10:00:00,206.0,129.0,28.0,1510.0,1363.0,399.0
2023-04-23 11:00:00,200.0,124.0,26.0,1639.0,1087.0,399.0
2023-04-23 12:00:00,201.0,124.0,27.0,1534.0,965.0,437.0
2023-04-23 13:00:00,209.0,125.0,27.0,1358.0,1030.0,449.0
2023-04-23 14:00:00,298.0,147.0,34.0,1185.0,943.0,521.0
2023-04-23 15:00:00,324.0,185.0,44.0,766.0,925.0,690.0
2023-04-23 16:00:00,347.0,242.0,46.0,416.0,736.0,696.0
2023-04-23 17:00:00,439.0,242.0,46.0,158.0,536.0,595.0
2023-04-23 18:00:00,442.0,243.0,47.0,23.0,459.0,521.0
2023-04-23 19:00:00,340.0,207.0,46.0,0.0,672.0,576.0
2023-04-23 20:00:00,338.0,174.0,43.0,0.0,929.0,582.0
2023-04-23 21:00:00,321.0,164.0,39.0,0.0,1215.0,535.0
2023-04-23 22:00:00,286.0,169.0,40.0,0.0,1246.0,607.0
2023-04-23 23:00:00,271.0,169.0,40.0,0.0,1375.0,612.0
