UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-11-26 00:00:00,983.0,3952.0,0.0,39.0,0.0,815.0,330.0,605.0
2023-11-26 01:00:00,1024.0,3956.0,0.0,39.0,0.0,870.0,336.0,598.0
2023-11-26 02:00:00,968.0,3955.0,0.0,39.0,0.0,1010.0,314.0,574.0
2023-11-26 03:00:00,996.0,3955.0,0.0,39.0,0.0,1000.0,317.0,637.0
2023-11-26 04:00:00,971.0,3954.0,0.0,39.0,0.0,819.0,315.0,652.0
2023-11-26 05:00:00,974.0,3953.0,0.0,39.0,0.0,684.0,313.0,694.0
2023-11-26 06:00:00,988.0,3954.0,0.0,39.0,0.0,657.0,312.0,735.0
2023-11-26 07:00:00,1005.0,3954.0,0.0,38.0,25.0,670.0,313.0,756.0
2023-11-26 08:00:00,979.0,3954.0,0.0,38.0,226.0,681.0,312.0,791.0
2023-11-26 09:00:00,984.0,3952.0,0.0,38.0,486.0,622.0,318.0,792.0
2023-11-26 10:00:00,976.0,3951.0,0.0,38.0,635.0,608.0,312.0,738.0
2023-11-26 11:00:00,960.0,3952.0,0.0,38.0,701.0,719.0,312.0,696.0
2023-11-26 12:00:00,940.0,3953.0,0.0,38.0,638.0,707.0,323.0,826.0
2023-11-26 13:00:00,976.0,3955.0,0.0,38.0,459.0,868.0,332.0,868.0
2023-11-26 14:00:00,1078.0,3956.0,0.0,38.0,229.0,961.0,330.0,815.0
2023-11-26 15:00:00,1185.0,3956.0,0.0,38.0,21.0,1277.0,335.0,860.0
2023-11-26 16:00:00,1411.0,3955.0,0.0,39.0,0.0,1082.0,333.0,881.0
2023-11-26 17:00:00,1427.0,3954.0,0.0,39.0,0.0,1114.0,327.0,874.0
2023-11-26 18:00:00,1414.0,3953.0,0.0,39.0,0.0,1326.0,323.0,858.0
2023-11-26 19:00:00,1310.0,3944.0,0.0,39.0,0.0,1968.0,308.0,795.0
2023-11-26 20:00:00,980.0,3953.0,0.0,39.0,0.0,2684.0,308.0,799.0
2023-11-26 21:00:00,845.0,3956.0,0.0,39.0,0.0,2997.0,315.0,816.0
2023-11-26 22:00:00,915.0,3956.0,0.0,39.0,0.0,3094.0,301.0,757.0
2023-11-26 23:00:00,860.0,3956.0,0.0,39.0,0.0,3148.0,303.0,552.0
