UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-07-03 00:00:00,776.0,3414.0,0.0,6.0,0.0,2451.0,279.0,442.0
2023-07-03 01:00:00,791.0,3416.0,0.0,6.0,0.0,2372.0,278.0,431.0
2023-07-03 02:00:00,907.0,3416.0,0.0,5.0,0.0,2121.0,283.0,437.0
2023-07-03 03:00:00,866.0,3416.0,0.0,5.0,2.0,2189.0,282.0,462.0
2023-07-03 04:00:00,960.0,3415.0,0.0,5.0,156.0,1855.0,282.0,490.0
2023-07-03 05:00:00,1293.0,3414.0,0.0,3.0,550.0,1455.0,275.0,534.0
2023-07-03 06:00:00,1147.0,3412.0,0.0,3.0,1169.0,1595.0,266.0,543.0
2023-07-03 07:00:00,1022.0,3408.0,0.0,3.0,1813.0,1942.0,265.0,528.0
2023-07-03 08:00:00,973.0,3408.0,0.0,3.0,2454.0,2305.0,269.0,529.0
2023-07-03 09:00:00,911.0,3404.0,0.0,3.0,2817.0,2631.0,267.0,501.0
2023-07-03 10:00:00,847.0,3402.0,0.0,3.0,3216.0,2849.0,272.0,467.0
2023-07-03 11:00:00,803.0,3400.0,0.0,3.0,3511.0,3156.0,274.0,456.0
2023-07-03 12:00:00,810.0,3399.0,0.0,3.0,3633.0,3200.0,275.0,454.0
2023-07-03 13:00:00,825.0,3399.0,0.0,3.0,3592.0,3070.0,271.0,471.0
2023-07-03 14:00:00,873.0,3398.0,0.0,2.0,3305.0,2765.0,276.0,517.0
2023-07-03 15:00:00,860.0,3400.0,0.0,2.0,2929.0,2972.0,269.0,509.0
2023-07-03 16:00:00,984.0,3398.0,0.0,2.0,1970.0,3737.0,277.0,523.0
2023-07-03 17:00:00,1217.0,3396.0,0.0,2.0,1071.0,3866.0,274.0,549.0
2023-07-03 18:00:00,1296.0,3395.0,0.0,2.0,419.0,3766.0,262.0,548.0
2023-07-03 19:00:00,1327.0,3395.0,0.0,2.0,51.0,3551.0,256.0,553.0
2023-07-03 20:00:00,1371.0,3399.0,0.0,2.0,0.0,3351.0,259.0,509.0
2023-07-03 21:00:00,1241.0,3402.0,0.0,3.0,0.0,3447.0,259.0,471.0
2023-07-03 22:00:00,1040.0,3401.0,0.0,3.0,0.0,3355.0,263.0,501.0
2023-07-03 23:00:00,959.0,3404.0,0.0,4.0,0.0,3149.0,261.0,447.0
