UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-02-25 00:00:00,1749.0,3949.0,0.0,19.0,0.0,2007.0,514.0,696.0
2023-02-25 01:00:00,1754.0,3947.0,0.0,23.0,0.0,2064.0,516.0,695.0
2023-02-25 02:00:00,1910.0,3948.0,0.0,25.0,0.0,1810.0,511.0,745.0
2023-02-25 03:00:00,1685.0,3950.0,0.0,25.0,0.0,2101.0,517.0,771.0
2023-02-25 04:00:00,1617.0,3951.0,0.0,24.0,0.0,2021.0,515.0,681.0
2023-02-25 05:00:00,1621.0,3952.0,0.0,23.0,0.0,2042.0,509.0,764.0
2023-02-25 06:00:00,1694.0,3952.0,0.0,22.0,8.0,2376.0,496.0,856.0
2023-02-25 07:00:00,1664.0,3951.0,0.0,22.0,353.0,2407.0,516.0,906.0
2023-02-25 08:00:00,1628.0,3949.0,0.0,21.0,1216.0,2182.0,520.0,853.0
2023-02-25 09:00:00,1608.0,3949.0,0.0,21.0,2046.0,2125.0,518.0,839.0
2023-02-25 10:00:00,1634.0,3949.0,0.0,20.0,2117.0,2504.0,524.0,752.0
2023-02-25 11:00:00,1471.0,3948.0,0.0,19.0,2165.0,2605.0,528.0,811.0
2023-02-25 12:00:00,1440.0,3949.0,0.0,19.0,2556.0,2304.0,531.0,676.0
2023-02-25 13:00:00,1458.0,3950.0,0.0,19.0,2396.0,2179.0,531.0,645.0
2023-02-25 14:00:00,1457.0,3951.0,0.0,20.0,2004.0,2218.0,535.0,667.0
2023-02-25 15:00:00,1505.0,3950.0,0.0,19.0,1189.0,2480.0,533.0,692.0
2023-02-25 16:00:00,1706.0,3950.0,0.0,19.0,309.0,2548.0,528.0,801.0
2023-02-25 17:00:00,1713.0,3951.0,0.0,18.0,7.0,2629.0,529.0,846.0
2023-02-25 18:00:00,1729.0,3952.0,0.0,20.0,0.0,2605.0,529.0,823.0
2023-02-25 19:00:00,1755.0,3953.0,0.0,22.0,0.0,2382.0,539.0,760.0
2023-02-25 20:00:00,1772.0,3953.0,0.0,24.0,0.0,1962.0,545.0,832.0
2023-02-25 21:00:00,1761.0,3953.0,0.0,26.0,0.0,1677.0,550.0,859.0
2023-02-25 22:00:00,1745.0,3953.0,0.0,25.0,0.0,1463.0,548.0,851.0
2023-02-25 23:00:00,1686.0,3954.0,0.0,23.0,0.0,1283.0,548.0,713.0
