Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43632,2023-12-24 00:00:00,2024-07-17 00:00:00,3.1,59.33,552.0,3951.0,0.0,38.0,0.0,4187.0,329.0,646.0
43633,2023-12-24 01:00:00,2024-07-17 00:00:00,3.1,61.53,578.0,3952.0,0.0,39.0,0.0,4157.0,333.0,669.0
43634,2023-12-24 02:00:00,2024-07-17 00:00:00,3.1,59.94,567.0,3953.0,0.0,39.0,0.0,4166.0,334.0,647.0
43635,2023-12-24 03:00:00,2024-07-17 00:00:00,3.1,60.77,570.0,3953.0,0.0,39.0,0.0,4201.0,335.0,665.0
43636,2023-12-24 04:00:00,2024-07-17 00:00:00,3.1,61.9,553.0,3952.0,0.0,39.0,0.0,4200.0,331.0,696.0
43637,2023-12-24 05:00:00,2024-07-17 00:00:00,3.1,64.22,572.0,3953.0,0.0,39.0,0.0,4145.0,329.0,722.0
43638,2023-12-24 06:00:00,2024-07-17 00:00:00,3.1,66.75,566.0,3952.0,0.0,41.0,0.0,4266.0,320.0,789.0
43639,2023-12-24 07:00:00,2024-07-17 00:00:00,3.1,68.91,565.0,3950.0,0.0,41.0,0.0,4218.0,319.0,825.0
43640,2023-12-24 08:00:00,2024-07-17 00:00:00,3.1,71.4,590.0,3946.0,0.0,41.0,24.0,4264.0,322.0,869.0
43641,2023-12-24 09:00:00,2024-07-17 00:00:00,3.1,70.66,601.0,3947.0,0.0,42.0,104.0,4315.0,340.0,869.0
43642,2023-12-24 10:00:00,2024-07-17 00:00:00,3.1,68.97,588.0,3950.0,0.0,42.0,128.0,4334.0,327.0,847.0
43643,2023-12-24 11:00:00,2024-07-17 00:00:00,3.1,67.52,597.0,3951.0,0.0,42.0,154.0,4346.0,345.0,820.0
43644,2023-12-24 12:00:00,2024-07-17 00:00:00,3.1,64.1,588.0,3943.0,0.0,42.0,180.0,4364.0,358.0,763.0
43645,2023-12-24 13:00:00,2024-07-17 00:00:00,3.1,66.53,546.0,3937.0,0.0,41.0,147.0,4369.0,347.0,831.0
43646,2023-12-24 14:00:00,2024-07-17 00:00:00,3.1,69.88,540.0,3937.0,0.0,41.0,50.0,4355.0,348.0,887.0
43647,2023-12-24 15:00:00,2024-07-17 00:00:00,3.1,69.81,553.0,3932.0,0.0,41.0,1.0,4408.0,349.0,878.0
43648,2023-12-24 16:00:00,2024-07-17 00:00:00,3.1,67.78,518.0,3933.0,0.0,40.0,0.0,4364.0,341.0,851.0
43649,2023-12-24 17:00:00,2024-07-17 00:00:00,3.1,67.32,532.0,3934.0,0.0,40.0,0.0,4354.0,338.0,832.0
43650,2023-12-24 18:00:00,2024-07-17 00:00:00,3.1,70.47,543.0,3935.0,0.0,39.0,0.0,4256.0,342.0,875.0
43651,2023-12-24 19:00:00,2024-07-17 00:00:00,3.1,66.55,530.0,3936.0,0.0,39.0,0.0,4315.0,345.0,814.0
43652,2023-12-24 20:00:00,2024-07-17 00:00:00,3.1,68.15,551.0,3936.0,0.0,39.0,0.0,4286.0,345.0,829.0
43653,2023-12-24 21:00:00,2024-07-17 00:00:00,3.1,65.38,541.0,3937.0,0.0,39.0,0.0,4253.0,341.0,776.0
43654,2023-12-24 22:00:00,2024-07-17 00:00:00,3.1,62.1,583.0,3941.0,0.0,38.0,0.0,4234.0,343.0,686.0
43655,2023-12-24 23:00:00,2024-07-17 00:00:00,3.1,57.34,604.0,3944.0,0.0,38.0,0.0,4108.0,341.0,569.0
