UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-04-20 00:00:00,1143.0,3677.0,0.0,36.0,0.0,2774.0,294.0,585.0
2023-04-20 01:00:00,1210.0,3679.0,0.0,37.0,0.0,2566.0,293.0,611.0
2023-04-20 02:00:00,1303.0,3680.0,0.0,38.0,0.0,2218.0,290.0,621.0
2023-04-20 03:00:00,1387.0,3679.0,0.0,36.0,0.0,1828.0,290.0,659.0
2023-04-20 04:00:00,1580.0,3680.0,0.0,34.0,1.0,1743.0,290.0,723.0
2023-04-20 05:00:00,1691.0,3678.0,0.0,32.0,114.0,1962.0,286.0,715.0
2023-04-20 06:00:00,1714.0,3674.0,0.0,33.0,396.0,2101.0,286.0,719.0
2023-04-20 07:00:00,1725.0,3678.0,0.0,36.0,640.0,2453.0,293.0,720.0
2023-04-20 08:00:00,1275.0,3678.0,0.0,37.0,1080.0,2456.0,286.0,718.0
2023-04-20 09:00:00,1130.0,3674.0,0.0,36.0,1371.0,2447.0,293.0,733.0
2023-04-20 10:00:00,1144.0,3675.0,0.0,36.0,1372.0,1838.0,288.0,749.0
2023-04-20 11:00:00,1257.0,3676.0,0.0,34.0,1499.0,1889.0,296.0,725.0
2023-04-20 12:00:00,1070.0,3673.0,0.0,33.0,1846.0,2183.0,294.0,612.0
2023-04-20 13:00:00,962.0,3672.0,0.0,32.0,2155.0,1923.0,296.0,493.0
2023-04-20 14:00:00,1024.0,3675.0,0.0,33.0,2450.0,1819.0,296.0,497.0
2023-04-20 15:00:00,1423.0,3675.0,0.0,35.0,1984.0,1855.0,293.0,545.0
2023-04-20 16:00:00,1892.0,3676.0,0.0,36.0,1286.0,1770.0,295.0,548.0
2023-04-20 17:00:00,2442.0,3674.0,0.0,35.0,483.0,1567.0,294.0,537.0
2023-04-20 18:00:00,2552.0,3672.0,0.0,36.0,58.0,1409.0,300.0,699.0
2023-04-20 19:00:00,2484.0,3669.0,0.0,36.0,0.0,1572.0,287.0,742.0
2023-04-20 20:00:00,2468.0,3668.0,0.0,36.0,0.0,1678.0,284.0,715.0
2023-04-20 21:00:00,2058.0,3669.0,0.0,33.0,0.0,1632.0,274.0,697.0
2023-04-20 22:00:00,1803.0,3669.0,0.0,34.0,0.0,1666.0,278.0,711.0
2023-04-20 23:00:00,1726.0,3671.0,0.0,34.0,0.0,1523.0,279.0,665.0
