Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
42408,2023-11-03 00:00:00,2024-07-17 00:00:00,3.1,57.91,611.0,3932.0,0.0,40.0,0.0,4063.0,339.0,569.0
42409,2023-11-03 01:00:00,2024-07-17 00:00:00,3.1,56.05,612.0,3932.0,0.0,40.0,0.0,3993.0,343.0,527.0
42410,2023-11-03 02:00:00,2024-07-17 00:00:00,3.1,57.78,617.0,3931.0,0.0,40.0,0.0,3957.0,339.0,551.0
42411,2023-11-03 03:00:00,2024-07-17 00:00:00,3.1,57.28,610.0,3934.0,0.0,40.0,0.0,3834.0,339.0,533.0
42412,2023-11-03 04:00:00,2024-07-17 00:00:00,3.1,59.49,613.0,3938.0,0.0,41.0,0.0,3743.0,330.0,560.0
42413,2023-11-03 05:00:00,2024-07-17 00:00:00,3.1,65.01,638.0,3941.0,0.0,41.0,0.0,3670.0,330.0,636.0
42414,2023-11-03 06:00:00,2024-07-17 00:00:00,3.1,71.92,679.0,3939.0,0.0,42.0,10.0,3734.0,329.0,749.0
42415,2023-11-03 07:00:00,2024-07-17 00:00:00,3.1,71.92,694.0,3938.0,0.0,42.0,352.0,3675.0,326.0,780.0
42416,2023-11-03 08:00:00,2024-07-17 00:00:00,3.1,69.23,709.0,3937.0,0.0,43.0,1158.0,3549.0,332.0,813.0
42417,2023-11-03 09:00:00,2024-07-17 00:00:00,3.1,65.31,682.0,3937.0,0.0,42.0,1990.0,3251.0,345.0,818.0
42418,2023-11-03 10:00:00,2024-07-17 00:00:00,3.1,64.1,662.0,3935.0,0.0,42.0,2076.0,3517.0,341.0,847.0
42419,2023-11-03 11:00:00,2024-07-17 00:00:00,3.1,65.17,678.0,3934.0,0.0,42.0,2287.0,3371.0,343.0,870.0
42420,2023-11-03 12:00:00,2024-07-17 00:00:00,3.1,66.22,685.0,3934.0,0.0,42.0,2497.0,3343.0,342.0,913.0
42421,2023-11-03 13:00:00,2024-07-17 00:00:00,3.1,63.62,681.0,3933.0,0.0,43.0,2306.0,3635.0,340.0,868.0
42422,2023-11-03 14:00:00,2024-07-17 00:00:00,3.1,71.26,684.0,3929.0,0.0,43.0,1343.0,3649.0,343.0,911.0
42423,2023-11-03 15:00:00,2024-07-17 00:00:00,3.1,76.18,685.0,3932.0,0.0,41.0,389.0,3763.0,351.0,891.0
42424,2023-11-03 16:00:00,2024-07-17 00:00:00,3.1,79.94,707.0,3936.0,0.0,37.0,6.0,3752.0,352.0,891.0
42425,2023-11-03 17:00:00,2024-07-17 00:00:00,3.1,77.43,741.0,3937.0,0.0,37.0,0.0,3901.0,355.0,845.0
42426,2023-11-03 18:00:00,2024-07-17 00:00:00,3.1,74.24,712.0,3938.0,0.0,37.0,0.0,3829.0,354.0,789.0
42427,2023-11-03 19:00:00,2024-07-17 00:00:00,3.1,71.88,641.0,3938.0,0.0,37.0,0.0,3854.0,352.0,789.0
42428,2023-11-03 20:00:00,2024-07-17 00:00:00,3.1,71.41,644.0,3937.0,0.0,36.0,0.0,3902.0,346.0,784.0
42429,2023-11-03 21:00:00,2024-07-17 00:00:00,3.1,69.58,622.0,3938.0,0.0,35.0,0.0,3895.0,346.0,761.0
42430,2023-11-03 22:00:00,2024-07-17 00:00:00,3.1,70.65,631.0,3937.0,0.0,37.0,0.0,3502.0,344.0,721.0
42431,2023-11-03 23:00:00,2024-07-17 00:00:00,3.1,65.82,562.0,3935.0,0.0,41.0,0.0,3067.0,343.0,619.0
