datetime,avg_hydro_production_forecast
2023-06-23T00:00:00.000000000,2270.87093
2023-06-23T01:00:00.000000000,2842.6782
2023-06-23T02:00:00.000000000,3290.22267
2023-06-23T03:00:00.000000000,3792.5284
2023-06-23T04:00:00.000000000,4422.69485
2023-06-23T05:00:00.000000000,4936.08297
2023-06-23T06:00:00.000000000,5537.33617
2023-06-23T07:00:00.000000000,5511.70542
2023-06-23T08:00:00.000000000,5080.61082
2023-06-23T09:00:00.000000000,4417.99917
2023-06-23T10:00:00.000000000,4013.92651
2023-06-23T11:00:00.000000000,3381.31828
2023-06-23T12:00:00.000000000,2917.90401
2023-06-23T13:00:00.000000000,2784.91867
2023-06-23T14:00:00.000000000,2825.36443
2023-06-23T15:00:00.000000000,2705.94143
2023-06-23T16:00:00.000000000,2711.63993
2023-06-23T17:00:00.000000000,2715.46851
2023-06-23T18:00:00.000000000,2645.08609
2023-06-23T19:00:00.000000000,2051.0639
2023-06-23T20:00:00.000000000,1731.78951
2023-06-23T21:00:00.000000000,1526.37194
2023-06-23T22:00:00.000000000,1507.2804
2023-06-23T23:00:00.000000000,2025.67841
2023-06-24T00:00:00.000000000,2309.85894
2023-06-24T01:00:00.000000000,2754.77753
2023-06-24T02:00:00.000000000,3071.84421
2023-06-24T03:00:00.000000000,3510.32713
2023-06-24T04:00:00.000000000,4104.66993
2023-06-24T05:00:00.000000000,4636.34545
2023-06-24T06:00:00.000000000,5281.71069
2023-06-24T07:00:00.000000000,5347.59571
2023-06-24T08:00:00.000000000,5007.19736
2023-06-24T09:00:00.000000000,4402.20752
2023-06-24T10:00:00.000000000,3962.10934
2023-06-24T11:00:00.000000000,3266.55138
2023-06-24T12:00:00.000000000,2680.32927
2023-06-24T13:00:00.000000000,2418.86298
2023-06-24T14:00:00.000000000,2348.57431
2023-06-24T15:00:00.000000000,2180.89627
2023-06-24T16:00:00.000000000,2213.60212
2023-06-24T17:00:00.000000000,2310.03904
2023-06-24T18:00:00.000000000,2352.28816
2023-06-24T19:00:00.000000000,1919.76838
2023-06-24T20:00:00.000000000,1774.79938
2023-06-24T21:00:00.000000000,1673.78482
2023-06-24T22:00:00.000000000,1676.10038
2023-06-24T23:00:00.000000000,2126.71846
2023-06-25T00:00:00.000000000,2288.3626
2023-06-25T01:00:00.000000000,2613.91136
2023-06-25T02:00:00.000000000,2816.22752
2023-06-25T03:00:00.000000000,3207.39306
2023-06-25T04:00:00.000000000,3786.64821
2023-06-25T05:00:00.000000000,4358.70313
2023-06-25T06:00:00.000000000,5062.97064
2023-06-25T07:00:00.000000000,5226.72295
2023-06-25T08:00:00.000000000,4979.22397
2023-06-25T09:00:00.000000000,4426.83325
2023-06-25T10:00:00.000000000,3949.67614
2023-06-25T11:00:00.000000000,3185.14236
2023-06-25T12:00:00.000000000,2475.45159
2023-06-25T13:00:00.000000000,2093.09974
2023-06-25T14:00:00.000000000,1925.93061
2023-06-25T15:00:00.000000000,1723.39557
2023-06-25T16:00:00.000000000,1786.91017
2023-06-25T17:00:00.000000000,1974.99558
2023-06-25T18:00:00.000000000,2125.19974
2023-06-25T19:00:00.000000000,1835.05027
2023-06-25T20:00:00.000000000,1831.32003
2023-06-25T21:00:00.000000000,1810.95903
2023-06-25T22:00:00.000000000,1815.4982
2023-06-25T23:00:00.000000000,2181.96865
2023-06-26T00:00:00.000000000,2267.1287
2023-06-26T01:00:00.000000000,2544.52057
2023-06-26T02:00:00.000000000,2701.12262
2023-06-26T03:00:00.000000000,3095.76455
2023-06-26T04:00:00.000000000,3704.21758
2023-06-26T05:00:00.000000000,4339.78449
2023-06-26T06:00:00.000000000,5117.59659
2023-06-26T07:00:00.000000000,5349.20758
2023-06-26T08:00:00.000000000,5148.00617
2023-06-26T09:00:00.000000000,4600.75607
2023-06-26T10:00:00.000000000,4077.31898
2023-06-26T11:00:00.000000000,3236.92055
2023-06-26T12:00:00.000000000,2425.30145
2023-06-26T13:00:00.000000000,1964.11269
2023-06-26T14:00:00.000000000,1744.68304
2023-06-26T15:00:00.000000000,1526.7755
2023-06-26T16:00:00.000000000,1615.36507
2023-06-26T17:00:00.000000000,1864.07345
2023-06-26T18:00:00.000000000,2075.60208
2023-06-26T19:00:00.000000000,1842.68505
2023-06-26T20:00:00.000000000,1895.52163
2023-06-26T21:00:00.000000000,1901.64428
2023-06-26T22:00:00.000000000,1893.3307
2023-06-26T23:00:00.000000000,2207.90862
