datetime,avg_coal_production_forecast
2023-06-23T00:00:00.000000000,3.55547
2023-06-23T01:00:00.000000000,3.65795
2023-06-23T02:00:00.000000000,3.81378
2023-06-23T03:00:00.000000000,3.79184
2023-06-23T04:00:00.000000000,4.16999
2023-06-23T05:00:00.000000000,4.23294
2023-06-23T06:00:00.000000000,4.23613
2023-06-23T07:00:00.000000000,4.10446
2023-06-23T08:00:00.000000000,4.21848
2023-06-23T09:00:00.000000000,4.18789
2023-06-23T10:00:00.000000000,4.10537
2023-06-23T11:00:00.000000000,4.03052
2023-06-23T12:00:00.000000000,4.16681
2023-06-23T13:00:00.000000000,4.10474
2023-06-23T14:00:00.000000000,4.40423
2023-06-23T15:00:00.000000000,4.34359
2023-06-23T16:00:00.000000000,4.23612
2023-06-23T17:00:00.000000000,4.00465
2023-06-23T18:00:00.000000000,4.02728
2023-06-23T19:00:00.000000000,3.83374
2023-06-23T20:00:00.000000000,4.05069
2023-06-23T21:00:00.000000000,4.14916
2023-06-23T22:00:00.000000000,4.10324
2023-06-23T23:00:00.000000000,4.28963
2023-06-24T00:00:00.000000000,3.99957
2023-06-24T01:00:00.000000000,4.09642
2023-06-24T02:00:00.000000000,4.2504
2023-06-24T03:00:00.000000000,4.22108
2023-06-24T04:00:00.000000000,4.59036
2023-06-24T05:00:00.000000000,4.65643
2023-06-24T06:00:00.000000000,4.66921
2023-06-24T07:00:00.000000000,4.5198
2023-06-24T08:00:00.000000000,4.63376
2023-06-24T09:00:00.000000000,4.59789
2023-06-24T10:00:00.000000000,4.51167
2023-06-24T11:00:00.000000000,4.43815
2023-06-24T12:00:00.000000000,4.56885
2023-06-24T13:00:00.000000000,4.49056
2023-06-24T14:00:00.000000000,4.78544
2023-06-24T15:00:00.000000000,4.73154
2023-06-24T16:00:00.000000000,4.62323
2023-06-24T17:00:00.000000000,4.38755
2023-06-24T18:00:00.000000000,4.42876
2023-06-24T19:00:00.000000000,4.23038
2023-06-24T20:00:00.000000000,4.44133
2023-06-24T21:00:00.000000000,4.54046
2023-06-24T22:00:00.000000000,4.49591
2023-06-24T23:00:00.000000000,4.68037
2023-06-25T00:00:00.000000000,4.41918
2023-06-25T01:00:00.000000000,4.51072
2023-06-25T02:00:00.000000000,4.66295
2023-06-25T03:00:00.000000000,4.62666
2023-06-25T04:00:00.000000000,4.98756
2023-06-25T05:00:00.000000000,5.05656
2023-06-25T06:00:00.000000000,5.0784
2023-06-25T07:00:00.000000000,4.91223
2023-06-25T08:00:00.000000000,5.02614
2023-06-25T09:00:00.000000000,4.98527
2023-06-25T10:00:00.000000000,4.89557
2023-06-25T11:00:00.000000000,4.82329
2023-06-25T12:00:00.000000000,4.94871
2023-06-25T13:00:00.000000000,4.8551
2023-06-25T14:00:00.000000000,5.14562
2023-06-25T15:00:00.000000000,5.09809
2023-06-25T16:00:00.000000000,4.989
2023-06-25T17:00:00.000000000,4.74934
2023-06-25T18:00:00.000000000,4.8081
2023-06-25T19:00:00.000000000,4.60515
2023-06-25T20:00:00.000000000,4.81043
2023-06-25T21:00:00.000000000,4.91019
2023-06-25T22:00:00.000000000,4.86694
2023-06-25T23:00:00.000000000,5.04956
2023-06-26T00:00:00.000000000,4.84535
2023-06-26T01:00:00.000000000,4.93149
2023-06-26T02:00:00.000000000,5.08195
2023-06-26T03:00:00.000000000,5.03857
2023-06-26T04:00:00.000000000,5.39097
2023-06-26T05:00:00.000000000,5.46295
2023-06-26T06:00:00.000000000,5.49399
2023-06-26T07:00:00.000000000,5.3108
2023-06-26T08:00:00.000000000,5.42466
2023-06-26T09:00:00.000000000,5.37871
2023-06-26T10:00:00.000000000,5.28547
2023-06-26T11:00:00.000000000,5.21446
2023-06-26T12:00:00.000000000,5.33452
2023-06-26T13:00:00.000000000,5.22535
2023-06-26T14:00:00.000000000,5.51143
2023-06-26T15:00:00.000000000,5.47038
2023-06-26T16:00:00.000000000,5.36048
2023-06-26T17:00:00.000000000,5.11678
2023-06-26T18:00:00.000000000,5.19337
2023-06-26T19:00:00.000000000,4.98578
2023-06-26T20:00:00.000000000,5.1853
2023-06-26T21:00:00.000000000,5.2857
2023-06-26T22:00:00.000000000,5.24377
2023-06-26T23:00:00.000000000,5.42452
