datetime,avg_solar_production_forecast
2023-06-27T00:00:00.000000000,11036.25995
2023-06-27T01:00:00.000000000,6677.43984
2023-06-27T02:00:00.000000000,1746.82992
2023-06-27T03:00:00.000000000,6.09
2023-06-27T04:00:00.000000000,0.0
2023-06-27T05:00:00.000000000,0.0
2023-06-27T06:00:00.000000000,0.0
2023-06-27T07:00:00.000000000,0.0
2023-06-27T08:00:00.000000000,0.0
2023-06-27T09:00:00.000000000,0.0
2023-06-27T10:00:00.000000000,0.0
2023-06-27T11:00:00.000000000,0.0
2023-06-27T12:00:00.000000000,45.7
2023-06-27T13:00:00.000000000,2600.85001
2023-06-27T14:00:00.000000000,8045.61038
2023-06-27T15:00:00.000000000,11741.29979
2023-06-27T16:00:00.000000000,13072.48003
2023-06-27T17:00:00.000000000,13704.60978
2023-06-27T18:00:00.000000000,14054.69937
2023-06-27T19:00:00.000000000,14132.87983
2023-06-27T20:00:00.000000000,14080.08997
2023-06-27T21:00:00.000000000,13935.2805
2023-06-27T22:00:00.000000000,13549.28029
2023-06-27T23:00:00.000000000,12807.84996
2023-06-28T00:00:00.000000000,11139.35834
2023-06-28T01:00:00.000000000,7689.46049
2023-06-28T02:00:00.000000000,5004.2378
2023-06-28T03:00:00.000000000,3289.14114
2023-06-28T04:00:00.000000000,2191.40949
2023-06-28T05:00:00.000000000,1426.68363
2023-06-28T06:00:00.000000000,880.23748
2023-06-28T07:00:00.000000000,0.0
2023-06-28T08:00:00.000000000,15.96687
2023-06-28T09:00:00.000000000,699.35622
2023-06-28T10:00:00.000000000,910.24404
2023-06-28T11:00:00.000000000,166.38593
2023-06-28T12:00:00.000000000,0.0
2023-06-28T13:00:00.000000000,883.34873
2023-06-28T14:00:00.000000000,3529.29707
2023-06-28T15:00:00.000000000,6254.87538
2023-06-28T16:00:00.000000000,8263.90383
2023-06-28T17:00:00.000000000,10487.45032
2023-06-28T18:00:00.000000000,11241.0937
2023-06-28T19:00:00.000000000,11731.71475
2023-06-28T20:00:00.000000000,12896.15351
2023-06-28T21:00:00.000000000,13850.52242
2023-06-28T22:00:00.000000000,14627.05991
2023-06-28T23:00:00.000000000,13966.81031
2023-06-29T00:00:00.000000000,12062.53381
2023-06-29T01:00:00.000000000,10249.67909
2023-06-29T02:00:00.000000000,7741.15117
2023-06-29T03:00:00.000000000,5089.25652
2023-06-29T04:00:00.000000000,2880.05413
2023-06-29T05:00:00.000000000,1491.33294
2023-06-29T06:00:00.000000000,1071.06929
2023-06-29T07:00:00.000000000,139.52668
2023-06-29T08:00:00.000000000,0.0
2023-06-29T09:00:00.000000000,0.0
2023-06-29T10:00:00.000000000,334.54956
2023-06-29T11:00:00.000000000,171.91234
2023-06-29T12:00:00.000000000,0.0
2023-06-29T13:00:00.000000000,0.0
2023-06-29T14:00:00.000000000,897.73237
2023-06-29T15:00:00.000000000,2985.12293
2023-06-29T16:00:00.000000000,6204.91998
2023-06-29T17:00:00.000000000,10114.15975
2023-06-29T18:00:00.000000000,11988.1786
2023-06-29T19:00:00.000000000,12490.47068
2023-06-29T20:00:00.000000000,12692.50903
2023-06-29T21:00:00.000000000,12129.10064
2023-06-29T22:00:00.000000000,12357.69015
2023-06-29T23:00:00.000000000,12916.32554
2023-06-30T00:00:00.000000000,12197.48244
2023-06-30T01:00:00.000000000,10695.18548
2023-06-30T02:00:00.000000000,8433.14181
2023-06-30T03:00:00.000000000,5775.69979
2023-06-30T04:00:00.000000000,3323.5642
2023-06-30T05:00:00.000000000,1630.54343
2023-06-30T06:00:00.000000000,1092.61093
2023-06-30T07:00:00.000000000,212.23139
2023-06-30T08:00:00.000000000,0.0
2023-06-30T09:00:00.000000000,0.0
2023-06-30T10:00:00.000000000,336.99913
2023-06-30T11:00:00.000000000,138.91718
2023-06-30T12:00:00.000000000,0.0
2023-06-30T13:00:00.000000000,0.0
2023-06-30T14:00:00.000000000,694.47004
2023-06-30T15:00:00.000000000,2282.30379
2023-06-30T16:00:00.000000000,4985.06213
2023-06-30T17:00:00.000000000,8694.47031
2023-06-30T18:00:00.000000000,10763.00215
2023-06-30T19:00:00.000000000,11695.73796
2023-06-30T20:00:00.000000000,12381.64598
2023-06-30T21:00:00.000000000,12056.75967
2023-06-30T22:00:00.000000000,12297.5463
2023-06-30T23:00:00.000000000,12895.06947
