datetime,avg_coal_production_forecast
2023-06-25T00:00:00.000000000,3.55547
2023-06-25T01:00:00.000000000,3.65795
2023-06-25T02:00:00.000000000,3.81378
2023-06-25T03:00:00.000000000,3.79184
2023-06-25T04:00:00.000000000,4.16999
2023-06-25T05:00:00.000000000,4.23294
2023-06-25T06:00:00.000000000,4.23613
2023-06-25T07:00:00.000000000,4.10446
2023-06-25T08:00:00.000000000,4.21848
2023-06-25T09:00:00.000000000,4.18789
2023-06-25T10:00:00.000000000,4.10537
2023-06-25T11:00:00.000000000,4.03052
2023-06-25T12:00:00.000000000,4.16681
2023-06-25T13:00:00.000000000,4.10474
2023-06-25T14:00:00.000000000,4.40423
2023-06-25T15:00:00.000000000,4.34359
2023-06-25T16:00:00.000000000,4.23612
2023-06-25T17:00:00.000000000,4.00465
2023-06-25T18:00:00.000000000,4.02728
2023-06-25T19:00:00.000000000,3.83374
2023-06-25T20:00:00.000000000,4.05069
2023-06-25T21:00:00.000000000,4.14916
2023-06-25T22:00:00.000000000,4.10324
2023-06-25T23:00:00.000000000,4.28963
2023-06-26T00:00:00.000000000,4.03931
2023-06-26T01:00:00.000000000,4.13566
2023-06-26T02:00:00.000000000,4.28947
2023-06-26T03:00:00.000000000,4.2595
2023-06-26T04:00:00.000000000,4.62798
2023-06-26T05:00:00.000000000,4.69432
2023-06-26T06:00:00.000000000,4.70796
2023-06-26T07:00:00.000000000,4.55696
2023-06-26T08:00:00.000000000,4.67092
2023-06-26T09:00:00.000000000,4.63457
2023-06-26T10:00:00.000000000,4.54803
2023-06-26T11:00:00.000000000,4.47463
2023-06-26T12:00:00.000000000,4.60482
2023-06-26T13:00:00.000000000,4.52509
2023-06-26T14:00:00.000000000,4.81955
2023-06-26T15:00:00.000000000,4.76626
2023-06-26T16:00:00.000000000,4.65787
2023-06-26T17:00:00.000000000,4.42182
2023-06-26T18:00:00.000000000,4.46469
2023-06-26T19:00:00.000000000,4.26587
2023-06-26T20:00:00.000000000,4.47628
2023-06-26T21:00:00.000000000,4.57548
2023-06-26T22:00:00.000000000,4.53105
2023-06-26T23:00:00.000000000,4.71533
2023-06-27T00:00:00.000000000,4.49603
2023-06-27T01:00:00.000000000,4.5866
2023-06-27T02:00:00.000000000,4.73851
2023-06-27T03:00:00.000000000,4.70094
2023-06-27T04:00:00.000000000,5.06031
2023-06-27T05:00:00.000000000,5.12984
2023-06-27T06:00:00.000000000,5.15334
2023-06-27T07:00:00.000000000,4.9841
2023-06-27T08:00:00.000000000,5.09801
2023-06-27T09:00:00.000000000,5.05622
2023-06-27T10:00:00.000000000,4.96588
2023-06-27T11:00:00.000000000,4.89384
2023-06-27T12:00:00.000000000,5.01828
2023-06-27T13:00:00.000000000,4.92187
2023-06-27T14:00:00.000000000,5.21159
2023-06-27T15:00:00.000000000,5.16523
2023-06-27T16:00:00.000000000,5.05599
2023-06-27T17:00:00.000000000,4.8156
2023-06-27T18:00:00.000000000,4.87757
2023-06-27T19:00:00.000000000,4.67379
2023-06-27T20:00:00.000000000,4.87803
2023-06-27T21:00:00.000000000,4.97791
2023-06-27T22:00:00.000000000,4.93489
2023-06-27T23:00:00.000000000,5.11718
2023-06-28T00:00:00.000000000,4.92745
2023-06-28T01:00:00.000000000,5.01256
2023-06-28T02:00:00.000000000,5.16267
2023-06-28T03:00:00.000000000,5.11793
2023-06-28T04:00:00.000000000,5.46869
2023-06-28T05:00:00.000000000,5.54124
2023-06-28T06:00:00.000000000,5.57406
2023-06-28T07:00:00.000000000,5.38758
2023-06-28T08:00:00.000000000,5.50144
2023-06-28T09:00:00.000000000,5.45451
2023-06-28T10:00:00.000000000,5.36058
2023-06-28T11:00:00.000000000,5.28982
2023-06-28T12:00:00.000000000,5.40884
2023-06-28T13:00:00.000000000,5.29668
2023-06-28T14:00:00.000000000,5.58191
2023-06-28T15:00:00.000000000,5.5421
2023-06-28T16:00:00.000000000,5.43205
2023-06-28T17:00:00.000000000,5.18757
2023-06-28T18:00:00.000000000,5.26759
2023-06-28T19:00:00.000000000,5.05911
2023-06-28T20:00:00.000000000,5.25752
2023-06-28T21:00:00.000000000,5.35804
2023-06-28T22:00:00.000000000,5.31636
2023-06-28T23:00:00.000000000,5.49676
