datetime,avg_nuclear_production_forecast
2023-06-25T00:00:00.000000000,2250.19653
2023-06-25T01:00:00.000000000,2254.37476
2023-06-25T02:00:00.000000000,2261.90913
2023-06-25T03:00:00.000000000,2267.42297
2023-06-25T04:00:00.000000000,2266.15684
2023-06-25T05:00:00.000000000,2263.36225
2023-06-25T06:00:00.000000000,2258.47684
2023-06-25T07:00:00.000000000,2258.04579
2023-06-25T08:00:00.000000000,2258.21777
2023-06-25T09:00:00.000000000,2258.07322
2023-06-25T10:00:00.000000000,2257.69227
2023-06-25T11:00:00.000000000,2257.04487
2023-06-25T12:00:00.000000000,2258.56392
2023-06-25T13:00:00.000000000,2258.74682
2023-06-25T14:00:00.000000000,2258.97968
2023-06-25T15:00:00.000000000,2257.99897
2023-06-25T16:00:00.000000000,2258.34949
2023-06-25T17:00:00.000000000,2258.03432
2023-06-25T18:00:00.000000000,2257.93714
2023-06-25T19:00:00.000000000,2256.61368
2023-06-25T20:00:00.000000000,2256.21976
2023-06-25T21:00:00.000000000,2256.43679
2023-06-25T22:00:00.000000000,2257.54021
2023-06-25T23:00:00.000000000,2256.93827
2023-06-26T00:00:00.000000000,2258.09629
2023-06-26T01:00:00.000000000,2262.298
2023-06-26T02:00:00.000000000,2269.86349
2023-06-26T03:00:00.000000000,2275.40299
2023-06-26T04:00:00.000000000,2274.14533
2023-06-26T05:00:00.000000000,2271.35101
2023-06-26T06:00:00.000000000,2266.4342
2023-06-26T07:00:00.000000000,2265.98977
2023-06-26T08:00:00.000000000,2266.14156
2023-06-26T09:00:00.000000000,2265.96561
2023-06-26T10:00:00.000000000,2265.5519
2023-06-26T11:00:00.000000000,2264.87161
2023-06-26T12:00:00.000000000,2266.36868
2023-06-26T13:00:00.000000000,2266.52593
2023-06-26T14:00:00.000000000,2266.73858
2023-06-26T15:00:00.000000000,2265.72852
2023-06-26T16:00:00.000000000,2266.06348
2023-06-26T17:00:00.000000000,2265.72852
2023-06-26T18:00:00.000000000,2265.62561
2023-06-26T19:00:00.000000000,2264.29096
2023-06-26T20:00:00.000000000,2263.88339
2023-06-26T21:00:00.000000000,2264.09059
2023-06-26T22:00:00.000000000,2265.19046
2023-06-26T23:00:00.000000000,2264.58197
2023-06-27T00:00:00.000000000,2265.27809
2023-06-27T01:00:00.000000000,2269.50124
2023-06-27T02:00:00.000000000,2277.09471
2023-06-27T03:00:00.000000000,2282.65795
2023-06-27T04:00:00.000000000,2281.40766
2023-06-27T05:00:00.000000000,2278.61362
2023-06-27T06:00:00.000000000,2273.66814
2023-06-27T07:00:00.000000000,2273.21171
2023-06-27T08:00:00.000000000,2273.3452
2023-06-27T09:00:00.000000000,2273.14073
2023-06-27T10:00:00.000000000,2272.69712
2023-06-27T11:00:00.000000000,2271.98708
2023-06-27T12:00:00.000000000,2273.46408
2023-06-27T13:00:00.000000000,2273.59799
2023-06-27T14:00:00.000000000,2273.79235
2023-06-27T15:00:00.000000000,2272.75568
2023-06-27T16:00:00.000000000,2273.0763
2023-06-27T17:00:00.000000000,2272.7236
2023-06-27T18:00:00.000000000,2272.6155
2023-06-27T19:00:00.000000000,2271.27075
2023-06-27T20:00:00.000000000,2270.85062
2023-06-27T21:00:00.000000000,2271.04854
2023-06-27T22:00:00.000000000,2272.14541
2023-06-27T23:00:00.000000000,2271.53091
2023-06-28T00:00:00.000000000,2271.78643
2023-06-28T01:00:00.000000000,2276.02895
2023-06-28T02:00:00.000000000,2283.64754
2023-06-28T03:00:00.000000000,2289.23263
2023-06-28T04:00:00.000000000,2287.98889
2023-06-28T05:00:00.000000000,2285.19512
2023-06-28T06:00:00.000000000,2280.22371
2023-06-28T07:00:00.000000000,2279.75635
2023-06-28T08:00:00.000000000,2279.87333
2023-06-28T09:00:00.000000000,2279.64292
2023-06-28T10:00:00.000000000,2279.17243
2023-06-28T11:00:00.000000000,2278.43522
2023-06-28T12:00:00.000000000,2279.89407
2023-06-28T13:00:00.000000000,2280.00695
2023-06-28T14:00:00.000000000,2280.18453
2023-06-28T15:00:00.000000000,2279.1237
2023-06-28T16:00:00.000000000,2279.43149
2023-06-28T17:00:00.000000000,2279.06241
2023-06-28T18:00:00.000000000,2278.94967
2023-06-28T19:00:00.000000000,2277.59591
2023-06-28T20:00:00.000000000,2277.16432
2023-06-28T21:00:00.000000000,2277.35404
2023-06-28T22:00:00.000000000,2278.44819
2023-06-28T23:00:00.000000000,2277.82795
