datetime,avg_coal_production_forecast
2023-07-03T00:00:00.000000000,3.55547
2023-07-03T01:00:00.000000000,3.65795
2023-07-03T02:00:00.000000000,3.81378
2023-07-03T03:00:00.000000000,3.79184
2023-07-03T04:00:00.000000000,4.16999
2023-07-03T05:00:00.000000000,4.23294
2023-07-03T06:00:00.000000000,4.23613
2023-07-03T07:00:00.000000000,4.10446
2023-07-03T08:00:00.000000000,4.21848
2023-07-03T09:00:00.000000000,4.18789
2023-07-03T10:00:00.000000000,4.10537
2023-07-03T11:00:00.000000000,4.03052
2023-07-03T12:00:00.000000000,4.16681
2023-07-03T13:00:00.000000000,4.10474
2023-07-03T14:00:00.000000000,4.40423
2023-07-03T15:00:00.000000000,4.34359
2023-07-03T16:00:00.000000000,4.23612
2023-07-03T17:00:00.000000000,4.00465
2023-07-03T18:00:00.000000000,4.02728
2023-07-03T19:00:00.000000000,3.83374
2023-07-03T20:00:00.000000000,4.05069
2023-07-03T21:00:00.000000000,4.14916
2023-07-03T22:00:00.000000000,4.10324
2023-07-03T23:00:00.000000000,4.28963
2023-07-04T00:00:00.000000000,4.08097
2023-07-04T01:00:00.000000000,4.17679
2023-07-04T02:00:00.000000000,4.33043
2023-07-04T03:00:00.000000000,4.29976
2023-07-04T04:00:00.000000000,4.66741
2023-07-04T05:00:00.000000000,4.73405
2023-07-04T06:00:00.000000000,4.74858
2023-07-04T07:00:00.000000000,4.59592
2023-07-04T08:00:00.000000000,4.70987
2023-07-04T09:00:00.000000000,4.67303
2023-07-04T10:00:00.000000000,4.58614
2023-07-04T11:00:00.000000000,4.51286
2023-07-04T12:00:00.000000000,4.64253
2023-07-04T13:00:00.000000000,4.56128
2023-07-04T14:00:00.000000000,4.85531
2023-07-04T15:00:00.000000000,4.80264
2023-07-04T16:00:00.000000000,4.69418
2023-07-04T17:00:00.000000000,4.45773
2023-07-04T18:00:00.000000000,4.50234
2023-07-04T19:00:00.000000000,4.30308
2023-07-04T20:00:00.000000000,4.51293
2023-07-04T21:00:00.000000000,4.61219
2023-07-04T22:00:00.000000000,4.56789
2023-07-04T23:00:00.000000000,4.75198
2023-07-05T00:00:00.000000000,4.57659
2023-07-05T01:00:00.000000000,4.66614
2023-07-05T02:00:00.000000000,4.81771
2023-07-05T03:00:00.000000000,4.7788
2023-07-05T04:00:00.000000000,5.13657
2023-07-05T05:00:00.000000000,5.20666
2023-07-05T06:00:00.000000000,5.23191
2023-07-05T07:00:00.000000000,5.05945
2023-07-05T08:00:00.000000000,5.17334
2023-07-05T09:00:00.000000000,5.13059
2023-07-05T10:00:00.000000000,5.03958
2023-07-05T11:00:00.000000000,4.96778
2023-07-05T12:00:00.000000000,5.09122
2023-07-05T13:00:00.000000000,4.99186
2023-07-05T14:00:00.000000000,5.28074
2023-07-05T15:00:00.000000000,5.2356
2023-07-05T16:00:00.000000000,5.12621
2023-07-05T17:00:00.000000000,4.88506
2023-07-05T18:00:00.000000000,4.9504
2023-07-05T19:00:00.000000000,4.74574
2023-07-05T20:00:00.000000000,4.94889
2023-07-05T21:00:00.000000000,5.04889
2023-07-05T22:00:00.000000000,5.00613
2023-07-05T23:00:00.000000000,5.18806
2023-07-06T00:00:00.000000000,5.04434
2023-07-06T01:00:00.000000000,5.12796
2023-07-06T02:00:00.000000000,5.27759
2023-07-06T03:00:00.000000000,5.2309
2023-07-06T04:00:00.000000000,5.57933
2023-07-06T05:00:00.000000000,5.6527
2023-07-06T06:00:00.000000000,5.68804
2023-07-06T07:00:00.000000000,5.4969
2023-07-06T08:00:00.000000000,5.61074
2023-07-06T09:00:00.000000000,5.56242
2023-07-06T10:00:00.000000000,5.46752
2023-07-06T11:00:00.000000000,5.39711
2023-07-06T12:00:00.000000000,5.51466
2023-07-06T13:00:00.000000000,5.39822
2023-07-06T14:00:00.000000000,5.68224
2023-07-06T15:00:00.000000000,5.64421
2023-07-06T16:00:00.000000000,5.53394
2023-07-06T17:00:00.000000000,5.28835
2023-07-06T18:00:00.000000000,5.37326
2023-07-06T19:00:00.000000000,5.16351
2023-07-06T20:00:00.000000000,5.36034
2023-07-06T21:00:00.000000000,5.46103
2023-07-06T22:00:00.000000000,5.41972
2023-07-06T23:00:00.000000000,5.5996
