datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,7022.52131
2023-06-27T01:00:00.000000000,7424.71024
2023-06-27T02:00:00.000000000,7958.16975
2023-06-27T03:00:00.000000000,8153.5713
2023-06-27T04:00:00.000000000,8202.17103
2023-06-27T05:00:00.000000000,8076.72296
2023-06-27T06:00:00.000000000,7786.69407
2023-06-27T07:00:00.000000000,7219.57874
2023-06-27T08:00:00.000000000,6775.92518
2023-06-27T09:00:00.000000000,6397.08615
2023-06-27T10:00:00.000000000,6235.76595
2023-06-27T11:00:00.000000000,6145.55646
2023-06-27T12:00:00.000000000,5939.90887
2023-06-27T13:00:00.000000000,5845.11746
2023-06-27T14:00:00.000000000,5712.07163
2023-06-27T15:00:00.000000000,5676.04452
2023-06-27T16:00:00.000000000,5704.22113
2023-06-27T17:00:00.000000000,5674.1484
2023-06-27T18:00:00.000000000,5748.86871
2023-06-27T19:00:00.000000000,5826.52718
2023-06-27T20:00:00.000000000,6005.16903
2023-06-27T21:00:00.000000000,6263.93006
2023-06-27T22:00:00.000000000,6720.79511
2023-06-27T23:00:00.000000000,7284.47892
2023-06-28T00:00:00.000000000,8192.10005
2023-06-28T01:00:00.000000000,8645.695
2023-06-28T02:00:00.000000000,9182.38217
2023-06-28T03:00:00.000000000,9309.00944
2023-06-28T04:00:00.000000000,9233.78061
2023-06-28T05:00:00.000000000,9000.18983
2023-06-28T06:00:00.000000000,8644.44229
2023-06-28T07:00:00.000000000,8062.258
2023-06-28T08:00:00.000000000,7666.08635
2023-06-28T09:00:00.000000000,7378.49999
2023-06-28T10:00:00.000000000,7292.59012
2023-06-28T11:00:00.000000000,7258.99493
2023-06-28T12:00:00.000000000,7028.06038
2023-06-28T13:00:00.000000000,6831.27464
2023-06-28T14:00:00.000000000,6509.77972
2023-06-28T15:00:00.000000000,6265.85119
2023-06-28T16:00:00.000000000,6084.4076
2023-06-28T17:00:00.000000000,5901.83862
2023-06-28T18:00:00.000000000,5916.792
2023-06-28T19:00:00.000000000,6037.57441
2023-06-28T20:00:00.000000000,6343.46647
2023-06-28T21:00:00.000000000,6779.82579
2023-06-28T22:00:00.000000000,7491.47926
2023-06-28T23:00:00.000000000,8259.48823
2023-06-29T00:00:00.000000000,9194.71682
2023-06-29T01:00:00.000000000,9754.79709
2023-06-29T02:00:00.000000000,10374.84701
2023-06-29T03:00:00.000000000,10512.73735
2023-06-29T04:00:00.000000000,10383.50992
2023-06-29T05:00:00.000000000,10081.25854
2023-06-29T06:00:00.000000000,9647.64033
2023-06-29T07:00:00.000000000,8992.64019
2023-06-29T08:00:00.000000000,8565.48942
2023-06-29T09:00:00.000000000,8295.60855
2023-06-29T10:00:00.000000000,8226.34471
2023-06-29T11:00:00.000000000,8215.93043
2023-06-29T12:00:00.000000000,7962.43716
2023-06-29T13:00:00.000000000,7700.96836
2023-06-29T14:00:00.000000000,7262.15362
2023-06-29T15:00:00.000000000,6893.46401
2023-06-29T16:00:00.000000000,6571.1366
2023-06-29T17:00:00.000000000,6267.76702
2023-06-29T18:00:00.000000000,6218.13132
2023-06-29T19:00:00.000000000,6339.43247
2023-06-29T20:00:00.000000000,6706.31386
2023-06-29T21:00:00.000000000,7241.59712
2023-06-29T22:00:00.000000000,8139.80507
2023-06-29T23:00:00.000000000,9073.3558
2023-06-30T00:00:00.000000000,10065.87583
2023-06-30T01:00:00.000000000,10758.58398
2023-06-30T02:00:00.000000000,11504.33357
2023-06-30T03:00:00.000000000,11699.88062
2023-06-30T04:00:00.000000000,11560.96644
2023-06-30T05:00:00.000000000,11219.00559
2023-06-30T06:00:00.000000000,10708.55192
2023-06-30T07:00:00.000000000,9956.0742
2023-06-30T08:00:00.000000000,9459.4974
2023-06-30T09:00:00.000000000,9167.72851
2023-06-30T10:00:00.000000000,9082.03008
2023-06-30T11:00:00.000000000,9074.32963
2023-06-30T12:00:00.000000000,8798.71341
2023-06-30T13:00:00.000000000,8492.65614
2023-06-30T14:00:00.000000000,7976.07304
2023-06-30T15:00:00.000000000,7529.55937
2023-06-30T16:00:00.000000000,7106.37363
2023-06-30T17:00:00.000000000,6701.40039
2023-06-30T18:00:00.000000000,6585.00551
2023-06-30T19:00:00.000000000,6681.65857
2023-06-30T20:00:00.000000000,7069.5955
2023-06-30T21:00:00.000000000,7655.7812
2023-06-30T22:00:00.000000000,8695.23749
2023-06-30T23:00:00.000000000,9766.41559
