datetime,avg_other_production_forecast
2023-07-03T00:00:00.000000000,816.19959
2023-07-03T01:00:00.000000000,885.01646
2023-07-03T02:00:00.000000000,954.79627
2023-07-03T03:00:00.000000000,1063.35607
2023-07-03T04:00:00.000000000,1169.05661
2023-07-03T05:00:00.000000000,1224.0035
2023-07-03T06:00:00.000000000,1259.47963
2023-07-03T07:00:00.000000000,1248.88421
2023-07-03T08:00:00.000000000,1262.54102
2023-07-03T09:00:00.000000000,1260.41681
2023-07-03T10:00:00.000000000,1256.96214
2023-07-03T11:00:00.000000000,1235.80072
2023-07-03T12:00:00.000000000,1181.84239
2023-07-03T13:00:00.000000000,1098.58954
2023-07-03T14:00:00.000000000,973.85185
2023-07-03T15:00:00.000000000,841.96962
2023-07-03T16:00:00.000000000,752.13463
2023-07-03T17:00:00.000000000,711.05033
2023-07-03T18:00:00.000000000,743.92072
2023-07-03T19:00:00.000000000,827.79461
2023-07-03T20:00:00.000000000,921.26432
2023-07-03T21:00:00.000000000,1000.69132
2023-07-03T22:00:00.000000000,1065.17159
2023-07-03T23:00:00.000000000,1134.05823
2023-07-04T00:00:00.000000000,70.02625
2023-07-04T01:00:00.000000000,71.15327
2023-07-04T02:00:00.000000000,68.10717
2023-07-04T03:00:00.000000000,81.6071
2023-07-04T04:00:00.000000000,77.06076
2023-07-04T05:00:00.000000000,80.97777
2023-07-04T06:00:00.000000000,114.38964
2023-07-04T07:00:00.000000000,138.95696
2023-07-04T08:00:00.000000000,128.55846
2023-07-04T09:00:00.000000000,111.49196
2023-07-04T10:00:00.000000000,123.45093
2023-07-04T11:00:00.000000000,123.51561
2023-07-04T12:00:00.000000000,102.04135
2023-07-04T13:00:00.000000000,71.29098
2023-07-04T14:00:00.000000000,48.54467
2023-07-04T15:00:00.000000000,40.04771
2023-07-04T16:00:00.000000000,49.08399
2023-07-04T17:00:00.000000000,81.18597
2023-07-04T18:00:00.000000000,89.80585
2023-07-04T19:00:00.000000000,75.76822
2023-07-04T20:00:00.000000000,68.66502
2023-07-04T21:00:00.000000000,87.871
2023-07-04T22:00:00.000000000,83.95604
2023-07-04T23:00:00.000000000,75.21668
2023-07-05T00:00:00.000000000,70.02625
2023-07-05T01:00:00.000000000,71.15327
2023-07-05T02:00:00.000000000,68.10717
2023-07-05T03:00:00.000000000,81.6071
2023-07-05T04:00:00.000000000,77.06076
2023-07-05T05:00:00.000000000,80.97777
2023-07-05T06:00:00.000000000,114.38964
2023-07-05T07:00:00.000000000,138.95696
2023-07-05T08:00:00.000000000,128.55846
2023-07-05T09:00:00.000000000,111.49196
2023-07-05T10:00:00.000000000,123.45093
2023-07-05T11:00:00.000000000,123.51561
2023-07-05T12:00:00.000000000,102.04135
2023-07-05T13:00:00.000000000,71.29098
2023-07-05T14:00:00.000000000,48.54467
2023-07-05T15:00:00.000000000,40.04771
2023-07-05T16:00:00.000000000,49.08399
2023-07-05T17:00:00.000000000,81.18597
2023-07-05T18:00:00.000000000,89.80585
2023-07-05T19:00:00.000000000,75.76822
2023-07-05T20:00:00.000000000,68.66502
2023-07-05T21:00:00.000000000,87.871
2023-07-05T22:00:00.000000000,83.95604
2023-07-05T23:00:00.000000000,75.21668
2023-07-06T00:00:00.000000000,70.02625
2023-07-06T01:00:00.000000000,71.15327
2023-07-06T02:00:00.000000000,68.10717
2023-07-06T03:00:00.000000000,81.6071
2023-07-06T04:00:00.000000000,77.06076
2023-07-06T05:00:00.000000000,80.97777
2023-07-06T06:00:00.000000000,114.38964
2023-07-06T07:00:00.000000000,138.95696
2023-07-06T08:00:00.000000000,128.55846
2023-07-06T09:00:00.000000000,111.49196
2023-07-06T10:00:00.000000000,123.45093
2023-07-06T11:00:00.000000000,123.51561
2023-07-06T12:00:00.000000000,102.04135
2023-07-06T13:00:00.000000000,71.29098
2023-07-06T14:00:00.000000000,48.54467
2023-07-06T15:00:00.000000000,40.04771
2023-07-06T16:00:00.000000000,49.08399
2023-07-06T17:00:00.000000000,81.18597
2023-07-06T18:00:00.000000000,89.80585
2023-07-06T19:00:00.000000000,75.76822
2023-07-06T20:00:00.000000000,68.66502
2023-07-06T21:00:00.000000000,87.871
2023-07-06T22:00:00.000000000,83.95604
2023-07-06T23:00:00.000000000,75.21668
