datetime,avg_nuclear_production_forecast
2023-06-23T00:00:00.000000000,2266.65546
2023-06-23T01:00:00.000000000,2270.8827
2023-06-23T02:00:00.000000000,2278.48149
2023-06-23T03:00:00.000000000,2284.04938
2023-06-23T04:00:00.000000000,2282.80045
2023-06-23T05:00:00.000000000,2280.00641
2023-06-23T06:00:00.000000000,2275.05548
2023-06-23T07:00:00.000000000,2274.59658
2023-06-23T08:00:00.000000000,2274.7268
2023-06-23T09:00:00.000000000,2274.51673
2023-06-23T10:00:00.000000000,2274.06753
2023-06-23T11:00:00.000000000,2273.35161
2023-06-23T12:00:00.000000000,2274.8248
2023-06-23T13:00:00.000000000,2274.95447
2023-06-23T14:00:00.000000000,2275.14515
2023-06-23T15:00:00.000000000,2274.10329
2023-06-23T16:00:00.000000000,2274.42132
2023-06-23T17:00:00.000000000,2274.06507
2023-06-23T18:00:00.000000000,2273.95587
2023-06-23T19:00:00.000000000,2272.60922
2023-06-23T20:00:00.000000000,2272.18663
2023-06-23T21:00:00.000000000,2272.38291
2023-06-23T22:00:00.000000000,2273.47924
2023-06-23T23:00:00.000000000,2272.86337
2023-06-24T00:00:00.000000000,2257.51469
2023-06-24T01:00:00.000000000,2261.71463
2023-06-24T02:00:00.000000000,2269.27766
2023-06-24T03:00:00.000000000,2274.81552
2023-06-24T04:00:00.000000000,2273.55704
2023-06-24T05:00:00.000000000,2270.76272
2023-06-24T06:00:00.000000000,2265.84809
2023-06-24T07:00:00.000000000,2265.40476
2023-06-24T08:00:00.000000000,2265.55818
2023-06-24T09:00:00.000000000,2265.38456
2023-06-24T10:00:00.000000000,2264.97316
2023-06-24T11:00:00.000000000,2264.29533
2023-06-24T12:00:00.000000000,2265.79404
2023-06-24T13:00:00.000000000,2265.95319
2023-06-24T14:00:00.000000000,2266.16735
2023-06-24T15:00:00.000000000,2265.15948
2023-06-24T16:00:00.000000000,2265.49553
2023-06-24T17:00:00.000000000,2265.16207
2023-06-24T18:00:00.000000000,2265.05943
2023-06-24T19:00:00.000000000,2263.72587
2023-06-24T20:00:00.000000000,2263.31912
2023-06-24T21:00:00.000000000,2263.52687
2023-06-24T22:00:00.000000000,2264.62729
2023-06-24T23:00:00.000000000,2264.01906
2023-06-25T00:00:00.000000000,2248.87608
2023-06-25T01:00:00.000000000,2253.05049
2023-06-25T02:00:00.000000000,2260.57967
2023-06-25T03:00:00.000000000,2266.08914
2023-06-25T04:00:00.000000000,2264.82193
2023-06-25T05:00:00.000000000,2262.02706
2023-06-25T06:00:00.000000000,2257.14683
2023-06-25T07:00:00.000000000,2256.71797
2023-06-25T08:00:00.000000000,2256.89336
2023-06-25T09:00:00.000000000,2256.75414
2023-06-25T10:00:00.000000000,2256.37864
2023-06-25T11:00:00.000000000,2255.73684
2023-06-25T12:00:00.000000000,2257.25944
2023-06-25T13:00:00.000000000,2257.44685
2023-06-25T14:00:00.000000000,2257.68285
2023-06-25T15:00:00.000000000,2256.70705
2023-06-25T16:00:00.000000000,2257.0603
2023-06-25T17:00:00.000000000,2256.74827
2023-06-25T18:00:00.000000000,2256.6519
2023-06-25T19:00:00.000000000,2255.33036
2023-06-25T20:00:00.000000000,2254.9389
2023-06-25T21:00:00.000000000,2255.15756
2023-06-25T22:00:00.000000000,2256.26153
2023-06-25T23:00:00.000000000,2255.66095
2023-06-26T00:00:00.000000000,2256.86961
2023-06-26T01:00:00.000000000,2261.06778
2023-06-26T02:00:00.000000000,2268.62822
2023-06-26T03:00:00.000000000,2274.16389
2023-06-26T04:00:00.000000000,2272.90487
2023-06-26T05:00:00.000000000,2270.11055
2023-06-26T06:00:00.000000000,2265.19838
2023-06-26T07:00:00.000000000,2264.75614
2023-06-26T08:00:00.000000000,2264.91119
2023-06-26T09:00:00.000000000,2264.74003
2023-06-26T10:00:00.000000000,2264.33164
2023-06-26T11:00:00.000000000,2263.6564
2023-06-26T12:00:00.000000000,2265.15675
2023-06-26T13:00:00.000000000,2265.31795
2023-06-26T14:00:00.000000000,2265.53375
2023-06-26T15:00:00.000000000,2264.52833
2023-06-26T16:00:00.000000000,2264.8656
2023-06-26T17:00:00.000000000,2264.53392
2023-06-26T18:00:00.000000000,2264.43182
2023-06-26T19:00:00.000000000,2263.09882
2023-06-26T20:00:00.000000000,2262.69343
2023-06-26T21:00:00.000000000,2262.90199
2023-06-26T22:00:00.000000000,2264.00241
2023-06-26T23:00:00.000000000,2263.39501
