datetime,avg_nat_gas_production_forecast
2023-06-24T00:00:00.000000000,6821.43063
2023-06-24T01:00:00.000000000,6899.22021
2023-06-24T02:00:00.000000000,7303.94261
2023-06-24T03:00:00.000000000,7620.58317
2023-06-24T04:00:00.000000000,7947.50386
2023-06-24T05:00:00.000000000,8169.08738
2023-06-24T06:00:00.000000000,8213.25373
2023-06-24T07:00:00.000000000,7854.77189
2023-06-24T08:00:00.000000000,7491.22614
2023-06-24T09:00:00.000000000,6990.24779
2023-06-24T10:00:00.000000000,6630.45944
2023-06-24T11:00:00.000000000,6332.2053
2023-06-24T12:00:00.000000000,6052.16668
2023-06-24T13:00:00.000000000,5973.76931
2023-06-24T14:00:00.000000000,5998.18626
2023-06-24T15:00:00.000000000,6192.07818
2023-06-24T16:00:00.000000000,6546.13194
2023-06-24T17:00:00.000000000,6842.26564
2023-06-24T18:00:00.000000000,7167.52249
2023-06-24T19:00:00.000000000,7320.27413
2023-06-24T20:00:00.000000000,7378.4909
2023-06-24T21:00:00.000000000,7321.21538
2023-06-24T22:00:00.000000000,7357.97153
2023-06-24T23:00:00.000000000,7488.98672
2023-06-25T00:00:00.000000000,7973.24704
2023-06-25T01:00:00.000000000,7988.23718
2023-06-25T02:00:00.000000000,8343.75585
2023-06-25T03:00:00.000000000,8617.01291
2023-06-25T04:00:00.000000000,8887.58872
2023-06-25T05:00:00.000000000,9077.43376
2023-06-25T06:00:00.000000000,9112.77881
2023-06-25T07:00:00.000000000,8740.52317
2023-06-25T08:00:00.000000000,8383.08109
2023-06-25T09:00:00.000000000,7883.26528
2023-06-25T10:00:00.000000000,7505.9571
2023-06-25T11:00:00.000000000,7190.19868
2023-06-25T12:00:00.000000000,6882.59502
2023-06-25T13:00:00.000000000,6757.47775
2023-06-25T14:00:00.000000000,6729.11547
2023-06-25T15:00:00.000000000,6875.49479
2023-06-25T16:00:00.000000000,7209.98445
2023-06-25T17:00:00.000000000,7532.4369
2023-06-25T18:00:00.000000000,7928.02274
2023-06-25T19:00:00.000000000,8173.07136
2023-06-25T20:00:00.000000000,8316.64325
2023-06-25T21:00:00.000000000,8310.34254
2023-06-25T22:00:00.000000000,8435.98841
2023-06-25T23:00:00.000000000,8598.64582
2023-06-26T00:00:00.000000000,9022.4401
2023-06-26T01:00:00.000000000,9360.5693
2023-06-26T02:00:00.000000000,9928.46369
2023-06-26T03:00:00.000000000,10206.45348
2023-06-26T04:00:00.000000000,10325.27649
2023-06-26T05:00:00.000000000,10295.28484
2023-06-26T06:00:00.000000000,10078.02709
2023-06-26T07:00:00.000000000,9498.85978
2023-06-26T08:00:00.000000000,9033.3917
2023-06-26T09:00:00.000000000,8582.47117
2023-06-26T10:00:00.000000000,8296.77563
2023-06-26T11:00:00.000000000,8095.18326
2023-06-26T12:00:00.000000000,7798.47474
2023-06-26T13:00:00.000000000,7606.49713
2023-06-26T14:00:00.000000000,7393.48331
2023-06-26T15:00:00.000000000,7316.6721
2023-06-26T16:00:00.000000000,7351.14261
2023-06-26T17:00:00.000000000,7373.52702
2023-06-26T18:00:00.000000000,7551.44285
2023-06-26T19:00:00.000000000,7722.40471
2023-06-26T20:00:00.000000000,7951.45677
2023-06-26T21:00:00.000000000,8171.90883
2023-06-26T22:00:00.000000000,8680.82634
2023-06-26T23:00:00.000000000,9231.19637
2023-06-27T00:00:00.000000000,9938.6385
2023-06-27T01:00:00.000000000,10516.45457
2023-06-27T02:00:00.000000000,11257.30547
2023-06-27T03:00:00.000000000,11562.20627
2023-06-27T04:00:00.000000000,11592.4139
2023-06-27T05:00:00.000000000,11423.26102
2023-06-27T06:00:00.000000000,11034.0691
2023-06-27T07:00:00.000000000,10302.37598
2023-06-27T08:00:00.000000000,9751.94305
2023-06-27T09:00:00.000000000,9323.99579
2023-06-27T10:00:00.000000000,9086.97273
2023-06-27T11:00:00.000000000,8953.06183
2023-06-27T12:00:00.000000000,8653.1931
2023-06-27T13:00:00.000000000,8403.06163
2023-06-27T14:00:00.000000000,8048.95937
2023-06-27T15:00:00.000000000,7808.62833
2023-06-27T16:00:00.000000000,7625.85321
2023-06-27T17:00:00.000000000,7430.46985
2023-06-27T18:00:00.000000000,7452.3215
2023-06-27T19:00:00.000000000,7567.47199
2023-06-27T20:00:00.000000000,7852.40818
2023-06-27T21:00:00.000000000,8223.89081
2023-06-27T22:00:00.000000000,9008.72996
2023-06-27T23:00:00.000000000,9837.5369
