datetime,avg_solar_production_forecast
2023-07-03T00:00:00.000000000,11017.76978
2023-07-03T01:00:00.000000000,6613.3201
2023-07-03T02:00:00.000000000,1717.30998
2023-07-03T03:00:00.000000000,6.13
2023-07-03T04:00:00.000000000,0.0
2023-07-03T05:00:00.000000000,0.0
2023-07-03T06:00:00.000000000,0.0
2023-07-03T07:00:00.000000000,0.0
2023-07-03T08:00:00.000000000,0.0
2023-07-03T09:00:00.000000000,0.0
2023-07-03T10:00:00.000000000,0.0
2023-07-03T11:00:00.000000000,0.0
2023-07-03T12:00:00.000000000,24.97
2023-07-03T13:00:00.000000000,2431.82009
2023-07-03T14:00:00.000000000,7907.91018
2023-07-03T15:00:00.000000000,11809.36993
2023-07-03T16:00:00.000000000,13296.05024
2023-07-03T17:00:00.000000000,14003.37934
2023-07-03T18:00:00.000000000,14345.16003
2023-07-03T19:00:00.000000000,14442.70029
2023-07-03T20:00:00.000000000,14394.16052
2023-07-03T21:00:00.000000000,14196.98045
2023-07-03T22:00:00.000000000,13709.4306
2023-07-03T23:00:00.000000000,12929.53018
2023-07-04T00:00:00.000000000,11996.87408
2023-07-04T01:00:00.000000000,8456.93822
2023-07-04T02:00:00.000000000,5548.2282
2023-07-04T03:00:00.000000000,3587.80209
2023-07-04T04:00:00.000000000,2316.18681
2023-07-04T05:00:00.000000000,1474.75859
2023-07-04T06:00:00.000000000,946.97219
2023-07-04T07:00:00.000000000,9.79258
2023-07-04T08:00:00.000000000,0.0
2023-07-04T09:00:00.000000000,570.04528
2023-07-04T10:00:00.000000000,830.22802
2023-07-04T11:00:00.000000000,153.63726
2023-07-04T12:00:00.000000000,0.0
2023-07-04T13:00:00.000000000,884.10298
2023-07-04T14:00:00.000000000,3449.2255
2023-07-04T15:00:00.000000000,6154.47794
2023-07-04T16:00:00.000000000,8336.40422
2023-07-04T17:00:00.000000000,10882.7
2023-07-04T18:00:00.000000000,11870.44638
2023-07-04T19:00:00.000000000,12438.41653
2023-07-04T20:00:00.000000000,13593.24155
2023-07-04T21:00:00.000000000,14481.75465
2023-07-04T22:00:00.000000000,15281.4971
2023-07-04T23:00:00.000000000,14749.91903
2023-07-05T00:00:00.000000000,13273.28766
2023-07-05T01:00:00.000000000,11400.10496
2023-07-05T02:00:00.000000000,8648.34573
2023-07-05T03:00:00.000000000,5668.73829
2023-07-05T04:00:00.000000000,3167.68889
2023-07-05T05:00:00.000000000,1597.65836
2023-07-05T06:00:00.000000000,1168.15003
2023-07-05T07:00:00.000000000,177.12106
2023-07-05T08:00:00.000000000,0.0
2023-07-05T09:00:00.000000000,0.0
2023-07-05T10:00:00.000000000,231.8013
2023-07-05T11:00:00.000000000,145.19878
2023-07-05T12:00:00.000000000,0.0
2023-07-05T13:00:00.000000000,0.0
2023-07-05T14:00:00.000000000,764.80856
2023-07-05T15:00:00.000000000,2695.19433
2023-07-05T16:00:00.000000000,5996.34069
2023-07-05T17:00:00.000000000,10274.59622
2023-07-05T18:00:00.000000000,12510.69373
2023-07-05T19:00:00.000000000,13237.99
2023-07-05T20:00:00.000000000,13572.59366
2023-07-05T21:00:00.000000000,13003.82721
2023-07-05T22:00:00.000000000,13275.26366
2023-07-05T23:00:00.000000000,14006.85785
2023-07-06T00:00:00.000000000,13175.46922
2023-07-06T01:00:00.000000000,11600.98115
2023-07-06T02:00:00.000000000,9145.34831
2023-07-06T03:00:00.000000000,6250.47981
2023-07-06T04:00:00.000000000,3591.51375
2023-07-06T05:00:00.000000000,1761.90892
2023-07-06T06:00:00.000000000,1193.77467
2023-07-06T07:00:00.000000000,239.83201
2023-07-06T08:00:00.000000000,0.0
2023-07-06T09:00:00.000000000,0.0
2023-07-06T10:00:00.000000000,257.80356
2023-07-06T11:00:00.000000000,117.5289
2023-07-06T12:00:00.000000000,0.0
2023-07-06T13:00:00.000000000,0.0
2023-07-06T14:00:00.000000000,618.1343
2023-07-06T15:00:00.000000000,2084.35573
2023-07-06T16:00:00.000000000,4829.59713
2023-07-06T17:00:00.000000000,8803.09096
2023-07-06T18:00:00.000000000,11142.33867
2023-07-06T19:00:00.000000000,12262.38812
2023-07-06T20:00:00.000000000,13085.3467
2023-07-06T21:00:00.000000000,12792.07151
2023-07-06T22:00:00.000000000,13082.64775
2023-07-06T23:00:00.000000000,13805.2332
