datetime,avg_other_production_forecast
2023-06-27T00:00:00.000000000,45221.77838
2023-06-27T01:00:00.000000000,27366.3699
2023-06-27T02:00:00.000000000,7168.68913
2023-06-27T03:00:00.000000000,37.94699
2023-06-27T04:00:00.000000000,13.0
2023-06-27T05:00:00.000000000,13.0
2023-06-27T06:00:00.000000000,13.0
2023-06-27T07:00:00.000000000,13.0
2023-06-27T08:00:00.000000000,13.0
2023-06-27T09:00:00.000000000,13.0
2023-06-27T10:00:00.000000000,13.0
2023-06-27T11:00:00.000000000,13.0
2023-06-27T12:00:00.000000000,200.20483
2023-06-27T13:00:00.000000000,10667.08451
2023-06-27T14:00:00.000000000,32970.91992
2023-06-27T15:00:00.000000000,48109.88995
2023-06-27T16:00:00.000000000,53562.91699
2023-06-27T17:00:00.000000000,56152.36646
2023-06-27T18:00:00.000000000,57586.47168
2023-06-27T19:00:00.000000000,57906.7262
2023-06-27T20:00:00.000000000,57690.47528
2023-06-27T21:00:00.000000000,57097.2807
2023-06-27T22:00:00.000000000,55516.07526
2023-06-27T23:00:00.000000000,52478.89203
2023-06-28T00:00:00.000000000,59761.99231
2023-06-28T01:00:00.000000000,58702.24713
2023-06-28T02:00:00.000000000,58780.66876
2023-06-28T03:00:00.000000000,57743.20081
2023-06-28T04:00:00.000000000,57599.19781
2023-06-28T05:00:00.000000000,56266.45032
2023-06-28T06:00:00.000000000,56258.06134
2023-06-28T07:00:00.000000000,55107.60938
2023-06-28T08:00:00.000000000,55564.09009
2023-06-28T09:00:00.000000000,55897.49097
2023-06-28T10:00:00.000000000,53151.18268
2023-06-28T11:00:00.000000000,55481.35724
2023-06-28T12:00:00.000000000,53435.99286
2023-06-28T13:00:00.000000000,53636.79395
2023-06-28T14:00:00.000000000,52609.53595
2023-06-28T15:00:00.000000000,52572.75311
2023-06-28T16:00:00.000000000,51711.58856
2023-06-28T17:00:00.000000000,50641.5141
2023-06-28T18:00:00.000000000,47825.17316
2023-06-28T19:00:00.000000000,49052.70306
2023-06-28T20:00:00.000000000,48774.56982
2023-06-28T21:00:00.000000000,46352.61975
2023-06-28T22:00:00.000000000,44719.65375
2023-06-28T23:00:00.000000000,44134.51611
2023-06-29T00:00:00.000000000,54923.98572
2023-06-29T01:00:00.000000000,53950.02911
2023-06-29T02:00:00.000000000,54022.08508
2023-06-29T03:00:00.000000000,53068.64178
2023-06-29T04:00:00.000000000,52936.35846
2023-06-29T05:00:00.000000000,51711.54706
2023-06-29T06:00:00.000000000,51703.80658
2023-06-29T07:00:00.000000000,50646.59833
2023-06-29T08:00:00.000000000,51066.02124
2023-06-29T09:00:00.000000000,51372.48608
2023-06-29T10:00:00.000000000,48848.62836
2023-06-29T11:00:00.000000000,50989.97571
2023-06-29T12:00:00.000000000,49110.42462
2023-06-29T13:00:00.000000000,49294.97693
2023-06-29T14:00:00.000000000,48350.92389
2023-06-29T15:00:00.000000000,48317.10339
2023-06-29T16:00:00.000000000,47525.76398
2023-06-29T17:00:00.000000000,46542.35486
2023-06-29T18:00:00.000000000,43954.17126
2023-06-29T19:00:00.000000000,45082.32526
2023-06-29T20:00:00.000000000,44826.573
2023-06-29T21:00:00.000000000,42601.01941
2023-06-29T22:00:00.000000000,41100.29523
2023-06-29T23:00:00.000000000,40562.56284
2023-06-30T00:00:00.000000000,50475.29095
2023-06-30T01:00:00.000000000,49580.2229
2023-06-30T02:00:00.000000000,49646.42682
2023-06-30T03:00:00.000000000,48770.24823
2023-06-30T04:00:00.000000000,48648.73517
2023-06-30T05:00:00.000000000,47523.18036
2023-06-30T06:00:00.000000000,47516.0365
2023-06-30T07:00:00.000000000,46544.55975
2023-06-30T08:00:00.000000000,46929.91315
2023-06-30T09:00:00.000000000,47211.60535
2023-06-30T10:00:00.000000000,44892.29962
2023-06-30T11:00:00.000000000,46860.01538
2023-06-30T12:00:00.000000000,45132.92889
2023-06-30T13:00:00.000000000,45302.55017
2023-06-30T14:00:00.000000000,44434.99921
2023-06-30T15:00:00.000000000,44403.90759
2023-06-30T16:00:00.000000000,43676.77991
2023-06-30T17:00:00.000000000,42773.05829
2023-06-30T18:00:00.000000000,40394.66916
2023-06-30T19:00:00.000000000,41431.44193
2023-06-30T20:00:00.000000000,41196.27301
2023-06-30T21:00:00.000000000,39151.30811
2023-06-30T22:00:00.000000000,37772.19037
2023-06-30T23:00:00.000000000,37278.04486
