datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,2298.7916
2023-06-27T01:00:00.000000000,2278.13939
2023-06-27T02:00:00.000000000,2172.23311
2023-06-27T03:00:00.000000000,2040.90781
2023-06-27T04:00:00.000000000,1901.89805
2023-06-27T05:00:00.000000000,1750.35085
2023-06-27T06:00:00.000000000,1578.96743
2023-06-27T07:00:00.000000000,1479.02591
2023-06-27T08:00:00.000000000,1441.32704
2023-06-27T09:00:00.000000000,1366.64967
2023-06-27T10:00:00.000000000,1284.82046
2023-06-27T11:00:00.000000000,1250.21852
2023-06-27T12:00:00.000000000,1328.10261
2023-06-27T13:00:00.000000000,1424.3075
2023-06-27T14:00:00.000000000,1481.59374
2023-06-27T15:00:00.000000000,1594.93687
2023-06-27T16:00:00.000000000,1673.07138
2023-06-27T17:00:00.000000000,1776.55077
2023-06-27T18:00:00.000000000,1933.78108
2023-06-27T19:00:00.000000000,2073.91278
2023-06-27T20:00:00.000000000,2167.02281
2023-06-27T21:00:00.000000000,2223.1255
2023-06-27T22:00:00.000000000,2258.17746
2023-06-27T23:00:00.000000000,2250.99843
2023-06-28T00:00:00.000000000,2193.85305
2023-06-28T01:00:00.000000000,2198.97768
2023-06-28T02:00:00.000000000,2114.26679
2023-06-28T03:00:00.000000000,2009.4569
2023-06-28T04:00:00.000000000,1891.97136
2023-06-28T05:00:00.000000000,1753.73492
2023-06-28T06:00:00.000000000,1596.79506
2023-06-28T07:00:00.000000000,1501.70163
2023-06-28T08:00:00.000000000,1444.69835
2023-06-28T09:00:00.000000000,1333.20178
2023-06-28T10:00:00.000000000,1203.89011
2023-06-28T11:00:00.000000000,1125.41029
2023-06-28T12:00:00.000000000,1149.44461
2023-06-28T13:00:00.000000000,1196.27788
2023-06-28T14:00:00.000000000,1217.92929
2023-06-28T15:00:00.000000000,1293.67422
2023-06-28T16:00:00.000000000,1351.07455
2023-06-28T17:00:00.000000000,1444.01621
2023-06-28T18:00:00.000000000,1604.76652
2023-06-28T19:00:00.000000000,1762.71019
2023-06-28T20:00:00.000000000,1888.13177
2023-06-28T21:00:00.000000000,1980.94937
2023-06-28T22:00:00.000000000,2055.48695
2023-06-28T23:00:00.000000000,2099.58221
2023-06-29T00:00:00.000000000,2051.58623
2023-06-29T01:00:00.000000000,2074.72564
2023-06-29T02:00:00.000000000,2008.23151
2023-06-29T03:00:00.000000000,1925.1078
2023-06-29T04:00:00.000000000,1825.01067
2023-06-29T05:00:00.000000000,1699.80096
2023-06-29T06:00:00.000000000,1556.32539
2023-06-29T07:00:00.000000000,1466.01417
2023-06-29T08:00:00.000000000,1397.23615
2023-06-29T09:00:00.000000000,1264.68373
2023-06-29T10:00:00.000000000,1109.75181
2023-06-29T11:00:00.000000000,1006.40867
2023-06-29T12:00:00.000000000,997.20045
2023-06-29T13:00:00.000000000,1012.83982
2023-06-29T14:00:00.000000000,1013.44551
2023-06-29T15:00:00.000000000,1065.59321
2023-06-29T16:00:00.000000000,1110.00585
2023-06-29T17:00:00.000000000,1194.74474
2023-06-29T18:00:00.000000000,1352.60159
2023-06-29T19:00:00.000000000,1515.54847
2023-06-29T20:00:00.000000000,1655.54738
2023-06-29T21:00:00.000000000,1767.24288
2023-06-29T22:00:00.000000000,1863.47487
2023-06-29T23:00:00.000000000,1937.96286
2023-06-30T00:00:00.000000000,1894.59958
2023-06-30T01:00:00.000000000,1929.97641
2023-06-30T02:00:00.000000000,1878.84381
2023-06-30T03:00:00.000000000,1813.34311
2023-06-30T04:00:00.000000000,1727.27948
2023-06-30T05:00:00.000000000,1614.32532
2023-06-30T06:00:00.000000000,1483.16625
2023-06-30T07:00:00.000000000,1397.52462
2023-06-30T08:00:00.000000000,1322.3456
2023-06-30T09:00:00.000000000,1179.53758
2023-06-30T10:00:00.000000000,1013.63481
2023-06-30T11:00:00.000000000,898.2956
2023-06-30T12:00:00.000000000,870.03288
2023-06-30T13:00:00.000000000,867.05408
2023-06-30T14:00:00.000000000,856.45136
2023-06-30T15:00:00.000000000,894.54348
2023-06-30T16:00:00.000000000,931.21588
2023-06-30T17:00:00.000000000,1009.4896
2023-06-30T18:00:00.000000000,1160.66332
2023-06-30T19:00:00.000000000,1320.58363
2023-06-30T20:00:00.000000000,1463.6666
2023-06-30T21:00:00.000000000,1582.45315
2023-06-30T22:00:00.000000000,1688.42286
2023-06-30T23:00:00.000000000,1778.99726
