datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,147.78262
2023-06-27T01:00:00.000000000,134.23602
2023-06-27T02:00:00.000000000,117.20223
2023-06-27T03:00:00.000000000,86.30615
2023-06-27T04:00:00.000000000,62.90992
2023-06-27T05:00:00.000000000,45.0921
2023-06-27T06:00:00.000000000,42.20639
2023-06-27T07:00:00.000000000,44.53708
2023-06-27T08:00:00.000000000,64.38158
2023-06-27T09:00:00.000000000,69.90052
2023-06-27T10:00:00.000000000,81.04343
2023-06-27T11:00:00.000000000,82.06636
2023-06-27T12:00:00.000000000,87.62106
2023-06-27T13:00:00.000000000,92.83522
2023-06-27T14:00:00.000000000,98.48036
2023-06-27T15:00:00.000000000,100.90388
2023-06-27T16:00:00.000000000,93.73451
2023-06-27T17:00:00.000000000,98.31175
2023-06-27T18:00:00.000000000,101.82132
2023-06-27T19:00:00.000000000,109.85806
2023-06-27T20:00:00.000000000,121.65001
2023-06-27T21:00:00.000000000,134.78799
2023-06-27T22:00:00.000000000,137.06398
2023-06-27T23:00:00.000000000,129.16728
2023-06-28T00:00:00.000000000,117.49232
2023-06-28T01:00:00.000000000,108.25833
2023-06-28T02:00:00.000000000,93.95808
2023-06-28T03:00:00.000000000,66.10392
2023-06-28T04:00:00.000000000,41.46693
2023-06-28T05:00:00.000000000,22.68195
2023-06-28T06:00:00.000000000,15.9564
2023-06-28T07:00:00.000000000,14.72846
2023-06-28T08:00:00.000000000,30.91091
2023-06-28T09:00:00.000000000,37.00166
2023-06-28T10:00:00.000000000,51.0817
2023-06-28T11:00:00.000000000,59.80477
2023-06-28T12:00:00.000000000,70.2937
2023-06-28T13:00:00.000000000,79.68858
2023-06-28T14:00:00.000000000,88.32179
2023-06-28T15:00:00.000000000,91.01336
2023-06-28T16:00:00.000000000,84.17393
2023-06-28T17:00:00.000000000,84.47318
2023-06-28T18:00:00.000000000,83.5297
2023-06-28T19:00:00.000000000,86.25169
2023-06-28T20:00:00.000000000,93.22532
2023-06-28T21:00:00.000000000,101.75329
2023-06-28T22:00:00.000000000,106.53672
2023-06-28T23:00:00.000000000,102.74436
2023-06-29T00:00:00.000000000,91.60255
2023-06-29T01:00:00.000000000,83.31759
2023-06-29T02:00:00.000000000,70.93632
2023-06-29T03:00:00.000000000,46.15667
2023-06-29T04:00:00.000000000,22.2197
2023-06-29T05:00:00.000000000,3.79569
2023-06-29T06:00:00.000000000,0.0
2023-06-29T07:00:00.000000000,0.0
2023-06-29T08:00:00.000000000,1.9144
2023-06-29T09:00:00.000000000,6.08504
2023-06-29T10:00:00.000000000,19.45678
2023-06-29T11:00:00.000000000,31.96557
2023-06-29T12:00:00.000000000,44.27793
2023-06-29T13:00:00.000000000,56.25095
2023-06-29T14:00:00.000000000,67.89479
2023-06-29T15:00:00.000000000,73.89203
2023-06-29T16:00:00.000000000,71.45383
2023-06-29T17:00:00.000000000,73.037
2023-06-29T18:00:00.000000000,72.42477
2023-06-29T19:00:00.000000000,72.82365
2023-06-29T20:00:00.000000000,77.00189
2023-06-29T21:00:00.000000000,81.50499
2023-06-29T22:00:00.000000000,85.26463
2023-06-29T23:00:00.000000000,81.84557
2023-06-30T00:00:00.000000000,77.21969
2023-06-30T01:00:00.000000000,67.99053
2023-06-30T02:00:00.000000000,55.68026
2023-06-30T03:00:00.000000000,32.47162
2023-06-30T04:00:00.000000000,9.68174
2023-06-30T05:00:00.000000000,0.0
2023-06-30T06:00:00.000000000,0.0
2023-06-30T07:00:00.000000000,0.0
2023-06-30T08:00:00.000000000,0.0
2023-06-30T09:00:00.000000000,0.0
2023-06-30T10:00:00.000000000,11.49855
2023-06-30T11:00:00.000000000,23.25274
2023-06-30T12:00:00.000000000,33.74558
2023-06-30T13:00:00.000000000,43.44517
2023-06-30T14:00:00.000000000,52.99289
2023-06-30T15:00:00.000000000,58.20543
2023-06-30T16:00:00.000000000,57.20785
2023-06-30T17:00:00.000000000,60.32661
2023-06-30T18:00:00.000000000,61.44593
2023-06-30T19:00:00.000000000,63.07812
2023-06-30T20:00:00.000000000,68.03006
2023-06-30T21:00:00.000000000,71.76541
2023-06-30T22:00:00.000000000,74.81166
2023-06-30T23:00:00.000000000,70.67338
