Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
35088,2023-01-02 00:00:00,2024-07-17 00:00:00,3.1,40.88,0.0,0.0,479.0,109.0,0.0,45.0
35089,2023-01-02 01:00:00,2024-07-17 00:00:00,3.1,52.08,0.0,0.0,482.0,10.0,0.0,49.0
35090,2023-01-02 02:00:00,2024-07-17 00:00:00,3.1,53.46,0.0,0.0,478.0,0.0,0.0,49.0
35091,2023-01-02 03:00:00,2024-07-17 00:00:00,3.1,49.47,0.0,0.0,478.0,0.0,0.0,45.0
35092,2023-01-02 04:00:00,2024-07-17 00:00:00,3.1,52.27,0.0,0.0,480.0,0.0,0.0,48.0
35093,2023-01-02 05:00:00,2024-07-17 00:00:00,3.1,51.48,0.0,0.0,478.0,0.0,0.0,47.0
35094,2023-01-02 06:00:00,2024-07-17 00:00:00,3.1,52.89,0.0,0.0,464.0,0.0,0.0,47.0
35095,2023-01-02 07:00:00,2024-07-17 00:00:00,3.1,52.08,0.0,0.0,482.0,0.0,0.0,48.0
35096,2023-01-02 08:00:00,2024-07-17 00:00:00,3.1,56.91,0.0,0.0,437.0,0.0,0.0,48.0
35097,2023-01-02 09:00:00,2024-07-17 00:00:00,3.1,52.48,0.0,0.0,448.0,0.0,0.0,45.0
35098,2023-01-02 10:00:00,2024-07-17 00:00:00,3.1,51.18,0.0,0.0,481.0,0.0,0.0,47.0
35099,2023-01-02 11:00:00,2024-07-17 00:00:00,3.1,50.67,0.0,0.0,476.0,0.0,0.0,46.0
35100,2023-01-02 12:00:00,2024-07-17 00:00:00,3.1,51.57,0.0,0.0,477.0,0.0,0.0,47.0
35101,2023-01-02 13:00:00,2024-07-17 00:00:00,3.1,48.56,0.0,0.0,477.0,0.0,0.0,44.0
35102,2023-01-02 14:00:00,2024-07-17 00:00:00,3.1,50.48,0.0,0.0,478.0,0.0,0.0,46.0
35103,2023-01-02 15:00:00,2024-07-17 00:00:00,3.1,48.65,0.0,0.0,476.0,0.0,0.0,44.0
35104,2023-01-02 16:00:00,2024-07-17 00:00:00,3.1,48.47,0.0,0.0,477.0,1.0,0.0,44.0
35105,2023-01-02 17:00:00,2024-07-17 00:00:00,3.1,45.42,0.0,0.0,474.0,39.0,0.0,44.0
35106,2023-01-02 18:00:00,2024-07-17 00:00:00,3.1,41.27,0.0,0.0,477.0,105.0,0.0,45.0
35107,2023-01-02 19:00:00,2024-07-17 00:00:00,3.1,34.08,0.0,0.0,474.0,145.0,0.0,39.0
35108,2023-01-02 20:00:00,2024-07-17 00:00:00,3.1,36.21,0.0,0.0,471.0,154.0,0.0,42.0
35109,2023-01-02 21:00:00,2024-07-17 00:00:00,3.1,36.7,0.0,0.0,475.0,141.0,0.0,42.0
35110,2023-01-02 22:00:00,2024-07-17 00:00:00,3.1,33.01,0.0,0.0,472.0,152.0,0.0,38.0
35111,2023-01-02 23:00:00,2024-07-17 00:00:00,3.1,37.81,0.0,0.0,476.0,133.0,2.0,43.0
