datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,3276.82397
2023-06-27T01:00:00.000000000,2663.43657
2023-06-27T02:00:00.000000000,2037.63407
2023-06-27T03:00:00.000000000,1520.67972
2023-06-27T04:00:00.000000000,1096.96518
2023-06-27T05:00:00.000000000,698.73699
2023-06-27T06:00:00.000000000,264.11366
2023-06-27T07:00:00.000000000,69.54768
2023-06-27T08:00:00.000000000,0.0
2023-06-27T09:00:00.000000000,22.92979
2023-06-27T10:00:00.000000000,183.13303
2023-06-27T11:00:00.000000000,388.994
2023-06-27T12:00:00.000000000,587.52804
2023-06-27T13:00:00.000000000,855.64031
2023-06-27T14:00:00.000000000,1127.44396
2023-06-27T15:00:00.000000000,1484.51986
2023-06-27T16:00:00.000000000,1943.80473
2023-06-27T17:00:00.000000000,2500.04346
2023-06-27T18:00:00.000000000,3048.65764
2023-06-27T19:00:00.000000000,3391.81177
2023-06-27T20:00:00.000000000,3642.35719
2023-06-27T21:00:00.000000000,3910.49639
2023-06-27T22:00:00.000000000,3984.89935
2023-06-27T23:00:00.000000000,3817.68008
2023-06-28T00:00:00.000000000,3247.52706
2023-06-28T01:00:00.000000000,2768.01185
2023-06-28T02:00:00.000000000,2247.14578
2023-06-28T03:00:00.000000000,1792.06662
2023-06-28T04:00:00.000000000,1409.8817
2023-06-28T05:00:00.000000000,1046.31707
2023-06-28T06:00:00.000000000,640.23745
2023-06-28T07:00:00.000000000,462.8172
2023-06-28T08:00:00.000000000,415.20368
2023-06-28T09:00:00.000000000,471.07061
2023-06-28T10:00:00.000000000,602.10259
2023-06-28T11:00:00.000000000,740.94995
2023-06-28T12:00:00.000000000,848.71329
2023-06-28T13:00:00.000000000,981.05443
2023-06-28T14:00:00.000000000,1124.09871
2023-06-28T15:00:00.000000000,1332.56363
2023-06-28T16:00:00.000000000,1638.3164
2023-06-28T17:00:00.000000000,2041.63169
2023-06-28T18:00:00.000000000,2475.985
2023-06-28T19:00:00.000000000,2774.23065
2023-06-28T20:00:00.000000000,3056.66864
2023-06-28T21:00:00.000000000,3422.30074
2023-06-28T22:00:00.000000000,3612.64278
2023-06-28T23:00:00.000000000,3600.39963
2023-06-29T00:00:00.000000000,3261.49244
2023-06-29T01:00:00.000000000,2794.93811
2023-06-29T02:00:00.000000000,2283.00969
2023-06-29T03:00:00.000000000,1831.38122
2023-06-29T04:00:00.000000000,1449.88447
2023-06-29T05:00:00.000000000,1085.55103
2023-06-29T06:00:00.000000000,675.89539
2023-06-29T07:00:00.000000000,494.59069
2023-06-29T08:00:00.000000000,443.74311
2023-06-29T09:00:00.000000000,496.59787
2023-06-29T10:00:00.000000000,619.96704
2023-06-29T11:00:00.000000000,749.2165
2023-06-29T12:00:00.000000000,847.98029
2023-06-29T13:00:00.000000000,968.82836
2023-06-29T14:00:00.000000000,1102.29281
2023-06-29T15:00:00.000000000,1299.85947
2023-06-29T16:00:00.000000000,1595.772
2023-06-29T17:00:00.000000000,1990.42163
2023-06-29T18:00:00.000000000,2420.75385
2023-06-29T19:00:00.000000000,2719.21268
2023-06-29T20:00:00.000000000,3008.01926
2023-06-29T21:00:00.000000000,3387.27314
2023-06-29T22:00:00.000000000,3589.91451
2023-06-29T23:00:00.000000000,3593.898
2023-06-30T00:00:00.000000000,3260.63214
2023-06-30T01:00:00.000000000,2805.83219
2023-06-30T02:00:00.000000000,2302.99301
2023-06-30T03:00:00.000000000,1856.53861
2023-06-30T04:00:00.000000000,1478.34884
2023-06-30T05:00:00.000000000,1116.63865
2023-06-30T06:00:00.000000000,708.84337
2023-06-30T07:00:00.000000000,528.47911
2023-06-30T08:00:00.000000000,479.30958
2023-06-30T09:00:00.000000000,534.12652
2023-06-30T10:00:00.000000000,654.4413
2023-06-30T11:00:00.000000000,777.48987
2023-06-30T12:00:00.000000000,868.2622
2023-06-30T13:00:00.000000000,977.35737
2023-06-30T14:00:00.000000000,1099.81032
2023-06-30T15:00:00.000000000,1284.68389
2023-06-30T16:00:00.000000000,1567.62773
2023-06-30T17:00:00.000000000,1949.47563
2023-06-30T18:00:00.000000000,2370.49261
2023-06-30T19:00:00.000000000,2665.47283
2023-06-30T20:00:00.000000000,2957.41444
2023-06-30T21:00:00.000000000,3345.65457
2023-06-30T22:00:00.000000000,3558.58528
2023-06-30T23:00:00.000000000,3576.30093
