UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-12-26 00:00:00,267.0,148.0,54.0,1.0,3055.0,506.0
2023-12-26 01:00:00,257.0,147.0,53.0,1.0,3416.0,451.0
2023-12-26 02:00:00,213.0,126.0,46.0,1.0,3615.0,406.0
2023-12-26 03:00:00,175.0,110.0,39.0,1.0,3718.0,458.0
2023-12-26 04:00:00,175.0,106.0,39.0,1.0,3493.0,546.0
2023-12-26 05:00:00,183.0,110.0,41.0,1.0,2936.0,658.0
2023-12-26 06:00:00,269.0,134.0,49.0,1.0,2550.0,606.0
2023-12-26 07:00:00,369.0,187.0,57.0,2.0,2577.0,603.0
2023-12-26 08:00:00,528.0,190.0,56.0,32.0,2722.0,671.0
2023-12-26 09:00:00,520.0,188.0,56.0,152.0,3144.0,653.0
2023-12-26 10:00:00,302.0,152.0,55.0,214.0,3432.0,625.0
2023-12-26 11:00:00,246.0,146.0,54.0,292.0,3621.0,600.0
2023-12-26 12:00:00,246.0,153.0,54.0,298.0,3812.0,596.0
2023-12-26 13:00:00,255.0,151.0,55.0,169.0,3853.0,627.0
2023-12-26 14:00:00,269.0,155.0,58.0,38.0,4296.0,704.0
2023-12-26 15:00:00,272.0,191.0,58.0,1.0,4837.0,727.0
2023-12-26 16:00:00,274.0,230.0,59.0,1.0,5250.0,782.0
2023-12-26 17:00:00,272.0,219.0,63.0,1.0,5397.0,815.0
2023-12-26 18:00:00,270.0,216.0,66.0,0.0,5357.0,798.0
2023-12-26 19:00:00,268.0,235.0,66.0,1.0,5272.0,774.0
2023-12-26 20:00:00,260.0,232.0,64.0,0.0,5324.0,783.0
2023-12-26 21:00:00,260.0,222.0,64.0,0.0,5235.0,736.0
2023-12-26 22:00:00,261.0,220.0,65.0,1.0,5145.0,674.0
2023-12-26 23:00:00,257.0,215.0,58.0,1.0,4980.0,642.0
