Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42648,2023-11-13 00:00:00,449.2,407.0,171.0,42.0,1.0,95.0,567.0
42649,2023-11-13 01:00:00,448.55,433.0,182.0,43.0,1.0,110.0,588.0
42650,2023-11-13 02:00:00,444.93,424.0,178.0,44.0,1.0,125.0,565.0
42651,2023-11-13 03:00:00,449.99,457.0,196.0,45.0,1.0,144.0,556.0
42652,2023-11-13 04:00:00,408.23,419.0,279.0,45.0,1.0,223.0,658.0
42653,2023-11-13 05:00:00,417.68,582.0,317.0,48.0,1.0,307.0,762.0
42654,2023-11-13 06:00:00,391.46,569.0,348.0,51.0,2.0,435.0,775.0
42655,2023-11-13 07:00:00,376.8,616.0,354.0,46.0,45.0,530.0,796.0
42656,2023-11-13 08:00:00,347.71,609.0,392.0,48.0,172.0,629.0,799.0
42657,2023-11-13 09:00:00,296.12,566.0,415.0,47.0,337.0,906.0,766.0
42658,2023-11-13 10:00:00,250.2,540.0,418.0,47.0,456.0,1327.0,779.0
42659,2023-11-13 11:00:00,199.53,442.0,412.0,45.0,454.0,1948.0,762.0
42660,2023-11-13 12:00:00,181.69,454.0,388.0,42.0,426.0,2389.0,764.0
42661,2023-11-13 13:00:00,174.74,505.0,379.0,41.0,196.0,2944.0,772.0
42662,2023-11-13 14:00:00,150.55,463.0,370.0,41.0,38.0,3648.0,718.0
42663,2023-11-13 15:00:00,155.33,596.0,425.0,45.0,1.0,4271.0,749.0
42664,2023-11-13 16:00:00,129.35,511.0,382.0,42.0,0.0,4931.0,706.0
42665,2023-11-13 17:00:00,115.02,451.0,357.0,45.0,1.0,5335.0,688.0
42666,2023-11-13 18:00:00,111.34,459.0,332.0,49.0,1.0,5523.0,648.0
42667,2023-11-13 19:00:00,106.95,425.0,301.0,48.0,0.0,5433.0,625.0
42668,2023-11-13 20:00:00,112.22,410.0,301.0,48.0,0.0,4897.0,560.0
42669,2023-11-13 21:00:00,117.39,399.0,249.0,48.0,0.0,4375.0,593.0
42670,2023-11-13 22:00:00,114.06,400.0,211.0,48.0,0.0,4326.0,504.0
42671,2023-11-13 23:00:00,117.65,403.0,207.0,45.0,0.0,4091.0,465.0
