UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-07-21 00:00:00,118.0,95.0,23.0,0.0,2076.0,593.0
2023-07-21 01:00:00,118.0,95.0,23.0,0.0,1911.0,583.0
2023-07-21 02:00:00,119.0,98.0,24.0,0.0,1789.0,582.0
2023-07-21 03:00:00,119.0,99.0,24.0,25.0,1659.0,611.0
2023-07-21 04:00:00,119.0,103.0,24.0,140.0,1552.0,631.0
2023-07-21 05:00:00,119.0,107.0,24.0,413.0,1476.0,617.0
2023-07-21 06:00:00,125.0,109.0,25.0,771.0,1447.0,566.0
2023-07-21 07:00:00,137.0,115.0,27.0,1155.0,1462.0,500.0
2023-07-21 08:00:00,135.0,111.0,27.0,1392.0,1402.0,567.0
2023-07-21 09:00:00,134.0,105.0,26.0,1465.0,1240.0,570.0
2023-07-21 10:00:00,143.0,136.0,28.0,1472.0,1166.0,656.0
2023-07-21 11:00:00,124.0,99.0,25.0,1560.0,1137.0,547.0
2023-07-21 12:00:00,131.0,101.0,26.0,1460.0,1117.0,458.0
2023-07-21 13:00:00,130.0,101.0,26.0,1452.0,1103.0,452.0
2023-07-21 14:00:00,130.0,101.0,26.0,1231.0,1080.0,495.0
2023-07-21 15:00:00,132.0,104.0,26.0,957.0,1093.0,563.0
2023-07-21 16:00:00,138.0,128.0,27.0,578.0,968.0,659.0
2023-07-21 17:00:00,125.0,124.0,25.0,269.0,754.0,734.0
2023-07-21 18:00:00,122.0,112.0,24.0,104.0,560.0,732.0
2023-07-21 19:00:00,118.0,108.0,23.0,16.0,582.0,681.0
2023-07-21 20:00:00,112.0,100.0,22.0,0.0,605.0,608.0
2023-07-21 21:00:00,139.0,126.0,27.0,0.0,531.0,623.0
2023-07-21 22:00:00,135.0,111.0,27.0,0.0,668.0,581.0
2023-07-21 23:00:00,134.0,110.0,26.0,0.0,981.0,484.0
