Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39312,2023-06-27 00:00:00,86.23,260.0,88.0,21.0,3.0,3728.0,295.0
39313,2023-06-27 01:00:00,82.21,245.0,89.0,22.0,3.0,3720.0,240.0
39314,2023-06-27 02:00:00,81.94,245.0,89.0,22.0,4.0,3734.0,239.0
39315,2023-06-27 03:00:00,84.39,243.0,89.0,22.0,23.0,3650.0,285.0
39316,2023-06-27 04:00:00,96.28,321.0,88.0,21.0,66.0,3652.0,271.0
39317,2023-06-27 05:00:00,87.14,284.0,87.0,21.0,169.0,3858.0,321.0
39318,2023-06-27 06:00:00,72.41,240.0,86.0,21.0,503.0,4234.0,294.0
39319,2023-06-27 07:00:00,70.2,280.0,84.0,21.0,957.0,4553.0,227.0
39320,2023-06-27 08:00:00,65.99,295.0,83.0,21.0,1676.0,5026.0,254.0
39321,2023-06-27 09:00:00,62.62,258.0,83.0,21.0,2036.0,5022.0,310.0
39322,2023-06-27 10:00:00,59.13,225.0,84.0,21.0,2078.0,5061.0,311.0
39323,2023-06-27 11:00:00,57.67,221.0,82.0,21.0,2141.0,5056.0,271.0
39324,2023-06-27 12:00:00,56.7,221.0,82.0,21.0,2125.0,5221.0,270.0
39325,2023-06-27 13:00:00,57.47,220.0,82.0,20.0,2051.0,5218.0,307.0
39326,2023-06-27 14:00:00,58.41,222.0,82.0,20.0,1908.0,5181.0,320.0
39327,2023-06-27 15:00:00,64.2,278.0,84.0,20.0,1636.0,5137.0,284.0
39328,2023-06-27 16:00:00,74.46,348.0,92.0,22.0,1051.0,5047.0,263.0
39329,2023-06-27 17:00:00,74.23,301.0,89.0,21.0,559.0,4874.0,327.0
39330,2023-06-27 18:00:00,83.43,320.0,93.0,21.0,229.0,4501.0,337.0
39331,2023-06-27 19:00:00,101.94,368.0,94.0,21.0,74.0,3863.0,338.0
39332,2023-06-27 20:00:00,99.94,302.0,92.0,21.0,25.0,3453.0,335.0
39333,2023-06-27 21:00:00,119.9,356.0,92.0,21.0,22.0,3024.0,332.0
39334,2023-06-27 22:00:00,117.78,325.0,85.0,20.0,22.0,2860.0,325.0
39335,2023-06-27 23:00:00,131.34,365.0,84.0,19.0,22.0,2666.0,318.0
